source,source_type,target,target_type,weight
send,concept,review,concept,1
week,concept,said,concept,2
price,concept,basis,concept,1
working,concept,markets,concept,2
want,concept,send,concept,2
america,concept,energy,concept,2
comments,concept,like,concept,1
said,concept,some,concept,1
trade,concept,date,concept,1
did,concept,like,concept,1
info,concept,business,concept,1
far,concept,cover,concept,1
jeff,agent,electric,concept,1
look,concept,filed,concept,1
good,concept,job,concept,1
pipeline,concept,capacity,concept,2
jeff,agent,center,concept,2
back,concept,utility,concept,1
week,concept,products,concept,1
call,concept,number,concept,2
parties,concept,document,concept,1
work,concept,people,concept,1
ercot,concept,transmission,concept,1
update,concept,amount,concept,1
notify,concept,delete,concept,1
next,concept,power,concept,1
government,concept,like,concept,1
desk,concept,sale,concept,1
work,concept,every,concept,1
day,concept,anyone,concept,1
some,concept,information,concept,1
included,concept,then,concept,1
talking,concept,today,concept,1
make,concept,good,concept,1
problems,concept,related,concept,1
manager,concept,state,concept,1
issues,concept,pretty,concept,1
making,concept,period,concept,1
system,concept,marketing,concept,1
meeting,concept,discuss,concept,1
area,concept,every,concept,1
business,concept,high,concept,1
ferc,concept,electric,concept,1
delete,concept,message,concept,2
today,concept,west,concept,1
dave,agent,energy,concept,2
some,concept,november,concept,1
market,concept,prices,concept,4
everything,concept,sure,concept,1
next,concept,days,concept,1
list,concept,last,concept,1
state,concept,against,concept,1
always,concept,take,concept,1
market,concept,changes,concept,1
sheet,concept,date,concept,1
list,concept,reply,concept,1
number,concept,take,concept,1
john,agent,signed,concept,1
correct,concept,party,concept,1
next,concept,off,concept,1
term,concept,year,concept,2
customers,concept,through,concept,1
afternoon,concept,fuel,concept,1
year,concept,contracts,concept,1
load,concept,price,concept,1
plan,concept,meeting,concept,3
heard,concept,happy,concept,1
contract,concept,capacity,concept,1
least,concept,price,concept,1
filing,concept,against,concept,1
management,concept,market,concept,1
gas,concept,prices,concept,7
way,concept,buying,concept,3
distribution,concept,utility,concept,1
paso,concept,gas,concept,1
ca,concept,experience,concept,1
details,concept,suite,concept,2
information,concept,call,concept,1
early,concept,meeting,concept,1
time,concept,afternoon,concept,1
operations,concept,jones,agent,1
proposed,concept,under,concept,1
high,concept,members,concept,1
market,concept,change,concept,1
dow,concept,energy,concept,1
why,concept,need,concept,1
power,concept,said,concept,2
week,concept,working,concept,1
questions,concept,desk,concept,5
work,concept,meeting,concept,1
frank,agent,meeting,concept,1
four,concept,issues,concept,1
info,concept,like,concept,1
addition,concept,john,agent,1
site,concept,early,concept,1
pm,concept,time,concept,2
tomorrow,concept,using,concept,1
gas,concept,eol,concept,1
work,concept,enron,concept,1
using,concept,options,concept,2
like,concept,issues,concept,2
power,concept,markets,concept,1
trade,concept,issue,concept,1
central,concept,agreed,concept,1
help,concept,order,concept,1
help,concept,enron,concept,1
appropriate,concept,paso,concept,2
dave,agent,language,concept,1
portland,concept,access,concept,1
meetings,concept,well,concept,1
gas,concept,use,concept,1
early,concept,next,concept,2
change,concept,filing,concept,1
director,concept,water,concept,1
took,concept,turn,concept,1
sell,concept,proposed,concept,1
sale,concept,desk,concept,1
business,concept,model,concept,1
said,concept,specific,concept,1
still,concept,trades,concept,1
day,concept,participants,concept,1
review,concept,next,concept,1
information,concept,visit,concept,2
november,concept,year,concept,1
some,concept,michelle,agent,1
access,concept,way,concept,1
chris,agent,message,concept,1
plant,concept,start,concept,1
received,concept,notify,concept,1
work,concept,going,concept,1
open,concept,work,concept,1
included,concept,market,concept,1
retail,concept,short,concept,1
make,concept,sure,concept,12
station,concept,jeff,agent,1
period,concept,capacity,concept,1
operating,concept,energy,concept,1
questions,concept,understand,concept,1
sales,concept,suite,concept,1
ercot,concept,scheduled,concept,1
public,concept,direct,concept,1
load,concept,utility,concept,1
joe,agent,called,concept,1
weeks,concept,picture,concept,1
dan,concept,office,concept,1
paso,concept,made,concept,1
enron,concept,need,concept,1
filing,concept,firm,concept,1
know,concept,steve,agent,1
way,concept,system,concept,2
meetings,concept,office,concept,1
commission,concept,ferc,concept,1
houston,location,texas,location,21
way,concept,market,concept,2
send,concept,hear,concept,1
more,concept,details,concept,1
state,concept,market,concept,1
prices,concept,market,concept,1
number,concept,call,concept,1
enron,concept,given,concept,1
down,concept,give,concept,1
subject,concept,load,concept,1
message,concept,mail,concept,1
senior,concept,transmission,concept,1
give,concept,days,concept,1
direct,concept,business,concept,1
agreement,concept,options,concept,1
dorland,concept,chris,agent,20
although,concept,good,concept,1
scheduled,concept,weeks,concept,1
day,concept,make,concept,1
pipeline,concept,start,concept,1
director,concept,rates,concept,1
still,concept,work,concept,1
own,concept,contracts,concept,1
leave,concept,enron,concept,1
day,concept,next,concept,2
law,concept,groups,concept,1
filing,concept,pge,concept,1
gas,concept,according,concept,1
want,concept,sure,concept,2
more,concept,enron,concept,2
price,concept,value,concept,1
supply,concept,director,concept,1
times,concept,called,concept,1
paso,concept,capacity,concept,1
short,concept,book,concept,2
working,concept,transmission,concept,1
reports,concept,regulatory,concept,1
understand,concept,why,concept,4
more,concept,information,concept,6
cash,concept,sale,concept,2
paid,concept,issues,concept,1
decision,concept,october,concept,1
working,concept,customers,concept,1
under,concept,required,concept,1
agreed,concept,need,concept,1
available,concept,questions,concept,1
corporation,concept,meeting,concept,1
way,concept,tell,concept,3
test,concept,plan,concept,1
next,concept,week,concept,13
provide,concept,order,concept,1
america,concept,tom,agent,1
issue,concept,think,concept,1
revised,concept,use,concept,1
review,concept,power,concept,1
past,concept,weeks,concept,2
want,concept,discuss,concept,1
account,concept,management,concept,1
generators,concept,judge,concept,1
next,concept,weeks,concept,2
day,concept,hours,concept,1
although,concept,did,concept,1
following,concept,next,concept,1
judge,concept,available,concept,1
deal,concept,start,concept,3
public,concept,texas,location,1
work,concept,some,concept,2
company,concept,suite,concept,2
days,concept,talking,concept,1
under,concept,agreement,concept,1
resources,concept,according,concept,1
enron,concept,changes,concept,1
early,concept,sunday,concept,1
independent,concept,power,concept,2
judge,concept,some,concept,1
amount,concept,capacity,concept,1
information,concept,requested,concept,1
settlement,concept,process,concept,1
need,concept,right,concept,2
load,concept,north,concept,3
phillip,agent,business,concept,2
signed,concept,copy,concept,1
need,concept,look,concept,3
fact,concept,capacity,concept,1
details,concept,contract,concept,2
going,concept,back,concept,4
more,concept,help,concept,3
sold,concept,participants,concept,1
plan,concept,bill,agent,1
use,concept,retail,concept,1
always,concept,appreciate,concept,2
some,concept,think,concept,1
day,concept,know,concept,1
own,concept,power,concept,2
planning,concept,pipeline,concept,1
good,concept,change,concept,1
agreement,concept,utilities,concept,1
debra,agent,marketing,concept,2
specific,concept,steve,agent,1
long-term,concept,contracts,concept,2
early,concept,october,concept,1
some,concept,story,concept,1
leave,concept,think,concept,1
work,concept,power,concept,1
down,concept,events,concept,1
under,concept,marketing,concept,1
signed,concept,delivery,concept,1
zufferli,concept,john,agent,7
comments,concept,law,concept,1
prices,concept,pipeline,concept,1
effective,concept,january,concept,2
capacity,concept,price,concept,1
immediately,concept,message,concept,1
report,concept,afternoon,concept,1
wholesale,concept,services,concept,1
director,concept,energy,concept,1
generators,concept,provided,concept,1
dave,agent,regulatory,concept,1
july,concept,dave,agent,1
staff,concept,requested,concept,2
actually,concept,think,concept,1
operations,concept,edison,agent,1
problems,concept,proposed,concept,2
like,concept,take,concept,4
manager,concept,management,concept,1
according,concept,participants,concept,1
business,concept,given,concept,1
var,concept,price,concept,1
ews,concept,way,concept,2
know,concept,change,concept,1
general,concept,several,concept,1
plants,concept,then,concept,1
greg,agent,problems,concept,1
power,concept,agreement,concept,1
officials,concept,plan,concept,1
mail,concept,date,concept,1
commercial,concept,experience,concept,2
office,concept,markets,concept,1
list,concept,issue,concept,1
day,concept,sure,concept,1
meeting,concept,capacity,concept,1
transmission,concept,station,concept,1
state,concept,filing,concept,1
mark,concept,general,concept,5
more,concept,unit,concept,1
enron,concept,east,concept,1
north,concept,america,concept,43
manager,concept,cell,concept,1
desk,concept,floor,concept,2
happy,concept,anyone,concept,2
process,concept,enron,concept,3
board,concept,electric,concept,1
took,concept,real,concept,1
last,concept,day,concept,3
picture,concept,ercot,concept,1
know,concept,contracts,concept,1
information,concept,need,concept,3
some,concept,time,concept,2
look,concept,decision,concept,1
paso,concept,company,concept,1
want,concept,prices,concept,1
reports,concept,agreed,concept,1
total,concept,use,concept,1
need,concept,november,concept,1
ferc,concept,decision,concept,3
good,concept,time,concept,3
fact,concept,customers,concept,1
sell,concept,paso,concept,1
contract,concept,year,concept,1
ferc,concept,back,concept,1
deal,concept,hey,concept,1
week,concept,work,concept,2
start,concept,deal,concept,3
still,concept,contract,concept,1
system,concept,state,concept,1
meeting,concept,joe,agent,1
hour,concept,program,concept,2
director,concept,desk,concept,1
take,concept,prices,concept,1
different,concept,last,concept,1
trading,concept,model,concept,1
corporate,concept,calpine,concept,1
thank,concept,access,concept,1
help,concept,everything,concept,1
regulatory,concept,agency,concept,2
through,concept,understand,concept,1
hour,concept,last,concept,1
said,concept,corp,concept,1
state,concept,run,concept,1
number,concept,meeting,concept,1
comments,concept,tom,agent,1
company,concept,made,concept,1
var,concept,model,concept,2
presentation,concept,meeting,concept,1
north,concept,west,concept,2
senior,concept,america,concept,13
heard,concept,dave,agent,1
city,concept,plan,concept,1
gas,concept,california,location,2
call,concept,still,concept,1
number,concept,need,concept,3
issues,concept,meeting,concept,1
gas,concept,pipeline,concept,3
document,concept,send,concept,1
dave,agent,take,concept,1
participants,concept,experience,concept,1
added,concept,under,concept,2
open,concept,document,concept,3
morning,concept,afternoon,concept,1
prices,concept,oct,concept,1
next,concept,available,concept,1
start,concept,said,concept,1
off,concept,energy,concept,1
power,concept,state,concept,2
questions,concept,prices,concept,1
fact,concept,parties,concept,1
contract,concept,amount,concept,1
response,concept,charge,concept,1
options,concept,model,concept,1
info,concept,experience,concept,1
said,concept,thing,concept,1
although,concept,customers,concept,1
gas,concept,power,concept,4
ercot,concept,page,concept,1
reply,concept,early,concept,1
gary,agent,management,concept,1
way,concept,meeting,concept,1
utilities,concept,transmission,concept,1
pretty,concept,last,concept,1
use,concept,model,concept,1
utility,concept,texas,location,1
time,concept,enron,concept,1
available,concept,made,concept,1
gas,concept,price,concept,2
wholesale,concept,transmission,concept,1
email,concept,use,concept,1
electric,concept,utilities,concept,1
then,concept,send,concept,1
cash,concept,value,concept,1
pretty,concept,well,concept,1
intended,concept,information,concept,1
products,concept,own,concept,1
send,concept,call,concept,1
jeff,agent,station,concept,1
date,concept,agreement,concept,3
july,concept,transmission,concept,1
like,concept,charge,concept,1
take,concept,discuss,concept,1
filed,concept,working,concept,1
access,concept,energy,concept,1
off,concept,list,concept,1
groups,concept,according,concept,1
government,concept,members,concept,1
still,concept,received,concept,1
services,concept,members,concept,1
director,concept,office,concept,1
debra,agent,enron,concept,17
energy,concept,west,concept,2
state,concept,ferc,concept,2
government,concept,services,concept,1
under,concept,state,concept,3
power,concept,contract,concept,1
november,concept,meeting,concept,1
markets,concept,supply,concept,1
review,concept,employee,concept,1
ews,concept,under,concept,1
said,concept,model,concept,1
under,concept,access,concept,1
contact,concept,back,concept,1
energy,concept,think,concept,1
capacity,concept,pipeline,concept,2
market,concept,groups,concept,1
trades,concept,under,concept,1
next,concept,course,concept,1
back,concept,ercot,concept,1
physical,concept,retail,concept,1
currently,concept,using,concept,1
index,concept,price,concept,2
future,concept,energy,concept,1
proposal,concept,number,concept,1
reports,concept,judge,concept,1
having,concept,need,concept,1
let,concept,send,concept,1
event,concept,decision,concept,1
suite,concept,use,concept,2
retail,concept,real,concept,1
did,concept,number,concept,1
traders,concept,status,concept,1
order,concept,agreement,concept,1
help,concept,let,concept,1
january,concept,prices,concept,1
list,concept,meeting,concept,2
ercot,concept,load,concept,1
opportunity,concept,make,concept,1
questions,concept,contact,concept,4
today,concept,necessary,concept,1
list,concept,approved,concept,1
number,concept,room,concept,1
today,concept,work,concept,1
access,concept,desk,concept,5
york,concept,generators,concept,1
steve,agent,look,concept,1
back,concept,enron,concept,1
marketing,concept,under,concept,1
every,concept,meetings,concept,1
last,concept,charge,concept,1
pipeline,concept,status,concept,1
said,concept,meeting,concept,2
issues,concept,day,concept,1
sunday,concept,monday,concept,1
load,concept,want,concept,1
email,concept,call,concept,1
appropriate,concept,amount,concept,1
earlier,concept,meeting,concept,1
statement,concept,management,concept,1
energy,concept,dow,concept,1
company,concept,status,concept,1
john,agent,talking,concept,1
power,concept,today,concept,1
product,concept,commercial,concept,1
least,concept,take,concept,1
like,concept,working,concept,1
added,concept,know,concept,1
plan,concept,know,concept,1
distribution,concept,commercial,concept,1
customers,concept,utility,concept,1
basis,concept,value,concept,1
sales,concept,business,concept,2
revised,concept,co,concept,1
mark,concept,old,concept,1
process,concept,copy,concept,1
operating,concept,market,concept,1
once,concept,change,concept,1
did,concept,customers,concept,1
firm,concept,filing,concept,1
like,concept,afternoon,concept,2
working,concept,call,concept,1
ferc,concept,though,concept,1
agreed,concept,make,concept,2
every,concept,participants,concept,1
required,concept,close,concept,1
thank,concept,kim,agent,1
energy,concept,issues,concept,2
independent,concept,energy,concept,1
business,concept,units,concept,1
office,concept,enron,concept,1
market,concept,markets,concept,3
scheduled,concept,load,concept,1
debt,concept,officials,concept,1
given,concept,making,concept,1
daily,concept,market,concept,1
week,concept,day,concept,1
energy,concept,officials,concept,1
contracts,concept,without,concept,1
plan,concept,year,concept,1
planning,concept,working,concept,1
regulatory,concept,power,concept,1
period,concept,pjm,concept,1
value,concept,plants,concept,2
right,concept,issues,concept,1
power,concept,members,concept,1
index,concept,yes,concept,1
jones,agent,taylor,agent,2
let,concept,think,concept,3
director,concept,central,concept,1
law,concept,firm,concept,2
copies,concept,information,concept,1
power,concept,buying,concept,1
need,concept,deal,concept,1
staff,concept,ferc,concept,1
buying,concept,enron,concept,3
decision,concept,power,concept,1
staff,concept,next,concept,1
organization,concept,sales,concept,1
state,concept,federal,concept,1
short,concept,pjm,concept,1
week,concept,days,concept,1
city,concept,days,concept,1
provide,concept,update,concept,2
period,concept,organization,concept,1
tim,concept,distribution,concept,1
let,concept,ok,concept,1
made,concept,added,concept,1
water,concept,board,concept,2
company,concept,paso,concept,1
file,concept,review,concept,1
different,concept,daily,concept,1
review,concept,west,concept,1
contact,concept,planning,concept,1
contracts,concept,through,concept,1
made,concept,issue,concept,1
reply,concept,email,concept,4
own,concept,day,concept,1
revised,concept,application,concept,2
original,concept,copy,concept,1
steve,agent,let,concept,1
participants,concept,capacity,concept,1
pge,concept,filing,concept,1
need,concept,thing,concept,1
participants,concept,mike,agent,1
filing,concept,take,concept,1
energy,concept,north,concept,3
approved,concept,use,concept,1
issues,concept,some,concept,1
provide,concept,customers,concept,1
energy,concept,access,concept,2
distribution,concept,director,concept,1
call,concept,discuss,concept,7
good,concept,questions,concept,1
good,concept,copy,concept,1
requested,concept,call,concept,1
review,concept,office,concept,1
time,concept,transaction,concept,1
california,location,utilities,concept,1
made,concept,available,concept,1
last,concept,account,concept,1
federal,concept,against,concept,1
times,concept,scheduled,concept,1
need,concept,password,concept,2
understand,concept,copy,concept,1
week,concept,let,concept,1
some,concept,tom,agent,1
provide,concept,proposal,concept,1
revised,concept,week,concept,1
future,concept,approved,concept,1
floor,concept,desk,concept,1
independent,concept,mw,concept,1
judge,concept,commission,concept,1
last,concept,went,concept,1
comments,concept,review,concept,1
decision,concept,morning,concept,1
story,concept,some,concept,1
center,concept,turn,concept,1
net,concept,power,concept,1
following,concept,ercot,concept,1
meeting,concept,said,concept,1
year,concept,work,concept,2
visit,concept,give,concept,1
turn,concept,back,concept,1
today,concept,enron,concept,1
back,concept,did,concept,1
information,concept,questions,concept,1
bill,agent,jones,agent,1
price,concept,capacity,concept,1
added,concept,list,concept,2
more,concept,know,concept,1
retail,concept,commercial,concept,1
prices,concept,close,concept,1
requested,concept,steve,agent,1
take,concept,steve,agent,1
turn,concept,high,concept,1
wholesale,concept,sales,concept,1
ferc,concept,settlement,concept,1
use,concept,physical,concept,1
available,concept,california,location,1
staff,concept,yet,concept,1
company,concept,received,concept,1
said,concept,business,concept,1
hear,concept,well,concept,1
way,concept,north,concept,1
necessary,concept,complete,concept,1
wholesale,concept,gas,concept,1
opportunity,concept,high,concept,1
contact,concept,reply,concept,2
ask,concept,more,concept,1
staff,concept,capacity,concept,1
contact,concept,issues,concept,1
federal,concept,director,concept,1
pipeline,concept,marketing,concept,1
high,concept,gas,concept,1
let,concept,going,concept,1
need,concept,old,concept,1
desk,concept,then,concept,1
once,concept,document,concept,1
issues,concept,access,concept,1
want,concept,ask,concept,1
under,concept,contracts,concept,3
york,concept,portland,concept,1
ca,concept,market,concept,1
utilities,concept,ferc,concept,1
capacity,concept,meeting,concept,1
back,concept,opportunity,concept,1
steve,agent,mike,agent,1
add,concept,value,concept,1
future,concept,pjm,concept,1
afternoon,concept,ask,concept,1
then,concept,resources,concept,1
dave,agent,ask,concept,1
list,concept,let,concept,1
message,concept,intended,concept,1
week,concept,groups,concept,1
california,location,capacity,concept,1
power,concept,gas,concept,1
always,concept,subject,concept,1
period,concept,customers,concept,1
utilities,concept,immediately,concept,1
review,concept,time,concept,1
call,concept,today,concept,3
edison,agent,plan,concept,1
pipeline,concept,under,concept,1
day,concept,market,concept,1
proposed,concept,required,concept,1
energy,concept,own,concept,1
more,concept,product,concept,1
power,concept,working,concept,1
sales,concept,wholesale,concept,1
through,concept,price,concept,1
options,concept,trading,concept,1
following,concept,message,concept,1
power,concept,york,concept,3
federal,concept,transmission,concept,1
did,concept,reply,concept,1
without,concept,details,concept,1
distribution,concept,number,concept,1
make,concept,contracts,concept,1
more,concept,without,concept,1
appropriate,concept,several,concept,1
site,concept,gas,concept,1
taking,concept,discuss,concept,1
kim,agent,meeting,concept,1
purchase,concept,load,concept,1
money,concept,period,concept,1
status,concept,company,concept,1
energy,concept,senior,concept,2
anyone,concept,think,concept,1
paso,concept,open,concept,1
way,concept,friday,concept,1
world,concept,electric,concept,1
hey,concept,website,concept,1
issues,concept,gas,concept,3
approved,concept,pipeline,concept,1
signed,concept,energy,concept,1
day,concept,said,concept,1
california,location,parties,concept,1
california,location,decision,concept,1
price,concept,deal,concept,2
know,concept,add,concept,1
send,concept,list,concept,2
mark,concept,enron,concept,5
days,concept,power,concept,1
took,concept,last,concept,1
according,concept,market,concept,1
said,concept,back,concept,1
future,concept,year,concept,1
members,concept,senior,concept,2
going,concept,day,concept,1
year,concept,different,concept,1
market,concept,amount,concept,1
day,concept,off,concept,1
issues,concept,commission,concept,1
page,concept,agreement,concept,3
status,concept,pipeline,concept,2
director,concept,trading,concept,1
value,concept,then,concept,1
total,concept,wholesale,concept,1
call,concept,need,concept,1
contact,concept,give,concept,1
making,concept,call,concept,1
product,concept,real,concept,1
went,concept,back,concept,2
contracts,concept,following,concept,1
want,concept,process,concept,4
without,concept,according,concept,1
mark,concept,copy,concept,1
right,concept,way,concept,1
let,concept,making,concept,1
sender,concept,delete,concept,3
information,concept,list,concept,2
more,concept,sell,concept,1
hour,concept,anyone,concept,1
debra,agent,north,concept,17
said,concept,gas,concept,3
enron,concept,canada,concept,3
everything,concept,need,concept,3
given,concept,money,concept,1
original,concept,houston,location,1
prices,concept,load,concept,1
energy,concept,general,concept,1
decision,concept,ferc,concept,1
call,concept,model,concept,1
happy,concept,think,concept,1
california,location,issues,concept,2
although,concept,look,concept,1
contract,concept,full,concept,1
appreciate,concept,taking,concept,1
system,concept,market,concept,1
did,concept,days,concept,1
tomorrow,concept,day,concept,1
jones,agent,customer,concept,1
smith,agent,ole,concept,1
subject,concept,change,concept,2
said,concept,state,concept,5
show,concept,down,concept,1
bill,agent,turn,concept,1
meeting,concept,market,concept,1
jones,agent,said,concept,3
take,concept,office,concept,1
gas,concept,model,concept,2
plan,concept,tomorrow,concept,1
officials,concept,discussed,concept,1
price,concept,books,concept,2
general,concept,wholesale,concept,5
california,location,direct,concept,1
weeks,concept,back,concept,3
necessary,concept,utilities,concept,1
sure,concept,jeff,agent,1
provide,concept,date,concept,2
year,concept,state,concept,1
meeting,concept,west,concept,1
california,location,under,concept,1
let,concept,hear,concept,1
delivery,concept,amount,concept,1
account,concept,public,concept,1
deal,concept,need,concept,1
review,concept,taking,concept,1
make,concept,available,concept,1
back,concept,look,concept,1
value,concept,john,agent,1
plants,concept,high,concept,1
california,location,director,concept,1
supply,concept,power,concept,4
last,concept,meeting,concept,1
contracts,concept,government,concept,1
copy,concept,document,concept,1
jeff,agent,decision,concept,1
enron,concept,trader,concept,9
info,concept,review,concept,1
board,concept,regulatory,concept,1
customers,concept,said,concept,2
period,concept,future,concept,1
power,concept,trading,concept,1
discuss,concept,index,concept,1
utilities,concept,gas,concept,1
work,concept,early,concept,1
effective,concept,call,concept,2
trades,concept,did,concept,1
provide,concept,lunch,concept,1
under,concept,price,concept,1
notify,concept,reply,concept,1
open,concept,some,concept,1
back,concept,meeting,concept,1
turn,concept,last,concept,1
law,concept,energy,concept,2
ken,agent,via,concept,1
january,concept,through,concept,1
process,concept,steve,agent,1
generators,concept,still,concept,1
fact,concept,days,concept,1
made,concept,management,concept,1
let,concept,open,concept,1
oct,concept,january,concept,1
utilities,concept,plan,concept,1
capacity,concept,california,location,1
west,concept,power,concept,1
san,concept,status,concept,1
more,concept,like,concept,1
time,concept,found,concept,1
think,concept,decision,concept,1
gisb,concept,info,concept,4
ews,concept,commercial,concept,1
monday,concept,working,concept,1
sign,concept,contract,concept,1
week,concept,next,concept,1
sunday,concept,said,concept,1
heard,concept,hour,concept,1
weeks,concept,hr,concept,1
take,concept,let,concept,3
time,concept,give,concept,1
down,concept,fuel,concept,1
employee,concept,revised,concept,1
level,concept,area,concept,2
fact,concept,know,concept,1
plants,concept,value,concept,1
ferc,concept,utilities,concept,1
volumes,concept,operations,concept,1
looks,concept,good,concept,2
paso,concept,corporation,concept,2
gas,concept,utility,concept,3
mark,concept,said,concept,1
north,concept,price,concept,1
contact,concept,called,concept,1
longer,concept,today,concept,1
issue,concept,proposed,concept,1
access,concept,system,concept,3
filing,concept,made,concept,1
department,concept,water,concept,1
message,concept,access,concept,1
gas,concept,energy,concept,1
email,concept,number,concept,1
last,concept,later,concept,1
filing,concept,pipeline,concept,1
pretty,concept,week,concept,1
ferc,concept,law,concept,1
revised,concept,california,location,1
time,concept,mw,concept,1
trades,concept,scheduled,concept,1
east,concept,energy,concept,1
gas,concept,close,concept,1
help,concept,issues,concept,1
employee,concept,meeting,concept,2
turn,concept,co,concept,1
company,concept,mw,concept,1
signed,concept,physical,concept,1
information,concept,site,concept,1
use,concept,four,concept,1
generators,concept,state,concept,2
against,concept,issues,concept,1
happy,concept,opportunity,concept,1
company,concept,use,concept,2
energy,concept,capacity,concept,1
appreciate,concept,discuss,concept,1
always,concept,guy,concept,1
via,concept,hear,concept,1
year,concept,cover,concept,1
copy,concept,enron,concept,4
review,concept,prior,concept,1
some,concept,available,concept,1
intended,concept,contact,concept,1
sure,concept,demand,concept,1
site,concept,take,concept,1
need,concept,more,concept,2
office,concept,system,concept,1
operating,concept,revised,concept,1
amount,concept,more,concept,1
contract,concept,james,agent,2
email,concept,hear,concept,1
use,concept,email,concept,1
document,concept,everyone,concept,1
week,concept,following,concept,1
state,concept,commission,concept,1
update,concept,morning,concept,1
info,concept,contact,concept,1
commission,concept,last,concept,1
richard,agent,power,concept,1
power,concept,high,concept,3
questions,concept,let,concept,2
filed,concept,more,concept,1
morning,concept,made,concept,1
long-term,concept,through,concept,1
date,concept,july,concept,1
management,concept,services,concept,1
know,concept,trade,concept,1
location,concept,center,concept,1
going,concept,opportunity,concept,1
right,concept,hey,concept,1
week,concept,tomorrow,concept,1
members,concept,tell,concept,2
enron,concept,plan,concept,1
site,concept,traders,concept,1
number,concept,daily,concept,1
government,concept,gas,concept,1
state,concept,company,concept,1
immediately,concept,utility,concept,1
issues,concept,said,concept,1
added,concept,did,concept,1
market,concept,retail,concept,1
under,concept,transaction,concept,1
work,concept,steve,agent,1
need,concept,notify,concept,1
work,concept,net,concept,2
why,concept,take,concept,1
director,concept,enron,concept,1
different,concept,issues,concept,1
commission,concept,paso,concept,1
decision,concept,commission,concept,1
help,concept,process,concept,1
energy,concept,marketing,concept,1
trade,concept,ferc,concept,1
issues,concept,everything,concept,1
mark,concept,model,concept,1
information,concept,intended,concept,2
sure,concept,let,concept,1
eol,concept,way,concept,1
related,concept,reports,concept,1
year,concept,firm,concept,2
review,concept,information,concept,1
high,concept,price,concept,1
opportunity,concept,yet,concept,1
said,concept,opportunity,concept,1
contact,concept,center,concept,1
proposed,concept,ca,concept,1
afternoon,concept,discuss,concept,2
gas,concept,order,concept,1
given,concept,events,concept,1
time,concept,steve,agent,1
board,concept,federal,concept,2
need,concept,system,concept,2
high,concept,utilities,concept,1
performance,concept,plan,concept,1
call,concept,sure,concept,1
back,concept,friday,concept,1
hear,concept,love,concept,1
make,concept,market,concept,1
gas,concept,said,concept,3
meeting,concept,via,concept,1
morning,concept,manager,concept,1
sign,concept,page,concept,3
meeting,concept,today,concept,3
permit,concept,complete,concept,1
meeting,concept,jeff,agent,1
power,concept,number,concept,1
debt,concept,customers,concept,1
old,concept,password,concept,1
let,concept,more,concept,2
access,concept,utility,concept,1
officials,concept,city,concept,1
comments,concept,call,concept,1
corporation,concept,under,concept,1
agreement,concept,july,concept,1
contracts,concept,make,concept,1
enron,concept,smith,agent,19
transmission,concept,independent,concept,1
trade,concept,electric,concept,1
provide,concept,fuel,concept,1
marketing,concept,houston,location,1
sale,concept,physical,concept,1
know,concept,did,concept,1
always,concept,let,concept,1
final,concept,copy,concept,1
times,concept,course,concept,1
understand,concept,job,concept,1
energy,concept,york,concept,1
said,concept,process,concept,4
final,concept,next,concept,2
jeff,agent,more,concept,1
day,concept,ask,concept,1
make,concept,demand,concept,1
last,concept,trading,concept,3
sale,concept,added,concept,2
gas,concept,texas,location,1
some,concept,everything,concept,1
power,concept,utilities,concept,1
morning,concept,every,concept,1
later,concept,using,concept,1
look,concept,four,concept,1
commission,concept,change,concept,1
york,concept,state,concept,1
senior,concept,level,concept,2
run,concept,next,concept,1
capacity,concept,year,concept,1
frank,agent,comments,concept,1
enron,concept,suite,concept,1
know,concept,going,concept,1
filing,concept,language,concept,1
energy,concept,books,concept,2
work,concept,let,concept,2
mark,concept,still,concept,1
help,concept,kind,concept,2
trading,concept,day,concept,3
make,concept,time,concept,2
commission,concept,filed,concept,1
public,concept,discuss,concept,1
days,concept,contact,concept,1
lunch,concept,debra,agent,1
plant,concept,water,concept,1
open,concept,last,concept,2
hey,concept,took,concept,1
think,concept,appropriate,concept,2
wholesale,concept,markets,concept,1
office,concept,friday,concept,2
fuel,concept,index,concept,2
issue,concept,october,concept,1
some,concept,past,concept,2
start,concept,process,concept,4
look,concept,tomorrow,concept,1
said,concept,canada,concept,2
dow,concept,jones,agent,2
business,concept,july,concept,1
want,concept,call,concept,2
firm,concept,july,concept,1
talked,concept,provided,concept,1
report,concept,issues,concept,2
traders,concept,following,concept,1
prices,concept,high,concept,1
bit,concept,work,concept,1
model,concept,future,concept,1
tell,concept,power,concept,1
business,concept,last,concept,1
members,concept,let,concept,2
way,concept,agreement,concept,3
state,concept,settlement,concept,2
some,concept,power,concept,1
generators,concept,trade,concept,1
report,concept,early,concept,1
development,concept,use,concept,1
meeting,concept,morning,concept,1
charge,concept,direct,concept,1
issues,concept,direct,concept,1
cash,concept,then,concept,1
eol,concept,look,concept,1
gas,concept,run,concept,1
look,concept,give,concept,1
least,concept,energy,concept,1
hear,concept,level,concept,1
old,concept,make,concept,1
list,concept,update,concept,1
discuss,concept,fuel,concept,1
questions,concept,call,concept,17
ok,concept,make,concept,1
some,concept,contracts,concept,1
pipeline,concept,filing,concept,1
weeks,concept,take,concept,1
every,concept,according,concept,1
contact,concept,said,concept,1
