source,source_type,target,target_type,weight
contract,concept,use,concept,1
working,concept,ferc,concept,1
power,concept,jeff,agent,1
provided,concept,enron,concept,2
under,concept,law,concept,2
agreement,concept,changes,concept,1
rates,concept,power,concept,2
email,concept,office,concept,1
some,concept,process,concept,1
call,concept,houston,location,1
mark,concept,services,concept,1
run,concept,power,concept,2
job,concept,approval,concept,1
effective,concept,deal,concept,1
morning,concept,afternoon,concept,1
still,concept,chris,agent,1
discuss,concept,call,concept,5
anyone,concept,let,concept,1
california,location,last,concept,1
john,agent,different,concept,1
sales,concept,utility,concept,1
scheduled,concept,time,concept,1
know,concept,book,concept,1
found,concept,close,concept,1
jim,agent,enron,concept,1
proposed,concept,plants,concept,1
following,concept,public,concept,2
process,concept,commission,concept,1
party,concept,performance,concept,1
energy,concept,today,concept,1
gas,concept,power,concept,4
well,concept,mm,concept,1
using,concept,enron,concept,1
email,concept,direct,concept,1
currently,concept,pacific,concept,2
need,concept,friday,concept,3
course,concept,days,concept,1
commission,concept,order,concept,1
individual,concept,level,concept,1
future,concept,give,concept,1
call,concept,planning,concept,1
good,concept,think,concept,1
federal,concept,trade,concept,2
know,concept,bank,concept,1
some,concept,specific,concept,2
more,concept,public,concept,1
week,concept,meetings,concept,1
still,concept,people,concept,1
paso,concept,procedures,concept,1
tomorrow,concept,going,concept,1
jeff,agent,jim,agent,4
contract,concept,enron,concept,2
some,concept,board,concept,2
information,concept,provided,concept,5
company,concept,pacific,concept,1
need,concept,add,concept,2
edison,agent,commission,concept,1
revised,concept,afternoon,concept,1
bill,agent,look,concept,1
business,concept,still,concept,2
leave,concept,early,concept,2
yes,concept,bring,concept,1
department,concept,water,concept,10
week,concept,members,concept,1
power,concept,san,concept,1
heard,concept,available,concept,1
special,concept,close,concept,1
contract,concept,then,concept,1
know,concept,good,concept,2
some,concept,more,concept,1
hear,concept,well,concept,3
governor,concept,public,concept,1
review,concept,california,location,1
information,concept,message,concept,3
eb,concept,enron,concept,1
date,concept,daily,concept,1
back,concept,week,concept,1
use,concept,contract,concept,2
plant,concept,market,concept,1
volumes,concept,effective,concept,1
power,concept,california,location,4
send,concept,price,concept,1
related,concept,experience,concept,2
ok,concept,release,concept,1
review,concept,commission,concept,1
program,concept,send,concept,1
kim,agent,gas,concept,1
call,concept,bill,agent,1
make,concept,change,concept,1
sale,concept,plant,concept,1
day,concept,said,concept,2
steve,agent,susan,agent,4
individual,concept,message,concept,1
members,concept,then,concept,1
utility,concept,details,concept,1
said,concept,plan,concept,6
contracts,concept,signed,concept,4
understand,concept,energy,concept,1
think,concept,access,concept,1
issue,concept,call,concept,2
time,concept,energy,concept,2
proposed,concept,take,concept,2
approval,concept,contact,concept,1
statement,concept,tomorrow,concept,1
houston,location,available,concept,1
working,concept,world,concept,1
yet,concept,change,concept,1
turn,concept,several,concept,1
approval,concept,energy,concept,1
some,concept,permit,concept,1
send,concept,need,concept,1
then,concept,lunch,concept,2
services,concept,every,concept,2
past,concept,year,concept,2
total,concept,plan,concept,2
transaction,concept,confidential,concept,1
upon,concept,monday,concept,1
questions,concept,need,concept,2
long-term,concept,appropriate,concept,1
friday,concept,november,concept,4
necessary,concept,under,concept,1
curve,concept,mm,concept,1
mw,concept,hours,concept,1
enron,concept,id,concept,1
like,concept,eol,concept,1
california,location,said,concept,3
application,concept,click,concept,1
use,concept,distribution,concept,4
own,concept,transmission,concept,6
discussed,concept,some,concept,1
time,concept,program,concept,1
take,concept,day,concept,1
director,concept,ask,concept,1
email,concept,message,concept,9
contact,concept,early,concept,1
site,concept,complete,concept,1
day,concept,bad,concept,1
next,concept,week,concept,21
provide,concept,upon,concept,1
later,concept,week,concept,2
lot,concept,energy,concept,1
job,concept,some,concept,1
chris,agent,sign,concept,1
contracts,concept,full,concept,2
picture,concept,today,concept,1
time,concept,sell,concept,4
power,concept,firm,concept,1
intended,concept,use,concept,2
presentation,concept,good,concept,1
call,concept,tomorrow,concept,2
commission,concept,issue,concept,1
planning,concept,houston,location,1
department,concept,contact,concept,1
senate,concept,jeff,agent,1
total,concept,hour,concept,1
state,concept,jones,agent,1
department,concept,complete,concept,1
four,concept,meeting,concept,1
more,concept,details,concept,1
gary,agent,greg,agent,2
agree,concept,ercot,concept,2
email,concept,susan,agent,1
talked,concept,taylor,agent,1
make,concept,law,concept,1
water,concept,resources,concept,4
least,concept,some,concept,2
contact,concept,discuss,concept,1
against,concept,fuel,concept,1
deal,concept,services,concept,1
people,concept,general,concept,1
books,concept,november,concept,1
work,concept,trading,concept,1
although,concept,utility,concept,2
still,concept,office,concept,2
back,concept,friday,concept,2
trade,concept,corp,concept,1
need,concept,access,concept,2
supply,concept,california,location,2
morning,concept,taylor,agent,1
enron,concept,portland,concept,1
upon,concept,period,concept,1
send,concept,time,concept,1
enron,concept,leave,concept,1
made,concept,following,concept,1
power,concept,portland,concept,1
events,concept,turn,concept,2
need,concept,november,concept,2
need,concept,company,concept,1
help,concept,correct,concept,1
made,concept,did,concept,1
state,concept,federal,concept,2
sender,concept,delete,concept,5
tomorrow,concept,morning,concept,2
john,agent,traders,concept,1
down,concept,agreement,concept,1
resources,concept,sell,concept,1
zufferli,concept,john,agent,2
said,concept,going,concept,1
gas,concept,operations,concept,4
think,concept,company,concept,2
power,concept,year,concept,1
america,concept,eb,concept,11
jeff,agent,discuss,concept,2
last,concept,did,concept,1
today,concept,approval,concept,1
know,concept,change,concept,2
plants,concept,add,concept,1
problem,concept,firm,concept,1
working,concept,pjm,concept,1
week,concept,energy,concept,1
made,concept,process,concept,2
like,concept,sheet,concept,1
year,concept,daily,concept,1
sender,concept,message,concept,1
back,concept,tim,concept,1
last,concept,joe,agent,1
commercial,concept,level,concept,1
copy,concept,proposal,concept,1
picture,concept,id,concept,1
anyone,concept,sorry,concept,1
market,concept,paso,concept,1
days,concept,bad,concept,1
email,concept,ok,concept,1
real,concept,look,concept,1
call,concept,retail,concept,2
power,concept,prices,concept,1
state,concept,today,concept,2
load,concept,utility,concept,2
status,concept,gisb,concept,1
more,concept,open,concept,1
ferc,concept,customers,concept,1
today,concept,energy,concept,1
full,concept,retail,concept,2
epmi,concept,west,concept,1
hey,concept,know,concept,1
term,concept,services,concept,1
immediately,concept,original,concept,2
eol,concept,discuss,concept,1
still,concept,make,concept,1
game,concept,capacity,concept,1
specific,concept,delivery,concept,1
complete,concept,plant,concept,1
issues,concept,access,concept,1
contracts,concept,available,concept,5
thing,concept,customers,concept,1
notify,concept,original,concept,2
copies,concept,send,concept,1
know,concept,friday,concept,2
business,concept,suite,concept,1
water,concept,money,concept,1
daily,concept,account,concept,1
regulatory,concept,meeting,concept,5
capacity,concept,energy,concept,2
people,concept,know,concept,2
file,concept,days,concept,2
state,concept,plan,concept,1
net,concept,power,concept,1
deal,concept,work,concept,1
deal,concept,effective,concept,1
give,concept,access,concept,1
real,concept,fact,concept,1
well,concept,everything,concept,1
ever,concept,decision,concept,1
permit,concept,provide,concept,1
call,concept,copies,concept,1
texas,location,game,concept,1
bill,agent,jones,agent,1
business,concept,understand,concept,1
called,concept,day,concept,1
san,concept,portland,concept,1
prices,concept,said,concept,2
buying,concept,under,concept,2
understand,concept,response,concept,1
right,concept,way,concept,1
trade,concept,services,concept,1
friend,concept,own,concept,1
day,concept,like,concept,1
bill,agent,october,concept,1
available,concept,office,concept,1
under,concept,procedures,concept,1
parties,concept,game,concept,1
look,concept,houston,location,1
under,concept,purchase,concept,1
call,concept,hour,concept,1
know,concept,did,concept,4
mary,agent,use,concept,1
know,concept,short,concept,1
product,concept,time,concept,1
houston,location,visit,concept,1
want,concept,back,concept,1
changes,concept,message,concept,1
sunday,concept,october,concept,1
plant,concept,terms,concept,2
week,concept,prior,concept,1
send,concept,like,concept,1
work,concept,demand,concept,1
understand,concept,payment,concept,1
following,concept,party,concept,2
people,concept,some,concept,1
decision,concept,date,concept,2
did,concept,director,concept,2
more,concept,general,concept,1
book,concept,hour,concept,1
transaction,concept,performance,concept,1
general,concept,correct,concept,1
send,concept,pick,concept,1
issues,concept,direct,concept,1
business,concept,events,concept,1
distribution,concept,revised,concept,1
taylor,agent,general,concept,1
going,concept,co,concept,1
transaction,concept,basis,concept,1
like,concept,email,concept,2
electric,concept,contract,concept,2
want,concept,look,concept,2
days,concept,world,concept,1
john,agent,work,concept,1
product,concept,customers,concept,1
management,concept,provide,concept,2
decision,concept,friday,concept,2
sender,concept,email,concept,6
never,concept,long-term,concept,1
id,concept,date,concept,1
following,concept,october,concept,1
power,concept,term,concept,4
hey,concept,coming,concept,1
commission,concept,public,concept,1
lot,concept,money,concept,1
volumes,concept,under,concept,1
then,concept,john,agent,1
actually,concept,sure,concept,1
groups,concept,process,concept,1
review,concept,power,concept,1
capacity,concept,under,concept,1
opportunity,concept,issues,concept,1
way,concept,more,concept,1
need,concept,take,concept,1
system,concept,added,concept,1
price,concept,generators,concept,4
week,concept,gas,concept,1
called,concept,pm,concept,1
members,concept,filing,concept,2
need,concept,application,concept,2
groups,concept,against,concept,1
call,concept,session,concept,1
transaction,concept,short,concept,1
use,concept,taking,concept,2
hour,concept,sure,concept,1
market,concept,products,concept,1
price,concept,power,concept,3
sale,concept,services,concept,1
test,concept,made,concept,1
called,concept,next,concept,2
own,concept,electric,concept,4
year,concept,today,concept,2
gas,concept,market,concept,2
back,concept,going,concept,1
review,concept,through,concept,1
some,concept,services,concept,1
general,concept,against,concept,1
model,concept,office,concept,2
order,concept,sales,concept,1
bit,concept,specific,concept,2
plants,concept,year,concept,1
ready,concept,necessary,concept,1
game,concept,down,concept,1
without,concept,pretty,concept,1
electric,concept,texas,location,1
office,concept,time,concept,1
related,concept,area,concept,1
talking,concept,deal,concept,1
need,concept,bring,concept,2
transaction,concept,sale,concept,1
proposal,concept,pipeline,concept,1
reply,concept,original,concept,4
generators,concept,traders,concept,2
issues,concept,ferc,concept,1
need,concept,model,concept,1
water,concept,enron,concept,1
think,concept,energy,concept,2
said,concept,talking,concept,1
issues,concept,commission,concept,2
term,concept,price,concept,2
today,concept,room,concept,1
contract,concept,deal,concept,1
back,concept,meeting,concept,1
short,concept,transaction,concept,1
let,concept,having,concept,1
having,concept,problems,concept,1
number,concept,having,concept,1
special,concept,status,concept,1
markets,concept,john,agent,1
upon,concept,information,concept,2
access,concept,price,concept,1
call,concept,send,concept,1
help,concept,original,concept,2
notice,concept,contact,concept,1
state,concept,water,concept,2
last,concept,game,concept,1
world,concept,trade,concept,1
look,concept,working,concept,1
jeff,agent,board,concept,1
edison,agent,power,concept,1
real,concept,pretty,concept,1
good,concept,thing,concept,2
related,concept,air,concept,1
paid,concept,fuel,concept,1
supply,concept,later,concept,1
market,concept,physical,concept,1
game,concept,system,concept,1
anyone,concept,questions,concept,1
california,location,gas,concept,1
members,concept,gas,concept,1
making,concept,energy,concept,1
like,concept,going,concept,2
next,concept,days,concept,1
work,concept,experience,concept,2
california,location,own,concept,11
pipeline,concept,access,concept,1
taylor,agent,ask,concept,1
work,concept,help,concept,2
points,concept,transmission,concept,1
subject,concept,review,concept,1
back,concept,status,concept,1
contract,concept,gas,concept,2
subject,concept,change,concept,3
give,concept,contact,concept,1
review,concept,earlier,concept,1
delete,concept,email,concept,2
sender,concept,copies,concept,4
operations,concept,company,concept,4
market,concept,off,concept,1
earlier,concept,houston,location,1
power,concept,price,concept,2
under,concept,contract,concept,3
book,concept,traders,concept,1
then,concept,said,concept,1
line,concept,trading,concept,1
said,concept,state,concept,1
received,concept,purchase,concept,1
next,concept,available,concept,2
trade,concept,year,concept,1
time,concept,power,concept,4
said,concept,mark,concept,1
trade,concept,need,concept,2
company,concept,utility,concept,1
far,concept,know,concept,1
tomorrow,concept,need,concept,1
operations,concept,electric,concept,4
power,concept,then,concept,2
although,concept,experience,concept,2
jim,agent,message,concept,1
said,concept,friday,concept,1
document,concept,received,concept,1
payment,concept,fuel,concept,1
company,concept,like,concept,1
price,concept,daily,concept,1
id,concept,desk,concept,1
utilities,concept,resources,concept,1
appropriate,concept,procedures,concept,1
against,concept,enron,concept,2
back,concept,information,concept,1
intended,concept,confidential,concept,5
way,concept,meeting,concept,1
looks,concept,gas,concept,1
ok,concept,never,concept,1
more,concept,center,concept,1
did,concept,work,concept,1
daily,concept,physical,concept,1
plan,concept,paid,concept,2
kim,agent,west,concept,1
upon,concept,market,concept,1
john,agent,zufferli,concept,2
more,concept,visit,concept,1
let,concept,gas,concept,1
purchase,concept,transaction,concept,1
full,concept,transaction,concept,1
open,concept,access,concept,1
error,concept,notify,concept,5
distribution,concept,afternoon,concept,1
more,concept,power,concept,1
plant,concept,approved,concept,1
last,concept,year,concept,1
took,concept,said,concept,2
volumes,concept,city,concept,1
upon,concept,curve,concept,1
contact,concept,gas,concept,1
presentation,concept,last,concept,1
work,concept,confidential,concept,2
intended,concept,notice,concept,1
supply,concept,market,concept,5
own,concept,retail,concept,2
meeting,concept,monday,concept,5
pacific,concept,under,concept,2
bank,concept,corp,concept,2
happy,concept,energy,concept,2
dan,concept,everyone,concept,1
appreciate,concept,everything,concept,1
msn,concept,explorer,concept,2
issue,concept,members,concept,1
visit,concept,available,concept,1
elizabeth,agent,review,concept,1
know,concept,think,concept,4
did,concept,job,concept,1
senate,concept,energy,concept,1
transmission,concept,load,concept,3
contract,concept,process,concept,1
sure,concept,job,concept,1
job,concept,performance,concept,2
north,concept,eb,concept,11
last,concept,weeks,concept,1
eol,concept,some,concept,1
well,concept,services,concept,1
good,concept,hear,concept,1
problem,concept,leave,concept,1
load,concept,ferc,concept,1
products,concept,customers,concept,1
system,concept,capacity,concept,1
did,concept,know,concept,1
today,concept,ready,concept,2
department,concept,texas,location,1
morning,concept,procedures,concept,1
pretty,concept,going,concept,1
office,concept,business,concept,1
pretty,concept,last,concept,1
york,concept,state,concept,1
message,concept,access,concept,1
give,concept,discuss,concept,4
email,concept,number,concept,1
discussed,concept,received,concept,1
mark,concept,enron,concept,3
energy,concept,effective,concept,1
energy,concept,sales,concept,1
corporation,concept,file,concept,2
federal,concept,meeting,concept,5
contact,concept,thing,concept,2
found,concept,like,concept,1
volumes,concept,week,concept,1
meeting,concept,scheduled,concept,5
click,concept,business,concept,3
look,concept,contact,concept,1
once,concept,issues,concept,1
changes,concept,sign,concept,1
mw,concept,page,concept,1
performance,concept,transaction,concept,1
customers,concept,gas,concept,3
customer,concept,kim,agent,1
picture,concept,need,concept,1
decision,concept,later,concept,1
way,concept,give,concept,2
proposal,concept,air,concept,1
need,concept,people,concept,1
make,concept,decision,concept,2
complete,concept,review,concept,1
power,concept,agreement,concept,1
good,concept,job,concept,1
mark,concept,gas,concept,1
houston,location,enron,concept,1
sender,concept,received,concept,1
said,concept,performance,concept,1
plants,concept,commission,concept,1
management,concept,need,concept,2
let,concept,said,concept,2
available,concept,sales,concept,1
power,concept,plant,concept,9
problems,concept,yet,concept,1
line,concept,course,concept,1
final,concept,approval,concept,1
deal,concept,cover,concept,1
last,concept,change,concept,1
business,concept,help,concept,2
provided,concept,prior,concept,1
good,concept,well,concept,1
direct,concept,energy,concept,1
take,concept,look,concept,3
through,concept,today,concept,1
today,concept,center,concept,1
year,concept,sold,concept,1
elizabeth,agent,frank,agent,4
did,concept,think,concept,2
governor,concept,hours,concept,2
review,concept,though,concept,1
questions,concept,contact,concept,3
today,concept,think,concept,1
enron,concept,make,concept,1
electric,concept,agreement,concept,1
trades,concept,through,concept,1
plant,concept,calpine,concept,1
having,concept,firm,concept,1
pacific,concept,utility,concept,1
why,concept,edison,agent,2
corporation,concept,unit,concept,2
electric,concept,distribution,concept,4
provided,concept,power,concept,1
some,concept,event,concept,2
file,concept,volumes,concept,1
firm,concept,never,concept,1
generators,concept,sell,concept,2
gas,concept,volumes,concept,3
know,concept,problem,concept,5
enron,concept,groups,concept,2
document,concept,room,concept,1
distribution,concept,customers,concept,2
under,concept,plan,concept,2
people,concept,discussion,concept,1
know,concept,having,concept,1
called,concept,time,concept,1
appreciate,concept,load,concept,1
message,concept,delete,concept,1
senate,concept,start,concept,2
groups,concept,energy,concept,1
make,concept,run,concept,1
product,concept,power,concept,1
taking,concept,course,concept,1
let,concept,customers,concept,1
thing,concept,paid,concept,2
decision,concept,run,concept,1
questions,concept,information,concept,2
know,concept,anyone,concept,3
hours,concept,filing,concept,2
management,concept,agreement,concept,1
like,concept,know,concept,2
report,concept,hours,concept,1
game,concept,said,concept,1
big,concept,money,concept,1
kind,concept,governor,concept,1
work,concept,big,concept,2
payment,concept,energy,concept,1
make,concept,against,concept,1
notice,concept,distribution,concept,1
like,concept,add,concept,1
short,concept,section,concept,1
going,concept,meeting,concept,1
like,concept,review,concept,2
friday,concept,meeting,concept,1
application,concept,days,concept,2
game,concept,sunday,concept,1
then,concept,actually,concept,1
early,concept,day,concept,2
yet,concept,governor,concept,1
agreed,concept,market,concept,4
short,concept,california,location,2
provide,concept,report,concept,1
people,concept,ever,concept,1
effective,concept,trade,concept,1
meetings,concept,start,concept,1
send,concept,copy,concept,2
back,concept,floor,concept,1
market,concept,deal,concept,2
generators,concept,price,concept,2
always,concept,bill,agent,1
made,concept,services,concept,1
issue,concept,off,concept,1
talked,concept,think,concept,1
special,concept,test,concept,2
provided,concept,business,concept,2
cash,concept,price,concept,2
looks,concept,need,concept,1
day,concept,date,concept,2
market,concept,following,concept,2
then,concept,going,concept,1
proposed,concept,procedures,concept,1
customers,concept,products,concept,1
real,concept,good,concept,1
decision,concept,access,concept,4
notice,concept,taking,concept,1
good,concept,did,concept,1
turn,concept,received,concept,1
back,concept,today,concept,2
agree,concept,back,concept,1
available,concept,room,concept,1
last,concept,more,concept,1
people,concept,run,concept,2
north,concept,west,concept,1
off,concept,some,concept,1
level,concept,said,concept,2
trade,concept,products,concept,1
time,concept,procedures,concept,1
short,concept,transmission,concept,1
made,concept,management,concept,2
more,concept,effective,concept,2
texas,location,gas,concept,1
mw,concept,hour,concept,2
parties,concept,sign,concept,1
working,concept,document,concept,1
right,concept,know,concept,1
session,concept,call,concept,1
still,concept,deal,concept,1
contracts,concept,customers,concept,1
call,concept,need,concept,1
power,concept,plants,concept,9
short,concept,through,concept,1
change,concept,last,concept,4
according,concept,jones,agent,5
contracts,concept,every,concept,1
cash,concept,long-term,concept,2
plant,concept,ready,concept,1
special,concept,charge,concept,1
utility,concept,customers,concept,1
visit,concept,need,concept,1
california,location,governor,concept,1
area,concept,way,concept,1
took,concept,effective,concept,1
did,concept,thing,concept,1
filing,concept,hours,concept,2
price,concept,hours,concept,2
bank,concept,enron,concept,2
went,concept,game,concept,1
more,concept,available,concept,2
right,concept,file,concept,2
gas,concept,services,concept,2
ready,concept,meeting,concept,2
rates,concept,provided,concept,2
message,concept,hear,concept,1
access,concept,demand,concept,1
available,concept,members,concept,1
department,concept,resources,concept,4
contracts,concept,provide,concept,1
employee,concept,times,concept,1
using,concept,texas,location,1
enron,concept,wholesale,concept,9
give,concept,comments,concept,1
procedures,concept,enron,concept,2
number,concept,guy,concept,1
made,concept,under,concept,1
sure,concept,john,agent,1
services,concept,provided,concept,1
agreed,concept,terms,concept,1
like,concept,thing,concept,2
issue,concept,still,concept,2
contact,concept,sender,concept,6
know,concept,back,concept,1
groups,concept,required,concept,2
friday,concept,dow,concept,1
deal,concept,last,concept,1
electric,concept,demand,concept,1
business,concept,click,concept,1
game,concept,last,concept,1
like,concept,visit,concept,1
know,concept,gas,concept,1
available,concept,next,concept,2
some,concept,counsel,concept,1
full,concept,call,concept,2
going,concept,did,concept,1
immediately,concept,message,concept,1
need,concept,frank,agent,1
need,concept,change,concept,1
california,location,customers,concept,2
mike,agent,info,concept,1
want,concept,gas,concept,1
planning,concept,next,concept,1
plan,concept,more,concept,1
said,concept,fact,concept,1
number,concept,call,concept,2
october,concept,paso,concept,1
did,concept,price,concept,2
utility,concept,transaction,concept,1
think,concept,understand,concept,1
corporate,concept,houston,location,1
full,concept,cash,concept,2
firm,concept,enron,concept,1
use,concept,day,concept,1
under,concept,california,location,1
report,concept,make,concept,1
jeff,agent,james,agent,1
like,concept,october,concept,2
received,concept,notify,concept,3
gas,concept,pacific,concept,4
order,concept,make,concept,1
enron,concept,resources,concept,1
addition,concept,need,concept,1
enron,concept,way,concept,1
delivery,concept,points,concept,2
events,concept,participants,concept,1
process,concept,why,concept,1
sure,concept,gas,concept,1
contact,concept,mark,concept,1
under,concept,corporate,concept,1
then,concept,leave,concept,1
buying,concept,utilities,concept,1
unit,concept,volume,concept,1
copies,concept,agreement,concept,1
gary,agent,gas,concept,1
office,concept,hour,concept,1
far,concept,days,concept,2
report,concept,line,concept,1
load,concept,california,location,1
proposed,concept,calpine,concept,1
know,concept,contact,concept,3
public,concept,section,concept,2
site,concept,weeks,concept,1
corporation,concept,addition,concept,2
msn,concept,through,concept,1
like,concept,information,concept,1
more,concept,understand,concept,1
trade,concept,eol,concept,2
did,concept,deal,concept,1
using,concept,past,concept,1
copy,concept,sure,concept,1
time,concept,california,location,2
good,concept,want,concept,1
debra,agent,enron,concept,11
off,concept,demand,concept,1
last,concept,presentation,concept,1
changes,concept,made,concept,1
document,concept,more,concept,1
scheduled,concept,load,concept,2
volume,concept,amount,concept,1
said,concept,time,concept,2
down,concept,know,concept,1
talked,concept,call,concept,1
members,concept,deal,concept,2
next,concept,four,concept,1
know,concept,right,concept,1
change,concept,without,concept,1
corporation,concept,energy,concept,2
some,concept,system,concept,1
every,concept,business,concept,1
power,concept,contracts,concept,21
members,concept,market,concept,2
time,concept,october,concept,1
took,concept,deal,concept,1
changes,concept,parties,concept,1
work,concept,earlier,concept,1
provide,concept,committee,concept,2
way,concept,people,concept,2
plan,concept,question,concept,1
order,concept,signed,concept,1
agency,concept,called,concept,1
way,concept,price,concept,1
received,concept,sender,concept,1
energy,concept,gas,concept,1
ask,concept,different,concept,1
next,concept,back,concept,1
although,concept,members,concept,2
decision,concept,revised,concept,1
terms,concept,provided,concept,2
gas,concept,filed,concept,2
power,concept,calpine,concept,1
signed,concept,prior,concept,1
access,concept,ferc,concept,1
said,concept,found,concept,1
parties,concept,system,concept,1
operations,concept,management,concept,2
intended,concept,sender,concept,4
talking,concept,net,concept,1
scheduled,concept,changes,concept,1
contact,concept,comments,concept,1
total,concept,provide,concept,2
long-term,concept,friday,concept,1
time,concept,commission,concept,1
review,concept,issues,concept,1
mark,concept,mike,agent,4
power,concept,sales,concept,1
list,concept,number,concept,1
individual,concept,unit,concept,1
well,concept,list,concept,1
without,concept,power,concept,1
week,concept,information,concept,1
today,concept,visit,concept,1
market,concept,according,concept,5
decision,concept,right,concept,2
enron,concept,gas,concept,1
file,concept,amount,concept,2
capacity,concept,purchase,concept,1
deal,concept,need,concept,1
call,concept,purchase,concept,5
picture,concept,access,concept,1
least,concept,off,concept,2
commercial,concept,friday,concept,1
ews,concept,immediately,concept,1
last,concept,contracts,concept,1
fact,concept,made,concept,2
start,concept,tomorrow,concept,2
more,concept,run,concept,1
discussed,concept,meeting,concept,1
board,concept,members,concept,6
price,concept,way,concept,1
contact,concept,email,concept,4
went,concept,received,concept,1
plant,concept,approval,concept,1
know,concept,dow,concept,1
down,concept,did,concept,1
more,concept,info,concept,1
show,concept,think,concept,1
page,concept,under,concept,1
revised,concept,application,concept,1
volumes,concept,period,concept,1
day,concept,plan,concept,2
enron,concept,direct,concept,1
hours,concept,required,concept,1
notice,concept,energy,concept,1
revised,concept,texas,location,1
discuss,concept,today,concept,1
last,concept,gas,concept,1
job,concept,co,concept,1
hear,concept,think,concept,1
review,concept,dave,agent,2
full,concept,know,concept,1
agreement,concept,discussion,concept,1
day,concept,tomorrow,concept,1
city,concept,morning,concept,1
week,concept,meeting,concept,1
call,concept,price,concept,1
gas,concept,pipeline,concept,3
performance,concept,job,concept,1
week,concept,time,concept,1
several,concept,off,concept,1
wholesale,concept,bit,concept,1
energy,concept,products,concept,1
good,concept,morning,concept,2
mike,agent,proposal,concept,1
account,concept,market,concept,1
more,concept,days,concept,1
utilities,concept,several,concept,1
independent,concept,took,concept,2
independent,concept,market,concept,5
then,concept,trader,concept,2
mw,concept,market,concept,1
revised,concept,decision,concept,2
thing,concept,did,concept,1
start,concept,business,concept,1
desk,concept,chris,agent,1
make,concept,time,concept,2
power,concept,website,concept,1
more,concept,document,concept,1
john,agent,want,concept,1
next,concept,time,concept,1
plant,concept,rates,concept,2
enron,concept,meeting,concept,1
sales,concept,book,concept,1
michelle,agent,send,concept,1
services,concept,section,concept,1
basis,concept,term,concept,1
enron,concept,made,concept,1
john,agent,power,concept,1
copies,concept,mike,agent,1
hours,concept,earlier,concept,1
email,concept,different,concept,1
customers,concept,under,concept,2
filed,concept,regulatory,concept,2
under,concept,available,concept,1
trade,concept,power,concept,3
working,concept,agency,concept,1
against,concept,power,concept,2
presentation,concept,energy,concept,2
back,concept,weeks,concept,1
time,concept,enron,concept,1
make,concept,did,concept,1
east,concept,day,concept,1
commission,concept,making,concept,3
next,concept,committee,concept,1
made,concept,agreement,concept,1
upon,concept,fuel,concept,1
sell,concept,early,concept,1
open,concept,some,concept,1
event,concept,prior,concept,2
number,concept,generators,concept,1
tomorrow,concept,sell,concept,1
amount,concept,money,concept,2
susan,agent,make,concept,1
use,concept,number,concept,2
give,concept,date,concept,2
edison,agent,paid,concept,2
never,concept,value,concept,1
date,concept,week,concept,1
sold,concept,least,concept,2
rates,concept,ferc,concept,1
specific,concept,signed,concept,2
want,concept,send,concept,2
review,concept,comments,concept,1
subject,concept,necessary,concept,1
federal,concept,making,concept,2
want,concept,energy,concept,1
use,concept,confidential,concept,4
sell,concept,price,concept,2
east,concept,then,concept,1
meeting,concept,received,concept,1
thank,concept,work,concept,2
center,concept,october,concept,2
provided,concept,today,concept,1
ready,concept,run,concept,1
retail,concept,distribution,concept,2
once,concept,dave,agent,1
received,concept,review,concept,1
daily,concept,volumes,concept,1
help,concept,today,concept,1
open,concept,file,concept,1
hour,concept,price,concept,1
need,concept,discuss,concept,2
deal,concept,energy,concept,1
transmission,concept,electric,concept,2
specific,concept,location,concept,1
commission,concept,energy,concept,1
proposed,concept,more,concept,2
update,concept,meetings,concept,3
looks,concept,weather,concept,1
without,concept,money,concept,2
well,concept,daily,concept,1
level,concept,once,concept,1
ready,concept,work,concept,2
right,concept,never,concept,1
next,concept,immediately,concept,1
mark,concept,plan,concept,1
list,concept,use,concept,1
list,concept,complete,concept,1
took,concept,day,concept,1
document,concept,review,concept,1
date,concept,least,concept,2
like,concept,contact,concept,2
counsel,concept,company,concept,1
agreed,concept,business,concept,2
center,concept,through,concept,1
suite,concept,ca,concept,7
under,concept,upon,concept,1
next,concept,commission,concept,2
office,concept,provide,concept,2
prior,concept,off,concept,1
thing,concept,individual,concept,1
management,concept,plan,concept,1
access,concept,website,concept,2
information,concept,need,concept,1
filing,concept,jeff,agent,2
information,concept,deal,concept,1
members,concept,public,concept,1
market,concept,complete,concept,1
mark,concept,next,concept,1
look,concept,process,concept,1
real,concept,general,concept,1
book,concept,san,concept,1
problem,concept,said,concept,2
like,concept,run,concept,1
via,concept,made,concept,1
real,concept,info,concept,1
hey,concept,down,concept,1
visit,concept,afternoon,concept,1
week,concept,discuss,concept,1
issue,concept,transmission,concept,1
special,concept,required,concept,1
physical,concept,market,concept,1
sign,concept,page,concept,1
guy,concept,some,concept,1
energy,concept,net,concept,2
under,concept,services,concept,1
work,concept,unit,concept,2
file,concept,plan,concept,4
taking,concept,issues,concept,1
addition,concept,said,concept,1
issues,concept,gas,concept,1
appreciate,concept,once,concept,1
change,concept,law,concept,1
make,concept,year,concept,1
like,concept,week,concept,2
report,concept,organization,concept,1
prices,concept,week,concept,1
down,concept,pick,concept,1
gas,concept,load,concept,1
well,concept,curve,concept,1
susan,agent,know,concept,1
through,concept,enron,concept,1
electric,concept,rates,concept,2
lot,concept,let,concept,1
