source,source_type,target,target_type,weight
load,concept,market,concept,1
sale,concept,model,concept,1
physical,concept,against,concept,1
kim,agent,gas,concept,1
big,concept,reports,concept,2
event,concept,sorry,concept,1
like,concept,did,concept,1
physical,concept,gas,concept,6
payment,concept,terms,concept,1
picture,concept,down,concept,2
charge,concept,socal,concept,1
dave,agent,going,concept,1
own,concept,reports,concept,1
charge,concept,price,concept,2
discuss,concept,heard,concept,1
index,concept,contracts,concept,1
approval,concept,payment,concept,1
debra,agent,america,concept,7
prices,concept,pipeline,concept,1
meeting,concept,deal,concept,1
physical,concept,like,concept,1
west,concept,using,concept,1
know,concept,contract,concept,1
ferc,concept,items,concept,1
distribution,concept,price,concept,2
delivery,concept,discuss,concept,1
enron,concept,against,concept,3
management,concept,san,concept,1
james,agent,enron,concept,1
time,concept,today,concept,3
well,concept,market,concept,2
markets,concept,right,concept,1
old,concept,enron,concept,4
operating,concept,net,concept,2
everything,concept,good,concept,1
general,concept,enron,concept,1
give,concept,more,concept,1
state,concept,still,concept,2
access,concept,enron,concept,1
tomorrow,concept,october,concept,1
members,concept,pjm,concept,1
like,concept,enron,concept,4
sure,concept,pipeline,concept,1
utilities,concept,gas,concept,1
through,concept,day,concept,3
like,concept,department,concept,1
today,concept,some,concept,1
past,concept,power,concept,2
against,concept,state,concept,2
original,concept,agreement,concept,1
according,concept,hours,concept,1
prices,concept,period,concept,2
file,concept,prior,concept,1
make,concept,company,concept,2
state,concept,generators,concept,2
issue,concept,need,concept,1
going,concept,send,concept,2
make,concept,email,concept,2
money,concept,said,concept,1
market,concept,bank,concept,2
take,concept,discussion,concept,1
did,concept,making,concept,1
energy,concept,commission,concept,8
law,concept,day,concept,1
some,concept,issues,concept,3
notice,concept,effective,concept,1
anyone,concept,call,concept,1
week,concept,make,concept,1
report,concept,system,concept,1
commercial,concept,enron,concept,1
way,concept,next,concept,1
then,concept,thing,concept,2
access,concept,transmission,concept,1
having,concept,var,concept,1
transaction,concept,start,concept,1
proposed,concept,special,concept,1
today,concept,week,concept,1
add,concept,contract,concept,1
transmission,concept,error,concept,5
sunday,concept,october,concept,1
jeff,agent,know,concept,1
trade,concept,access,concept,1
rates,concept,did,concept,1
early,concept,governor,concept,2
work,concept,make,concept,1
party,concept,next,concept,1
days,concept,week,concept,2
took,concept,going,concept,2
company,concept,trade,concept,1
customers,concept,energy,concept,1
given,concept,meeting,concept,2
enron,concept,markets,concept,2
early,concept,more,concept,1
information,concept,time,concept,1
meeting,concept,san,concept,1
did,concept,well,concept,2
message,concept,today,concept,1
day,concept,need,concept,2
today,concept,more,concept,3
some,concept,info,concept,2
review,concept,proposed,concept,1
future,concept,energy,concept,1
physical,concept,price,concept,3
message,concept,transmission,concept,2
last,concept,trades,concept,2
enron,concept,called,concept,2
commission,concept,report,concept,1
contracts,concept,short,concept,2
said,concept,sure,concept,1
more,concept,people,concept,2
against,concept,daily,concept,1
agreement,concept,contracts,concept,2
gas,concept,against,concept,1
make,concept,know,concept,1
addition,concept,enron,concept,2
immediately,concept,day,concept,2
good,concept,time,concept,1
report,concept,found,concept,1
issues,concept,more,concept,3
enron,concept,fact,concept,2
issue,concept,work,concept,1
need,concept,some,concept,4
fuel,concept,having,concept,1
info,concept,full,concept,1
then,concept,mark,concept,2
off,concept,using,concept,1
like,concept,hey,concept,1
weeks,concept,date,concept,2
way,concept,var,concept,1
discuss,concept,use,concept,1
like,concept,start,concept,1
mark,concept,east,concept,1
confidential,concept,individual,concept,3
decision,concept,filing,concept,1
add,concept,value,concept,1
old,concept,order,concept,2
cash,concept,let,concept,1
pipeline,concept,company,concept,8
sure,concept,hear,concept,1
houston,location,commission,concept,2
back,concept,next,concept,1
daily,concept,call,concept,1
event,concept,smith,agent,1
session,concept,trading,concept,1
permit,concept,energy,concept,1
room,concept,big,concept,1
having,concept,back,concept,1
proposed,concept,amount,concept,1
available,concept,week,concept,1
people,concept,day,concept,3
right,concept,blackberry,concept,1
company,concept,demand,concept,2
several,concept,heard,concept,1
meeting,concept,happy,concept,1
market,concept,prices,concept,5
ask,concept,call,concept,2
people,concept,why,concept,2
make,concept,book,concept,1
agreement,concept,did,concept,1
houston,location,early,concept,2
afternoon,concept,meeting,concept,1
sign,concept,room,concept,1
heard,concept,more,concept,1
times,concept,rates,concept,1
status,concept,last,concept,1
although,concept,good,concept,1
enron,concept,trading,concept,4
want,concept,let,concept,1
enron,concept,services,concept,4
trades,concept,account,concept,1
some,concept,houston,location,2
price,concept,daily,concept,1
made,concept,customers,concept,1
following,concept,days,concept,1
information,concept,details,concept,1
process,concept,gas,concept,1
board,concept,meeting,concept,4
then,concept,think,concept,1
mike,agent,enron,concept,1
think,concept,run,concept,1
email,concept,some,concept,1
far,concept,yes,concept,1
location,concept,delivery,concept,2
click,concept,index,concept,1
today,concept,enron,concept,1
more,concept,company,concept,2
enron,concept,said,concept,1
market,concept,buying,concept,2
management,concept,basis,concept,1
using,concept,west,concept,1
power,concept,desk,concept,1
day,concept,sales,concept,1
report,concept,change,concept,2
send,concept,own,concept,1
effective,concept,last,concept,1
monday,concept,more,concept,1
make,concept,ready,concept,1
number,concept,net,concept,1
give,concept,opportunity,concept,1
some,concept,more,concept,4
high,concept,short,concept,1
immediately,concept,following,concept,2
pjm,concept,east,concept,1
did,concept,jeff,agent,1
sunday,concept,date,concept,1
supply,concept,gas,concept,4
course,concept,program,concept,2
several,concept,days,concept,1
following,concept,presentation,concept,1
open,concept,access,concept,1
let,concept,time,concept,1
copy,concept,contract,concept,1
through,concept,use,concept,1
like,concept,options,concept,1
copy,concept,know,concept,3
gas,concept,scheduled,concept,4
term,concept,period,concept,1
california,location,federal,concept,1
products,concept,eol,concept,1
working,concept,management,concept,1
times,concept,think,concept,1
everyone,concept,week,concept,1
said,concept,nov,concept,1
tomorrow,concept,ask,concept,1
var,concept,make,concept,1
use,concept,email,concept,7
filed,concept,against,concept,1
planning,concept,october,concept,2
following,concept,status,concept,1
know,concept,some,concept,1
why,concept,report,concept,1
james,agent,west,concept,1
always,concept,know,concept,1
own,concept,energy,concept,1
details,concept,contract,concept,1
sold,concept,gas,concept,2
lunch,concept,room,concept,1
notify,concept,sender,concept,5
business,concept,effective,concept,2
energy,concept,department,concept,1
give,concept,money,concept,3
physical,concept,daily,concept,5
america,concept,corp,concept,4
think,concept,bill,agent,1
always,concept,special,concept,1
call,concept,right,concept,1
greg,agent,filed,concept,1
far,concept,delivery,concept,1
agreement,concept,agreements,concept,1
mark,concept,nov,concept,1
time,concept,gas,concept,1
company,concept,investments,concept,2
payment,concept,review,concept,1
make,concept,tomorrow,concept,2
given,concept,joe,agent,2
event,concept,visit,concept,1
deal,concept,need,concept,1
electric,concept,demand,concept,2
plant,concept,market,concept,2
mark,concept,know,concept,1
take,concept,tomorrow,concept,1
some,concept,give,concept,1
make,concept,next,concept,1
trade,concept,eol,concept,1
next,concept,days,concept,1
intended,concept,specific,concept,3
sure,concept,book,concept,1
gas,concept,east,concept,1
back,concept,dynegy,concept,1
days,concept,time,concept,1
department,concept,number,concept,1
confidential,concept,specific,concept,3
ask,concept,volumes,concept,2
under,concept,price,concept,3
made,concept,deal,concept,2
ready,concept,going,concept,1
date,concept,weeks,concept,1
bring,concept,pipeline,concept,1
question,concept,issues,concept,1
ken,agent,found,concept,2
mary,agent,enron,concept,1
prior,concept,filing,concept,1
approval,concept,change,concept,2
october,concept,last,concept,2
pipeline,concept,houston,location,2
system,concept,basis,concept,1
day,concept,period,concept,4
short,concept,term,concept,3
back,concept,office,concept,1
delete,concept,original,concept,4
short,concept,state,concept,2
order,concept,give,concept,1
filing,concept,proposal,concept,1
did,concept,ask,concept,1
mark,concept,general,concept,1
jeff,agent,details,concept,1
eol,concept,appropriate,concept,1
november,concept,enron,concept,3
cover,concept,west,concept,1
via,concept,eol,concept,1
coming,concept,law,concept,1
kim,agent,make,concept,1
mail,concept,work,concept,1
model,concept,sale,concept,1
help,concept,california,location,1
down,concept,think,concept,1
october,concept,let,concept,1
right,concept,want,concept,2
ferc,concept,discuss,concept,1
bank,concept,work,concept,2
big,concept,help,concept,1
yes,concept,good,concept,1
settlement,concept,amount,concept,1
today,concept,day,concept,2
transmission,concept,week,concept,1
currently,concept,own,concept,1
contract,concept,agreement,concept,1
customer,concept,events,concept,2
right,concept,kind,concept,2
help,concept,well,concept,2
account,concept,trader,concept,1
response,concept,october,concept,4
sorry,concept,off,concept,1
change,concept,without,concept,3
line,concept,using,concept,1
people,concept,more,concept,3
last,concept,several,concept,1
people,concept,money,concept,1
back,concept,made,concept,1
message,concept,last,concept,1
trade,concept,wholesale,concept,2
way,concept,corp,concept,1
law,concept,meeting,concept,1
course,concept,opportunity,concept,1
short,concept,notice,concept,1
company,concept,more,concept,2
energy,concept,market,concept,2
business,concept,turn,concept,2
take,concept,questions,concept,1
going,concept,without,concept,2
weeks,concept,prior,concept,2
taking,concept,think,concept,1
enron,concept,more,concept,12
director,concept,station,concept,2
trades,concept,market,concept,2
mark,concept,plant,concept,2
open,concept,then,concept,1
company,concept,well,concept,2
sheet,concept,eol,concept,2
actually,concept,buying,concept,3
make,concept,public,concept,1
agreement,concept,several,concept,1
pipeline,concept,trading,concept,2
going,concept,deal,concept,1
gas,concept,america,concept,2
gas,concept,week,concept,2
game,concept,trading,concept,1
susan,agent,sorry,concept,1
company,concept,available,concept,1
trade,concept,market,concept,2
plants,concept,back,concept,1
file,concept,against,concept,3
gas,concept,power,concept,5
without,concept,basis,concept,1
state,concept,power,concept,2
eol,concept,full,concept,1
daily,concept,index,concept,1
mark,concept,open,concept,1
copy,concept,let,concept,3
price,concept,original,concept,2
looks,concept,good,concept,3
gas,concept,demand,concept,3
call,concept,help,concept,1
need,concept,let,concept,3
trading,concept,help,concept,2
good,concept,job,concept,2
discuss,concept,fact,concept,1
start,concept,money,concept,2
company,concept,trading,concept,2
least,concept,texas,location,2
price,concept,parties,concept,2
number,concept,week,concept,1
short,concept,market,concept,2
then,concept,email,concept,2
company,concept,make,concept,2
lunch,concept,without,concept,1
going,concept,contract,concept,1
understand,concept,var,concept,1
via,concept,agreement,concept,1
going,concept,high,concept,2
send,concept,today,concept,1
houston,location,number,concept,1
value,concept,contract,concept,1
still,concept,access,concept,1
chris,agent,today,concept,1
work,concept,thing,concept,1
cell,concept,number,concept,2
plants,concept,provide,concept,1
enron,concept,trade,concept,2
some,concept,time,concept,1
happy,concept,discussion,concept,1
given,concept,days,concept,2
well,concept,questions,concept,1
original,concept,message,concept,1
guy,concept,want,concept,3
water,concept,agree,concept,1
jeff,agent,job,concept,2
like,concept,hour,concept,1
power,concept,sign,concept,2
job,concept,basis,concept,1
firm,concept,gas,concept,2
trading,concept,capacity,concept,2
system,concept,well,concept,1
good,concept,company,concept,1
events,concept,talking,concept,1
high,concept,load,concept,1
time,concept,everything,concept,2
given,concept,opportunity,concept,1
never,concept,kind,concept,2
sale,concept,today,concept,1
cover,concept,business,concept,3
trade,concept,use,concept,1
some,concept,report,concept,1
direct,concept,access,concept,3
contact,concept,gas,concept,2
original,concept,response,concept,1
story,concept,business,concept,2
coming,concept,looks,concept,1
related,concept,price,concept,1
john,agent,power,concept,2
help,concept,time,concept,3
today,concept,jeff,agent,1
gas,concept,found,concept,5
year,concept,need,concept,1
times,concept,make,concept,1
more,concept,total,concept,1
off,concept,take,concept,1
power,concept,procedures,concept,1
wholesale,concept,smith,agent,7
down,concept,high,concept,2
order,concept,through,concept,1
sale,concept,monday,concept,1
last,concept,market,concept,1
issue,concept,management,concept,1
know,concept,settlement,concept,1
having,concept,different,concept,1
never,concept,right,concept,2
sure,concept,deal,concept,2
kind,concept,director,concept,2
pretty,concept,make,concept,2
model,concept,business,concept,2
having,concept,pipeline,concept,1
gisb,concept,america,concept,1
future,concept,think,concept,1
trade,concept,date,concept,1
good,concept,products,concept,1
well,concept,company,concept,1
friend,concept,bank,concept,1
need,concept,sure,concept,3
energy,concept,business,concept,2
company,concept,lot,concept,2
enron,concept,terms,concept,2
city,concept,trade,concept,1
organization,concept,report,concept,1
company,concept,houston,location,2
then,concept,pretty,concept,1
provide,concept,then,concept,1
company,concept,enron,concept,5
year,concept,period,concept,1
yes,concept,correct,concept,1
money,concept,like,concept,2
going,concept,course,concept,1
parties,concept,contract,concept,1
edison,agent,firm,concept,1
amount,concept,parties,concept,2
susan,agent,report,concept,1
last,concept,week,concept,7
date,concept,january,concept,1
time,concept,business,concept,2
department,concept,opportunity,concept,1
change,concept,future,concept,1
contract,concept,then,concept,1
never,concept,power,concept,2
give,concept,department,concept,1
operating,concept,enron,concept,3
email,concept,morning,concept,2
going,concept,model,concept,2
payment,concept,date,concept,1
every,concept,pm,concept,1
market,concept,enron,concept,2
still,concept,through,concept,2
enron,concept,jeff,agent,6
people,concept,working,concept,2
company,concept,period,concept,2
utilities,concept,market,concept,1
know,concept,going,concept,2
did,concept,short,concept,2
having,concept,off,concept,1
early,concept,take,concept,1
add,concept,list,concept,1
working,concept,issue,concept,1
transmission,concept,co,concept,1
meeting,concept,room,concept,1
more,concept,customers,concept,5
need,concept,open,concept,1
message,concept,greg,agent,1
gas,concept,firm,concept,1
information,concept,email,concept,1
investments,concept,company,concept,2
direct,concept,questions,concept,1
know,concept,portland,concept,1
transmission,concept,immediately,concept,3
message,concept,meeting,concept,1
necessary,concept,going,concept,1
more,concept,larry,concept,1
required,concept,four,concept,1
debra,agent,north,concept,7
enron,concept,america,concept,12
smith,agent,suite,concept,1
provide,concept,energy,concept,1
price,concept,curve,concept,2
plan,concept,law,concept,1
back,concept,direct,concept,1
senior,concept,wholesale,concept,1
model,concept,turn,concept,2
access,concept,ask,concept,1
review,concept,organization,concept,1
changes,concept,like,concept,1
discuss,concept,items,concept,1
information,concept,agree,concept,1
still,concept,working,concept,1
currently,concept,market,concept,1
items,concept,parties,concept,1
then,concept,area,concept,1
employee,concept,enron,concept,1
did,concept,good,concept,2
original,concept,comments,concept,1
water,concept,right,concept,1
prices,concept,times,concept,1
committee,concept,document,concept,1
know,concept,well,concept,1
open,concept,transmission,concept,1
look,concept,comments,concept,1
basis,concept,sheet,concept,1
gas,concept,area,concept,1
know,concept,help,concept,1
location,concept,department,concept,1
info,concept,right,concept,1
sender,concept,immediately,concept,4
north,concept,power,concept,2
revised,concept,contract,concept,1
customers,concept,electric,concept,1
know,concept,discussion,concept,1
state,concept,employee,concept,2
location,concept,john,agent,1
gas,concept,regulatory,concept,1
update,concept,list,concept,1
sheet,concept,comments,concept,1
yes,concept,sure,concept,1
time,concept,ask,concept,2
related,concept,management,concept,1
charge,concept,physical,concept,1
information,concept,given,concept,2
bring,concept,friday,concept,2
let,concept,know,concept,68
larry,concept,total,concept,1
days,concept,today,concept,1
pipeline,concept,back,concept,1
then,concept,next,concept,2
tomorrow,concept,more,concept,1
then,concept,market,concept,2
called,concept,heard,concept,1
planning,concept,san,concept,1
central,concept,mw,concept,2
far,concept,office,concept,2
later,concept,today,concept,1
california,location,utilities,concept,1
delivery,concept,going,concept,1
big,concept,well,concept,1
give,concept,general,concept,1
proposed,concept,charge,concept,1
fact,concept,still,concept,1
public,concept,utility,concept,4
management,concept,trading,concept,1
october,concept,pm,concept,1
sure,concept,agreement,concept,1
make,concept,var,concept,1
status,concept,original,concept,1
anyone,concept,ever,concept,2
four,concept,amount,concept,2
reports,concept,bank,concept,2
need,concept,show,concept,1
least,concept,went,concept,2
jim,agent,status,concept,1
customers,concept,enron,concept,2
meeting,concept,well,concept,1
requested,concept,unit,concept,3
sure,concept,chris,agent,1
once,concept,took,concept,2
some,concept,help,concept,1
longer,concept,enron,concept,2
manager,concept,gas,concept,1
delivery,concept,value,concept,1
good,concept,some,concept,2
department,concept,resources,concept,2
send,concept,full,concept,1
jeff,agent,enron,concept,4
last,concept,filing,concept,1
delivery,concept,next,concept,1
give,concept,enron,concept,2
contracts,concept,need,concept,2
some,concept,trades,concept,1
proposed,concept,power,concept,2
term,concept,market,concept,2
changes,concept,west,concept,1
sunday,concept,effective,concept,1
pipeline,concept,co,concept,8
transaction,concept,provided,concept,1
discuss,concept,then,concept,1
volumes,concept,deal,concept,2
business,concept,customers,concept,3
system,concept,revised,concept,1
weather,concept,mark,concept,1
send,concept,information,concept,2
talking,concept,points,concept,1
wholesale,concept,gas,concept,3
addition,concept,people,concept,2
need,concept,file,concept,1
more,concept,ask,concept,1
prior,concept,weeks,concept,1
day,concept,work,concept,2
work,concept,every,concept,1
times,concept,business,concept,2
regulatory,concept,necessary,concept,1
some,concept,plants,concept,1
houston,location,center,concept,4
afternoon,concept,tomorrow,concept,1
mark,concept,morning,concept,1
utility,concept,demand,concept,2
week,concept,work,concept,1
signed,concept,purchase,concept,2
kind,concept,working,concept,2
provide,concept,list,concept,2
taking,concept,need,concept,1
customers,concept,state,concept,2
every,concept,going,concept,1
planning,concept,staff,concept,1
floor,concept,everyone,concept,2
through,concept,still,concept,1
having,concept,currently,concept,1
then,concept,let,concept,1
commission,concept,question,concept,1
some,concept,right,concept,1
hours,concept,happy,concept,1
supply,concept,provide,concept,1
hr,concept,make,concept,1
discuss,concept,deal,concept,2
number,concept,provide,concept,1
several,concept,weeks,concept,3
file,concept,contract,concept,1
list,concept,plants,concept,2
give,concept,prices,concept,1
var,concept,understand,concept,1
gas,concept,under,concept,2
provide,concept,back,concept,1
desk,concept,report,concept,2
year,concept,visit,concept,1
use,concept,information,concept,4
resources,concept,help,concept,1
requested,concept,date,concept,2
sender,concept,delete,concept,4
need,concept,date,concept,1
give,concept,some,concept,3
original,concept,price,concept,6
contracts,concept,leave,concept,2
more,concept,pipeline,concept,2
need,concept,understand,concept,1
know,concept,guy,concept,3
going,concept,more,concept,1
given,concept,var,concept,1
demand,concept,necessary,concept,2
time,concept,trade,concept,1
information,concept,week,concept,2
jeff,agent,daily,concept,3
then,concept,visit,concept,2
addition,concept,provided,concept,1
office,concept,texas,location,2
books,concept,list,concept,1
make,concept,let,concept,1
program,concept,time,concept,2
think,concept,prior,concept,1
like,concept,day,concept,1
took,concept,next,concept,2
john,agent,meeting,concept,1
enron,concept,days,concept,2
debra,agent,smith,agent,7
review,concept,order,concept,1
transaction,concept,date,concept,1
think,concept,never,concept,1
review,concept,know,concept,1
call,concept,opportunity,concept,3
response,concept,comments,concept,1
against,concept,california,location,1
gas,concept,co,concept,8
show,concept,curve,concept,1
contracts,concept,proposed,concept,2
through,concept,houston,location,2
california,location,company,concept,2
enron,concept,company,concept,9
going,concept,list,concept,1
then,concept,know,concept,1
sure,concept,paid,concept,1
then,concept,use,concept,1
need,concept,know,concept,2
net,concept,employee,concept,1
make,concept,plants,concept,2
last,concept,curve,concept,1
down,concept,well,concept,1
water,concept,having,concept,1
federal,concept,energy,concept,4
still,concept,pretty,concept,1
working,concept,number,concept,1
year,concept,make,concept,1
trades,concept,central,concept,1
once,concept,well,concept,1
operations,concept,information,concept,1
committee,concept,well,concept,1
mark,concept,charge,concept,2
agreement,concept,sign,concept,2
enron,concept,year,concept,2
world,concept,past,concept,2
tomorrow,concept,time,concept,1
make,concept,ken,agent,2
currently,concept,work,concept,1
went,concept,books,concept,2
did,concept,every,concept,1
still,concept,available,concept,1
want,concept,friday,concept,1
four,concept,day,concept,2
id,concept,deal,concept,2
call,concept,houston,location,1
more,concept,like,concept,4
included,concept,discussion,concept,1
call,concept,well,concept,1
work,concept,kim,agent,1
good,concept,day,concept,1
good,concept,use,concept,1
some,concept,deal,concept,1
pacific,concept,company,concept,2
power,concept,day,concept,1
pm,concept,need,concept,1
big,concept,customers,concept,1
date,concept,time,concept,1
parties,concept,agreed,concept,1
add,concept,distribution,concept,1
demand,concept,call,concept,1
changes,concept,take,concept,1
market,concept,use,concept,2
morning,concept,meeting,concept,1
cover,concept,future,concept,1
thing,concept,make,concept,1
future,concept,enron,concept,4
ken,agent,four,concept,4
add,concept,transmission,concept,1
pretty,concept,enron,concept,2
delete,concept,email,concept,2
issues,concept,utility,concept,1
gas,concept,desk,concept,2
give,concept,deal,concept,1
department,concept,charge,concept,1
way,concept,gas,concept,2
agreement,concept,know,concept,1
operating,concept,company,concept,2
account,concept,application,concept,1
power,concept,never,concept,2
use,concept,gisb,concept,1
once,concept,let,concept,1
steve,agent,services,concept,1
discussed,concept,sunday,concept,1
like,concept,need,concept,2
trading,concept,going,concept,1
trade,concept,need,concept,1
room,concept,though,concept,1
review,concept,under,concept,1
given,concept,did,concept,1
pipeline,concept,delivery,concept,1
today,concept,california,location,1
status,concept,items,concept,1
work,concept,access,concept,1
need,concept,eol,concept,1
making,concept,period,concept,1
more,concept,room,concept,1
regulatory,concept,then,concept,1
hey,concept,going,concept,2
full,concept,last,concept,1
retail,concept,access,concept,1
america,concept,demand,concept,1
price,concept,swaps,concept,1
going,concept,price,concept,2
mike,agent,weather,concept,1
provided,concept,charge,concept,1
full,concept,filed,concept,1
last,concept,friday,concept,1
message,concept,email,concept,2
information,concept,market,concept,1
good,concept,like,concept,1
trades,concept,bill,agent,1
make,concept,money,concept,6
went,concept,time,concept,1
agreement,concept,next,concept,1
least,concept,everyone,concept,1
think,concept,services,concept,1
curve,concept,system,concept,1
changes,concept,required,concept,1
approved,concept,staff,concept,1
full,concept,time,concept,1
meetings,concept,old,concept,2
good,concept,bank,concept,1
power,concept,upon,concept,2
company,concept,want,concept,1
committee,concept,think,concept,2
made,concept,meeting,concept,1
like,concept,going,concept,2
cover,concept,sheet,concept,1
transmission,concept,joe,agent,2
review,concept,changes,concept,1
call,concept,gas,concept,1
help,concept,desk,concept,2
future,concept,trading,concept,1
received,concept,following,concept,1
back,concept,future,concept,1
gas,concept,buying,concept,3
info,concept,included,concept,1
following,concept,issues,concept,1
email,concept,information,concept,3
everyone,concept,north,concept,1
money,concept,trade,concept,1
though,concept,year,concept,1
purchase,concept,agreement,concept,2
information,concept,send,concept,1
specific,concept,individual,concept,3
regulatory,concept,given,concept,2
off,concept,some,concept,2
following,concept,know,concept,1
help,concept,plan,concept,1
back,concept,going,concept,2
notify,concept,email,concept,2
world,concept,enron,concept,2
market,concept,way,concept,1
day,concept,back,concept,2
next,concept,then,concept,2
said,concept,sheet,concept,1
number,concept,without,concept,1
dan,concept,sign,concept,1
gas,concept,committee,concept,1
enron,concept,review,concept,1
pipeline,concept,state,concept,1
lunch,concept,next,concept,1
close,concept,like,concept,1
sign,concept,contracts,concept,2
know,concept,amount,concept,1
market,concept,california,location,2
tim,concept,need,concept,1
agreement,concept,corp,concept,1
power,concept,effective,concept,1
make,concept,change,concept,3
november,concept,meeting,concept,3
sign,concept,file,concept,1
necessary,concept,let,concept,1
some,concept,party,concept,1
generators,concept,subject,concept,2
order,concept,information,concept,3
send,concept,effective,concept,1
off,concept,daily,concept,1
more,concept,options,concept,1
message,concept,make,concept,1
going,concept,purchase,concept,1
coming,concept,morning,concept,1
close,concept,four,concept,2
review,concept,release,concept,1
review,concept,think,concept,2
john,agent,bring,concept,1
pipeline,concept,time,concept,2
more,concept,once,concept,1
company,concept,sale,concept,1
weeks,concept,heard,concept,1
made,concept,business,concept,1
october,concept,called,concept,1
texas,location,well,concept,2
well,concept,good,concept,1
appreciate,concept,last,concept,1
information,concept,enron,concept,2
know,concept,volumes,concept,1
central,concept,well,concept,2
received,concept,state,concept,1
people,concept,weather,concept,2
section,concept,physical,concept,2
good,concept,called,concept,1
market,concept,make,concept,2
always,concept,last,concept,1
enron,concept,then,concept,1
index,concept,prices,concept,1
deal,concept,several,concept,2
take,concept,every,concept,1
plan,concept,company,concept,1
make,concept,page,concept,2
did,concept,enron,concept,2
contracts,concept,plants,concept,1
said,concept,term,concept,1
traders,concept,employee,concept,2
yes,concept,water,concept,2
tomorrow,concept,well,concept,1
line,concept,without,concept,1
issue,concept,hear,concept,1
think,concept,need,concept,1
meeting,concept,subject,concept,1
government,concept,call,concept,1
development,concept,date,concept,1
corporate,concept,list,concept,1
number,concept,having,concept,1
related,concept,curve,concept,1
times,concept,amount,concept,2
law,concept,board,concept,1
customers,concept,own,concept,1
board,concept,trader,concept,1
trades,concept,enron,concept,1
working,concept,enron,concept,2
cash,concept,know,concept,1
still,concept,short,concept,4
necessary,concept,distribution,concept,2
own,concept,company,concept,2
sure,concept,bring,concept,1
info,concept,today,concept,1
going,concept,every,concept,1
filed,concept,california,location,1
some,concept,early,concept,2
days,concept,know,concept,3
approved,concept,order,concept,1
show,concept,events,concept,1
time,concept,questions,concept,1
steve,agent,list,concept,1
agreement,concept,specific,concept,1
call,concept,daily,concept,2
start,concept,gas,concept,1
development,concept,work,concept,1
texas,location,mark,concept,1
going,concept,start,concept,2
once,concept,next,concept,2
close,concept,next,concept,2
questions,concept,deal,concept,1
deal,concept,give,concept,1
then,concept,going,concept,1
necessary,concept,several,concept,1
then,concept,send,concept,1
know,concept,every,concept,2
then,concept,power,concept,2
pm,concept,problems,concept,1
mail,concept,last,concept,1
off,concept,plant,concept,1
gas,concept,work,concept,2
id,concept,password,concept,1
right,concept,regulatory,concept,1
jim,agent,elizabeth,agent,1
changes,concept,provide,concept,1
desk,concept,then,concept,1
operating,concept,provide,concept,1
manager,concept,back,concept,1
think,concept,call,concept,1
board,concept,october,concept,1
then,concept,larry,concept,1
date,concept,contract,concept,1
issue,concept,filing,concept,1
made,concept,yet,concept,1
long-term,concept,contracts,concept,3
let,concept,changes,concept,4
time,concept,day,concept,1
having,concept,plants,concept,2
sorry,concept,help,concept,1
meeting,concept,times,concept,1
like,concept,planning,concept,1
visit,concept,discuss,concept,1
always,concept,corp,concept,1
issues,concept,then,concept,1
against,concept,company,concept,1
customers,concept,going,concept,1
some,concept,response,concept,1
way,concept,enron,concept,3
deal,concept,model,concept,1
changes,concept,enron,concept,1
account,concept,management,concept,1
supply,concept,demand,concept,3
having,concept,prices,concept,1
purchase,concept,ask,concept,1
gas,concept,october,concept,1
weeks,concept,going,concept,1
said,concept,net,concept,1
original,concept,upon,concept,1
like,concept,opportunity,concept,2
every,concept,monday,concept,1
meeting,concept,afternoon,concept,2
going,concept,back,concept,1
provide,concept,issues,concept,1
application,concept,trader,concept,1
east,concept,work,concept,1
take,concept,october,concept,1
pm,concept,central,concept,1
development,concept,management,concept,1
why,concept,bad,concept,1
need,concept,call,concept,1
year,concept,energy,concept,2
eol,concept,like,concept,2
use,concept,business,concept,1
more,concept,file,concept,2
commission,concept,thing,concept,1
statement,concept,use,concept,1
went,concept,way,concept,2
file,concept,tomorrow,concept,1
october,concept,time,concept,2
special,concept,october,concept,1
pretty,concept,short,concept,1
hey,concept,back,concept,1
business,concept,november,concept,2
enron,concept,pretty,concept,1
department,concept,future,concept,1
info,concept,morning,concept,1
kim,agent,operations,concept,1
north,concept,demand,concept,1
own,concept,organization,concept,2
curve,concept,update,concept,1
order,concept,filed,concept,1
discuss,concept,problems,concept,1
money,concept,bank,concept,2
need,concept,more,concept,3
system,concept,issues,concept,1
early,concept,details,concept,1
making,concept,like,concept,1
think,concept,did,concept,1
run,concept,using,concept,1
distribution,concept,use,concept,3
pm,concept,time,concept,1
still,concept,enron,concept,4
enron,concept,different,concept,2
said,concept,once,concept,1
looks,concept,like,concept,2
company,concept,people,concept,4
demand,concept,physical,concept,1
retail,concept,services,concept,2
made,concept,money,concept,2
sell,concept,center,concept,1
change,concept,price,concept,2
contracts,concept,why,concept,2
power,concept,signed,concept,2
scheduled,concept,customer,concept,2
people,concept,days,concept,2
going,concept,plan,concept,2
proposed,concept,test,concept,1
final,concept,more,concept,1
next,concept,like,concept,1
more,concept,info,concept,2
some,concept,big,concept,2
think,concept,term,concept,1
california,location,state,concept,2
basis,concept,market,concept,1
effective,concept,management,concept,1
real,concept,big,concept,1
public,concept,regulatory,concept,1
points,concept,west,concept,1
off,concept,plants,concept,1
tomorrow,concept,off,concept,1
ever,concept,ken,agent,2
