source,source_type,target,target_type,weight
agreement,concept,energy,concept,2
purchase,concept,back,concept,1
deal,concept,did,concept,1
volumes,concept,volume,concept,1
physical,concept,delivery,concept,1
let,concept,monday,concept,1
old,concept,file,concept,1
jim,agent,gary,agent,1
later,concept,work,concept,1
canada,concept,energy,concept,1
customers,concept,understand,concept,1
contract,concept,time,concept,1
sales,concept,contract,concept,1
market,concept,index,concept,1
enron,concept,america,concept,12
right,concept,tomorrow,concept,1
following,concept,delivery,concept,1
every,concept,start,concept,1
short,concept,notice,concept,1
cash,concept,want,concept,1
time,concept,everyone,concept,1
corporate,concept,unit,concept,1
committee,concept,called,concept,1
federal,concept,november,concept,2
like,concept,right,concept,1
calpine,concept,company,concept,2
without,concept,floor,concept,1
bank,concept,meeting,concept,2
canada,concept,know,concept,1
term,concept,commercial,concept,1
fuel,concept,run,concept,1
system,concept,houston,location,1
market,concept,deal,concept,1
thing,concept,purchase,concept,1
back,concept,following,concept,1
once,concept,let,concept,1
hour,concept,november,concept,2
last,concept,year,concept,2
event,concept,company,concept,1
take,concept,questions,concept,1
through,concept,tomorrow,concept,1
given,concept,access,concept,1
call,concept,own,concept,1
trader,concept,volume,concept,1
america,concept,board,concept,1
working,concept,market,concept,2
did,concept,know,concept,2
required,concept,time,concept,1
office,concept,friday,concept,1
good,concept,still,concept,1
pretty,concept,info,concept,1
agreement,concept,gas,concept,1
planning,concept,like,concept,2
right,concept,fuel,concept,1
floor,concept,meetings,concept,2
everyone,concept,enron,concept,1
information,concept,via,concept,1
report,concept,currently,concept,1
leave,concept,friday,concept,1
management,concept,product,concept,2
direct,concept,var,concept,1
meeting,concept,energy,concept,1
energy,concept,special,concept,1
off,concept,gas,concept,1
rates,concept,use,concept,1
agreement,concept,parties,concept,2
market,concept,time,concept,1
contract,concept,meeting,concept,1
area,concept,time,concept,1
back,concept,under,concept,1
addition,concept,information,concept,1
password,concept,give,concept,1
prices,concept,system,concept,3
game,concept,fuel,concept,1
commission,concept,proposal,concept,1
different,concept,last,concept,1
san,concept,ca,concept,1
scheduled,concept,november,concept,1
contract,concept,agreement,concept,1
decision,concept,weeks,concept,1
commercial,concept,plan,concept,1
sign,concept,floor,concept,1
complete,concept,long-term,concept,1
ready,concept,october,concept,1
never,concept,down,concept,1
contact,concept,organization,concept,1
made,concept,call,concept,1
order,concept,work,concept,1
paso,concept,energy,concept,2
following,concept,people,concept,1
week,concept,off,concept,1
greg,agent,load,concept,1
issues,concept,tomorrow,concept,1
last,concept,did,concept,1
four,concept,october,concept,1
back,concept,document,concept,1
gas,concept,energy,concept,3
file,concept,rates,concept,1
make,concept,more,concept,1
area,concept,management,concept,1
bad,concept,enron,concept,1
work,concept,number,concept,3
look,concept,organization,concept,1
work,concept,account,concept,2
some,concept,week,concept,1
effective,concept,corporate,concept,1
jeff,agent,planning,concept,1
payment,concept,corp,concept,2
sorry,concept,work,concept,1
retail,concept,wholesale,concept,1
contact,concept,mike,agent,1
visit,concept,information,concept,1
monday,concept,agreement,concept,1
early,concept,last,concept,1
contracts,concept,company,concept,1
money,concept,addition,concept,1
back,concept,off,concept,1
received,concept,notify,concept,4
books,concept,currently,concept,2
products,concept,cash,concept,1
own,concept,transmission,concept,1
terms,concept,canada,concept,1
discussed,concept,monday,concept,1
complete,concept,currently,concept,1
january,concept,date,concept,2
jim,agent,discussed,concept,1
still,concept,paid,concept,1
system,concept,energy,concept,1
contracts,concept,october,concept,1
status,concept,application,concept,1
week,concept,bill,agent,1
today,concept,information,concept,1
said,concept,like,concept,1
gas,concept,related,concept,1
job,concept,process,concept,1
larry,concept,available,concept,1
bit,concept,last,concept,1
working,concept,give,concept,1
power,concept,gas,concept,2
value,concept,amount,concept,2
like,concept,take,concept,3
trading,concept,power,concept,1
organization,concept,good,concept,1
correct,concept,more,concept,2
email,concept,let,concept,1
energy,concept,load,concept,1
week,concept,heard,concept,1
call,concept,john,agent,1
give,concept,morning,concept,1
houston,location,early,concept,1
north,concept,smith,agent,3
contracts,concept,gas,concept,1
under,concept,think,concept,1
dow,concept,upon,concept,1
payment,concept,november,concept,1
did,concept,value,concept,1
statement,concept,release,concept,1
business,concept,received,concept,1
office,concept,today,concept,1
talking,concept,rates,concept,1
short,concept,term,concept,1
charge,concept,west,concept,1
going,concept,floor,concept,1
corporate,concept,corp,concept,2
enron,concept,buying,concept,3
need,concept,work,concept,1
back,concept,energy,concept,1
value,concept,different,concept,3
week,concept,under,concept,1
time,concept,call,concept,1
bring,concept,market,concept,1
var,concept,trading,concept,3
resources,concept,trading,concept,2
supply,concept,options,concept,1
original,concept,statement,concept,1
added,concept,signed,concept,1
call,concept,ever,concept,1
well,concept,services,concept,1
number,concept,right,concept,1
experience,concept,general,concept,2
report,concept,click,concept,1
far,concept,found,concept,1
know,concept,right,concept,1
bank,concept,scheduled,concept,1
tomorrow,concept,going,concept,1
east,concept,desk,concept,1
work,concept,plan,concept,1
working,concept,meetings,concept,1
give,concept,way,concept,1
sold,concept,cash,concept,1
appreciate,concept,going,concept,1
number,concept,email,concept,1
november,concept,according,concept,1
need,concept,language,concept,1
off,concept,next,concept,2
paid,concept,floor,concept,1
jones,agent,ole,concept,1
business,concept,delivery,concept,2
final,concept,day,concept,1
proposed,concept,let,concept,2
give,concept,days,concept,1
capacity,concept,time,concept,1
energy,concept,retail,concept,1
daily,concept,volume,concept,1
delete,concept,original,concept,1
company,concept,pacific,concept,1
meeting,concept,edison,agent,1
services,concept,access,concept,1
week,concept,commission,concept,1
next,concept,year,concept,1
want,concept,let,concept,2
bank,concept,take,concept,1
report,concept,employee,concept,1
buying,concept,day,concept,2
use,concept,email,concept,1
always,concept,company,concept,1
jim,agent,development,concept,1
delivery,concept,party,concept,7
north,concept,america,concept,14
last,concept,weeks,concept,1
energy,concept,access,concept,1
discussion,concept,more,concept,1
market,concept,friday,concept,1
america,concept,trades,concept,1
bright,concept,make,concept,1
message,concept,delivery,concept,2
gas,concept,contract,concept,1
let,concept,issues,concept,3
release,concept,enron,concept,1
station,concept,called,concept,1
going,concept,send,concept,2
addition,concept,procedures,concept,1
volume,concept,daily,concept,1
gas,concept,january,concept,1
help,concept,made,concept,1
customer,concept,today,concept,1
call,concept,test,concept,1
debra,agent,america,concept,3
ken,agent,made,concept,1
basis,concept,market,concept,1
business,concept,capacity,concept,1
information,concept,west,concept,1
firm,concept,sales,concept,1
participants,concept,sell,concept,1
corporate,concept,account,concept,3
bring,concept,off,concept,1
zufferli,concept,john,agent,3
management,concept,operations,concept,1
questions,concept,discuss,concept,1
call,concept,questions,concept,3
information,concept,available,concept,2
mark,concept,said,concept,1
plant,concept,down,concept,1
anyone,concept,know,concept,1
made,concept,approval,concept,1
california,location,organization,concept,1
more,concept,always,concept,1
let,concept,revised,concept,1
hey,concept,think,concept,1
firm,concept,contracts,concept,1
section,concept,rates,concept,1
picture,concept,power,concept,1
capacity,concept,supply,concept,1
going,concept,way,concept,1
appreciate,concept,revised,concept,1
look,concept,revised,concept,1
time,concept,event,concept,1
look,concept,term,concept,1
term,concept,make,concept,1
information,concept,suite,concept,1
level,concept,need,concept,1
status,concept,energy,concept,1
energy,concept,products,concept,3
email,concept,items,concept,1
debra,agent,north,concept,3
planning,concept,san,concept,1
send,concept,email,concept,3
jones,agent,well,concept,1
some,concept,make,concept,1
customers,concept,pacific,concept,1
buying,concept,contracts,concept,2
currently,concept,kind,concept,1
edison,agent,charge,concept,1
mark,concept,general,concept,1
morning,concept,presentation,concept,1
real,concept,deal,concept,1
love,concept,phillip,agent,1
wholesale,concept,market,concept,1
rates,concept,change,concept,2
gas,concept,back,concept,2
mark,concept,like,concept,1
time,concept,hear,concept,1
today,concept,future,concept,1
last,concept,day,concept,5
more,concept,cash,concept,1
confidential,concept,intended,concept,8
going,concept,call,concept,2
week,concept,back,concept,1
delivery,concept,prices,concept,1
everything,concept,why,concept,1
services,concept,management,concept,1
went,concept,year,concept,1
making,concept,purchase,concept,1
services,concept,need,concept,2
back,concept,meeting,concept,1
way,concept,still,concept,1
board,concept,pipeline,concept,1
received,concept,sender,concept,1
did,concept,purchase,concept,1
take,concept,meeting,concept,1
some,concept,deal,concept,1
distribution,concept,message,concept,7
sorry,concept,review,concept,1
deal,concept,back,concept,1
california,location,services,concept,1
intended,concept,sender,concept,2
copies,concept,organization,concept,1
information,concept,add,concept,1
need,concept,copy,concept,2
steve,agent,provide,concept,1
federal,concept,open,concept,1
made,concept,last,concept,1
daily,concept,enron,concept,2
manager,concept,energy,concept,1
services,concept,high,concept,1
meeting,concept,afternoon,concept,1
enron,concept,trades,concept,1
enron,concept,off,concept,1
did,concept,process,concept,1
copy,concept,bob,agent,1
immediately,concept,delete,concept,5
related,concept,retail,concept,1
time,concept,like,concept,1
information,concept,time,concept,2
meeting,concept,next,concept,2
good,concept,bad,concept,1
report,concept,time,concept,1
available,concept,want,concept,1
provide,concept,use,concept,1
intended,concept,party,concept,1
information,concept,eol,concept,1
open,concept,agreements,concept,1
information,concept,immediately,concept,1
bit,concept,friday,concept,1
off,concept,start,concept,1
report,concept,meeting,concept,1
let,concept,anyone,concept,1
customer,concept,future,concept,1
available,concept,tomorrow,concept,1
contracts,concept,received,concept,1
hear,concept,document,concept,1
plan,concept,document,concept,2
appreciate,concept,some,concept,3
agreement,concept,services,concept,3
power,concept,prices,concept,1
management,concept,report,concept,1
section,concept,comments,concept,1
pretty,concept,good,concept,1
weeks,concept,know,concept,1
least,concept,markets,concept,1
let,concept,week,concept,1
need,concept,friday,concept,1
greg,agent,call,concept,1
provide,concept,close,concept,1
general,concept,market,concept,1
term,concept,good,concept,1
copies,concept,off,concept,2
send,concept,review,concept,1
complete,concept,contracts,concept,2
monday,concept,status,concept,1
message,concept,transmission,concept,1
lot,concept,good,concept,1
enron,concept,north,concept,12
through,concept,issues,concept,1
give,concept,deal,concept,1
direct,concept,reports,concept,1
capacity,concept,year,concept,1
know,concept,job,concept,1
number,concept,cell,concept,1
level,concept,intended,concept,1
least,concept,experience,concept,1
opportunity,concept,some,concept,1
final,concept,info,concept,1
time,concept,management,concept,1
company,concept,enron,concept,2
take,concept,hours,concept,2
party,concept,agree,concept,4
dan,concept,station,concept,1
units,concept,station,concept,1
like,concept,tell,concept,1
firm,concept,gas,concept,6
week,concept,let,concept,1
experience,concept,business,concept,1
employee,concept,notice,concept,1
like,concept,send,concept,2
today,concept,october,concept,1
statement,concept,intended,concept,1
unit,concept,volume,concept,1
october,concept,ready,concept,1
information,concept,later,concept,1
texas,location,office,concept,1
regulatory,concept,open,concept,1
required,concept,requested,concept,1
send,concept,pretty,concept,1
meeting,concept,like,concept,1
requested,concept,access,concept,1
think,concept,appropriate,concept,1
development,concept,addition,concept,2
hey,concept,happy,concept,1
hour,concept,website,concept,1
power,concept,business,concept,2
information,concept,related,concept,1
full,concept,friday,concept,1
last,concept,off,concept,1
off,concept,take,concept,1
america,concept,texas,location,3
know,concept,having,concept,1
today,concept,tomorrow,concept,2
meeting,concept,change,concept,1
call,concept,problem,concept,1
call,concept,center,concept,1
need,concept,management,concept,1
application,concept,november,concept,1
information,concept,people,concept,1
file,concept,transmission,concept,1
sara,agent,enron,concept,10
agreement,concept,october,concept,1
power,concept,pjm,concept,1
enron,concept,texas,location,2
thank,concept,notice,concept,1
tomorrow,concept,friday,concept,1
currently,concept,available,concept,2
need,concept,transaction,concept,1
appreciate,concept,mail,concept,1
enron,concept,pipeline,concept,1
money,concept,made,concept,1
revised,concept,let,concept,1
energy,concept,included,concept,1
last,concept,effective,concept,1
cash,concept,made,concept,1
available,concept,ferc,concept,1
supply,concept,development,concept,1
deal,concept,like,concept,1
commission,concept,friday,concept,1
know,concept,meeting,concept,2
payment,concept,amount,concept,2
customer,concept,hour,concept,1
did,concept,job,concept,1
total,concept,paid,concept,1
energy,concept,experience,concept,1
like,concept,jeff,agent,1
week,concept,then,concept,1
enron,concept,sold,concept,2
issues,concept,california,location,1
utility,concept,company,concept,1
some,concept,contracts,concept,1
using,concept,list,concept,2
business,concept,people,concept,1
went,concept,special,concept,1
comments,concept,november,concept,1
hour,concept,off,concept,1
process,concept,people,concept,1
charge,concept,period,concept,1
start,concept,floor,concept,1
decision,concept,know,concept,1
look,concept,back,concept,1
january,concept,through,concept,1
back,concept,gas,concept,1
commission,concept,issue,concept,1
right,concept,through,concept,1
office,concept,send,concept,1
trading,concept,services,concept,1
appreciate,concept,kind,concept,1
enron,concept,federal,concept,1
energy,concept,physical,concept,1
correct,concept,well,concept,1
like,concept,reply,concept,1
agreement,concept,committee,concept,1
taking,concept,back,concept,1
corporation,concept,energy,concept,1
sure,concept,line,concept,1
following,concept,canada,concept,1
received,concept,contracts,concept,1
related,concept,contact,concept,1
enron,concept,november,concept,1
gas,concept,need,concept,1
management,concept,markets,concept,1
physical,concept,prices,concept,1
volume,concept,contract,concept,1
pipeline,concept,take,concept,1
email,concept,review,concept,1
day,concept,performance,concept,1
tomorrow,concept,review,concept,1
value,concept,going,concept,1
eol,concept,id,concept,2
want,concept,enron,concept,3
sell,concept,co,concept,1
volume,concept,off,concept,1
pipeline,concept,future,concept,1
make,concept,power,concept,1
good,concept,test,concept,1
know,concept,make,concept,2
list,concept,agreements,concept,2
discussed,concept,dave,agent,1
deal,concept,going,concept,1
like,concept,enron,concept,3
requested,concept,week,concept,1
business,concept,traders,concept,1
term,concept,agreement,concept,2
commercial,concept,date,concept,1
complete,concept,public,concept,1
send,concept,way,concept,1
filed,concept,energy,concept,1
week,concept,send,concept,2
market,concept,november,concept,2
dynegy,concept,canada,concept,4
included,concept,corporate,concept,1
well,concept,longer,concept,1
physical,concept,related,concept,2
today,concept,taking,concept,1
questions,concept,always,concept,1
contact,concept,via,concept,1
notify,concept,necessary,concept,1
last,concept,want,concept,1
sorry,concept,everything,concept,1
give,concept,meeting,concept,1
reply,concept,email,concept,2
enron,concept,four,concept,1
gary,agent,contact,concept,1
business,concept,energy,concept,1
trade,concept,make,concept,1
general,concept,area,concept,1
power,concept,resources,concept,1
statement,concept,work,concept,2
gas,concept,trading,concept,5
application,concept,development,concept,3
think,concept,help,concept,1
more,concept,tim,concept,1
agreement,concept,changes,concept,1
year,concept,back,concept,1
copy,concept,signed,concept,1
some,concept,information,concept,1
following,concept,commission,concept,1
enron,concept,work,concept,2
start,concept,going,concept,1
time,concept,necessary,concept,1
cell,concept,number,concept,1
market,concept,trade,concept,1
copies,concept,file,concept,1
amount,concept,price,concept,2
steve,agent,mike,agent,1
need,concept,gas,concept,1
east,concept,power,concept,1
charge,concept,issues,concept,1
some,concept,provide,concept,1
looks,concept,going,concept,1
currently,concept,contracts,concept,4
currently,concept,effective,concept,3
energy,concept,take,concept,1
resources,concept,gas,concept,1
section,concept,application,concept,2
time,concept,information,concept,1
market,concept,plants,concept,1
through,concept,order,concept,1
california,location,utility,concept,1
meeting,concept,morning,concept,2
power,concept,deal,concept,1
planning,concept,process,concept,1
took,concept,use,concept,1
power,concept,picture,concept,1
said,concept,chris,agent,1
close,concept,next,concept,1
copy,concept,corporate,concept,3
delivery,concept,message,concept,2
run,concept,contracts,concept,1
services,concept,close,concept,1
information,concept,email,concept,5
look,concept,deal,concept,1
application,concept,given,concept,1
items,concept,need,concept,1
transaction,concept,agree,concept,4
time,concept,development,concept,1
services,concept,houston,location,1
office,concept,back,concept,1
application,concept,prior,concept,1
hour,concept,daily,concept,1
under,concept,party,concept,7
show,concept,power,concept,2
picture,concept,jones,agent,1
deal,concept,volumes,concept,1
provide,concept,then,concept,1
pipeline,concept,capacity,concept,1
look,concept,statement,concept,1
number,concept,available,concept,2
socal,concept,day,concept,1
everyone,concept,some,concept,1
west,concept,suite,concept,1
gas,concept,market,concept,3
state,concept,california,location,1
trader,concept,trades,concept,2
public,concept,event,concept,1
filing,concept,ready,concept,1
floor,concept,site,concept,1
market,concept,trading,concept,1
special,concept,ask,concept,1
thank,concept,help,concept,2
made,concept,help,concept,1
called,concept,special,concept,1
course,concept,next,concept,1
today,concept,order,concept,1
need,concept,back,concept,1
firm,concept,agreement,concept,6
send,concept,office,concept,1
help,concept,short,concept,1
coming,concept,today,concept,1
call,concept,tomorrow,concept,2
yet,concept,page,concept,1
need,concept,contracts,concept,1
week,concept,report,concept,1
purchase,concept,sale,concept,1
take,concept,revised,concept,1
product,concept,day,concept,1
times,concept,terms,concept,1
people,concept,well,concept,1
trade,concept,access,concept,1
customers,concept,period,concept,1
some,concept,real,concept,1
going,concept,dynegy,concept,2
think,concept,book,concept,1
trading,concept,system,concept,2
parties,concept,back,concept,1
independent,concept,least,concept,1
real,concept,sales,concept,1
think,concept,ask,concept,1
department,concept,resources,concept,1
working,concept,power,concept,1
sell,concept,real,concept,1
energy,concept,last,concept,1
unit,concept,work,concept,1
everyone,concept,days,concept,1
good,concept,john,agent,1
statement,concept,using,concept,1
market,concept,operations,concept,1
given,concept,message,concept,1
agreement,concept,january,concept,1
high,concept,var,concept,1
earlier,concept,week,concept,1
included,concept,books,concept,2
having,concept,terms,concept,1
report,concept,capacity,concept,1
trading,concept,michelle,agent,1
system,concept,under,concept,1
wholesale,concept,energy,concept,3
know,concept,bank,concept,1
texas,location,morning,concept,1
requested,concept,talked,concept,1
back,concept,management,concept,1
message,concept,use,concept,4
everyone,concept,appreciate,concept,1
signed,concept,energy,concept,1
tell,concept,give,concept,1
firm,concept,volume,concept,1
wholesale,concept,power,concept,1
think,concept,time,concept,1
enron,concept,right,concept,2
texas,location,gas,concept,1
deal,concept,process,concept,1
customers,concept,gas,concept,1
direct,concept,correct,concept,1
contact,concept,comments,concept,1
contract,concept,services,concept,1
firm,concept,canada,concept,1
enron,concept,contracts,concept,1
questions,concept,agreement,concept,1
ews,concept,transaction,concept,1
federal,concept,regulatory,concept,1
reports,concept,went,concept,1
notify,concept,original,concept,1
off,concept,early,concept,1
last,concept,well,concept,1
commission,concept,final,concept,1
time,concept,right,concept,2
work,concept,full,concept,1
take,concept,items,concept,1
plan,concept,commercial,concept,1
agreements,concept,co,concept,1
floor,concept,once,concept,2
info,concept,november,concept,1
trading,concept,business,concept,1
cover,concept,business,concept,1
day,concept,october,concept,1
run,concept,leave,concept,1
did,concept,back,concept,1
through,concept,gas,concept,2
going,concept,through,concept,1
staff,concept,meetings,concept,2
provide,concept,comments,concept,1
approval,concept,process,concept,1
still,concept,more,concept,1
without,concept,having,concept,1
deal,concept,document,concept,1
operations,concept,high,concept,1
make,concept,call,concept,1
times,concept,last,concept,1
going,concept,some,concept,1
operating,concept,agreement,concept,1
steve,agent,called,concept,1
day,concept,following,concept,2
like,concept,work,concept,1
received,concept,information,concept,1
gas,concept,business,concept,1
var,concept,volumes,concept,2
back,concept,next,concept,1
correct,concept,trader,concept,2
subject,concept,review,concept,1
year,concept,commercial,concept,1
tomorrow,concept,november,concept,1
using,concept,san,concept,1
talked,concept,morning,concept,2
copy,concept,agreement,concept,5
comments,concept,canada,concept,1
run,concept,transaction,concept,1
right,concept,trading,concept,1
help,concept,time,concept,2
call,concept,week,concept,1
gas,concept,days,concept,1
market,concept,enron,concept,1
approval,concept,settlement,concept,1
error,concept,sender,concept,2
tomorrow,concept,prior,concept,1
central,concept,time,concept,2
file,concept,give,concept,1
more,concept,people,concept,1
points,concept,think,concept,1
take,concept,jim,agent,1
energy,concept,contract,concept,1
take,concept,let,concept,3
jones,agent,picture,concept,1
transmission,concept,capacity,concept,1
daily,concept,hour,concept,1
called,concept,agreement,concept,1
november,concept,time,concept,3
know,concept,cover,concept,1
dynegy,concept,changes,concept,1
everyone,concept,did,concept,1
meeting,concept,yet,concept,1
jeff,agent,steve,agent,1
real,concept,well,concept,1
points,concept,book,concept,1
thank,concept,markets,concept,1
back,concept,time,concept,1
sorry,concept,let,concept,1
deal,concept,eol,concept,1
notice,concept,think,concept,1
let,concept,then,concept,1
know,concept,permit,concept,1
meeting,concept,today,concept,1
electric,concept,products,concept,1
development,concept,application,concept,1
said,concept,call,concept,1
send,concept,under,concept,1
fuel,concept,date,concept,1
ok,concept,send,concept,1
look,concept,items,concept,1
need,concept,information,concept,1
work,concept,right,concept,1
discussion,concept,issues,concept,1
received,concept,steve,agent,1
did,concept,why,concept,1
requested,concept,energy,concept,1
hours,concept,more,concept,2
added,concept,related,concept,1
time,concept,well,concept,2
cell,concept,talked,concept,1
book,concept,senior,concept,2
some,concept,want,concept,1
marketing,concept,know,concept,1
office,concept,tomorrow,concept,2
provided,concept,times,concept,1
meeting,concept,payment,concept,1
send,concept,tell,concept,2
services,concept,going,concept,1
agreement,concept,canada,concept,3
more,concept,time,concept,1
deal,concept,agree,concept,1
october,concept,need,concept,1
morning,concept,review,concept,1
notify,concept,email,concept,2
energy,concept,proposal,concept,1
right,concept,time,concept,1
afternoon,concept,pm,concept,1
times,concept,value,concept,1
effective,concept,need,concept,1
subject,concept,prior,concept,1
understand,concept,making,concept,3
general,concept,smith,agent,1
commercial,concept,debt,concept,1
price,concept,socal,concept,1
senior,concept,wholesale,concept,2
effective,concept,enron,concept,2
response,concept,questions,concept,1
day,concept,socal,concept,1
some,concept,prices,concept,1
october,concept,pm,concept,1
firm,concept,given,concept,2
last,concept,debt,concept,1
frank,agent,info,concept,1
agree,concept,enron,concept,1
review,concept,section,concept,1
day,concept,nov,concept,1
trade,concept,services,concept,1
price,concept,bring,concept,1
bit,concept,power,concept,1
need,concept,system,concept,1
make,concept,management,concept,1
trading,concept,program,concept,1
questions,concept,need,concept,2
term,concept,sheet,concept,1
following,concept,buying,concept,1
right,concept,last,concept,1
like,concept,give,concept,2
immediately,concept,original,concept,1
company,concept,use,concept,1
take,concept,help,concept,1
real,concept,time,concept,3
plan,concept,edison,agent,1
special,concept,rates,concept,1
notify,concept,immediately,concept,7
though,concept,notice,concept,1
currently,concept,wholesale,concept,1
prior,concept,agreement,concept,1
some,concept,trades,concept,1
know,concept,event,concept,1
friday,concept,today,concept,1
unit,concept,against,concept,1
gas,concept,net,concept,2
level,concept,application,concept,1
central,concept,system,concept,1
today,concept,looks,concept,1
last,concept,meeting,concept,1
last,concept,application,concept,1
did,concept,enron,concept,3
send,concept,cover,concept,1
friday,concept,pacific,concept,1
make,concept,line,concept,1
system,concept,site,concept,3
issues,concept,state,concept,1
let,concept,questions,concept,9
trading,concept,gas,concept,1
still,concept,review,concept,1
longer,concept,issue,concept,1
price,concept,utilities,concept,1
power,concept,markets,concept,1
did,concept,let,concept,1
like,concept,information,concept,1
commercial,concept,proposal,concept,1
back,concept,take,concept,1
list,concept,contracts,concept,2
yet,concept,past,concept,1
cash,concept,know,concept,1
earlier,concept,questions,concept,1
review,concept,jeff,agent,1
intended,concept,delete,concept,7
sale,concept,power,concept,1
next,concept,well,concept,1
signed,concept,page,concept,2
required,concept,information,concept,2
start,concept,paso,concept,1
want,concept,close,concept,1
want,concept,book,concept,1
click,concept,following,concept,1
business,concept,process,concept,1
requested,concept,last,concept,1
gas,concept,california,location,1
operations,concept,business,concept,1
complete,concept,plan,concept,1
following,concept,going,concept,1
senior,concept,enron,concept,7
last,concept,enron,concept,4
management,concept,commercial,concept,1
energy,concept,charge,concept,2
early,concept,approval,concept,1
special,concept,need,concept,1
lot,concept,people,concept,1
think,concept,term,concept,1
system,concept,once,concept,1
firm,concept,days,concept,1
morning,concept,page,concept,1
operating,concept,committee,concept,1
though,concept,business,concept,1
pretty,concept,sure,concept,1
gas,concept,cash,concept,1
time,concept,process,concept,1
pick,concept,message,concept,1
day,concept,monday,concept,1
like,concept,tomorrow,concept,1
pipeline,concept,co,concept,4
meeting,concept,friday,concept,1
several,concept,items,concept,1
week,concept,edison,agent,1
problems,concept,know,concept,1
january,concept,payment,concept,2
available,concept,well,concept,1
like,concept,well,concept,1
products,concept,use,concept,1
model,concept,use,concept,1
pipeline,concept,website,concept,3
sign,concept,agreement,concept,1
back,concept,services,concept,1
book,concept,following,concept,1
prior,concept,through,concept,1
cover,concept,today,concept,1
help,concept,statement,concept,2
did,concept,procedures,concept,1
ole,concept,picture,concept,27
good,concept,time,concept,1
call,concept,comments,concept,1
distribution,concept,company,concept,1
products,concept,wholesale,concept,1
sender,concept,original,concept,1
notice,concept,days,concept,1
party,concept,use,concept,1
following,concept,game,concept,1
need,concept,add,concept,1
review,concept,correct,concept,3
plan,concept,enron,concept,3
week,concept,debt,concept,1
everyone,concept,everything,concept,1
heard,concept,kim,agent,1
debt,concept,more,concept,1
call,concept,back,concept,2
later,concept,earlier,concept,1
today,concept,list,concept,1
sender,concept,email,concept,2
days,concept,period,concept,1
discuss,concept,time,concept,1
turn,concept,smith,agent,1
available,concept,days,concept,1
want,concept,look,concept,1
settlement,concept,friday,concept,1
talking,concept,need,concept,1
delivery,concept,against,concept,1
leave,concept,afternoon,concept,1
contracts,concept,future,concept,4
still,concept,using,concept,2
add,concept,info,concept,1
dynegy,concept,business,concept,1
question,concept,parties,concept,1
following,concept,cover,concept,2
times,concept,model,concept,1
way,concept,know,concept,1
immediately,concept,received,concept,1
california,location,trade,concept,1
company,concept,sold,concept,1
development,concept,services,concept,2
included,concept,although,concept,1
did,concept,corp,concept,3
january,concept,agreement,concept,1
prices,concept,index,concept,5
charge,concept,desk,concept,1
immediately,concept,office,concept,1
review,concept,prior,concept,1
think,concept,special,concept,1
steve,agent,leave,concept,1
management,concept,trading,concept,1
john,agent,response,concept,1
energy,concept,going,concept,1
number,concept,still,concept,1
talking,concept,some,concept,1
department,concept,upon,concept,1
did,concept,some,concept,1
next,concept,edison,agent,1
real,concept,settlement,concept,1
discussed,concept,approval,concept,1
some,concept,term,concept,1
gas,concept,services,concept,2
necessary,concept,approval,concept,1
contracts,concept,real,concept,1
day,concept,tomorrow,concept,1
want,concept,deal,concept,1
settlement,concept,far,concept,1
time,concept,west,concept,1
management,concept,market,concept,1
through,concept,products,concept,1
more,concept,thank,concept,1
east,concept,gas,concept,2
value,concept,want,concept,1
market,concept,real,concept,1
energy,concept,resources,concept,1
need,concept,email,concept,1
questions,concept,call,concept,2
subject,concept,agreement,concept,1
enron,concept,edison,agent,1
working,concept,want,concept,1
through,concept,transaction,concept,1
think,concept,monday,concept,1
pm,concept,sure,concept,1
general,concept,enron,concept,1
edison,agent,week,concept,1
intended,concept,notify,concept,2
under,concept,ok,concept,1
page,concept,questions,concept,1
ask,concept,approval,concept,1
hour,concept,through,concept,1
look,concept,make,concept,1
power,concept,epmi,concept,2
agreed,concept,through,concept,1
phillip,agent,houston,location,1
ferc,concept,today,concept,1
open,concept,nov,concept,1
last,concept,call,concept,1
know,concept,going,concept,5
ken,agent,last,concept,1
firm,concept,energy,concept,2
line,concept,want,concept,1
epmi,concept,energy,concept,1
talked,concept,called,concept,1
number,concept,enron,concept,1
program,concept,through,concept,1
way,concept,help,concept,1
day,concept,gas,concept,3
jim,agent,taking,concept,1
monday,concept,sign,concept,1
account,concept,available,concept,4
account,concept,currently,concept,4
email,concept,know,concept,1
need,concept,use,concept,1
today,concept,own,concept,1
price,concept,basis,concept,1
order,concept,help,concept,1
enron,concept,afternoon,concept,1
cash,concept,net,concept,1
work,concept,cell,concept,1
know,concept,down,concept,1
floor,concept,meeting,concept,2
paid,concept,enron,concept,1
meetings,concept,nov,concept,1
want,concept,trade,concept,1
report,concept,effective,concept,1
like,concept,contact,concept,1
currently,concept,department,concept,1
sure,concept,back,concept,1
party,concept,later,concept,1
america,concept,houston,location,3
company,concept,traders,concept,1
happy,concept,changes,concept,1
services,concept,company,concept,1
money,concept,take,concept,1
following,concept,friday,concept,1
need,concept,future,concept,1
need,concept,ever,concept,1
having,concept,talked,concept,1
york,concept,independent,concept,3
heard,concept,taking,concept,1
october,concept,business,concept,1
called,concept,trading,concept,1
agreement,concept,signed,concept,2
meeting,concept,scheduled,concept,3
ready,concept,today,concept,1
later,concept,week,concept,2
