source,source_type,target,target_type,weight
tom,agent,gas,concept,1
need,concept,total,concept,2
office,concept,real,concept,1
sheet,concept,tomorrow,concept,1
against,concept,desk,concept,1
list,concept,early,concept,1
company,concept,well,concept,3
open,concept,operating,concept,1
days,concept,daily,concept,1
mm,concept,approval,concept,1
business,concept,basis,concept,1
let,concept,give,concept,1
kim,agent,gas,concept,1
use,concept,capacity,concept,2
everything,concept,well,concept,2
john,agent,today,concept,2
send,concept,like,concept,1
ready,concept,access,concept,2
some,concept,amount,concept,1
making,concept,november,concept,1
taking,concept,different,concept,2
manager,concept,commercial,concept,1
provided,concept,gas,concept,1
working,concept,tom,agent,1
under,concept,review,concept,5
volumes,concept,area,concept,1
total,concept,paid,concept,1
like,concept,discuss,concept,3
enron,concept,trading,concept,2
business,concept,plant,concept,2
issue,concept,energy,concept,1
send,concept,agreement,concept,1
review,concept,against,concept,1
line,concept,talked,concept,1
need,concept,said,concept,2
order,concept,access,concept,2
products,concept,website,concept,1
document,concept,system,concept,1
still,concept,included,concept,1
file,concept,day,concept,1
system,concept,capacity,concept,1
people,concept,units,concept,2
review,concept,regulatory,concept,1
company,concept,world,concept,1
old,concept,coming,concept,1
chris,agent,enron,concept,1
every,concept,more,concept,1
work,concept,day,concept,1
appreciate,concept,today,concept,1
term,concept,traders,concept,2
management,concept,today,concept,1
past,concept,enron,concept,1
enron,concept,site,concept,1
call,concept,email,concept,3
later,concept,planning,concept,1
business,concept,air,concept,1
term,concept,proposal,concept,1
enron,concept,desk,concept,1
frank,agent,jeff,agent,1
special,concept,off,concept,1
prices,concept,period,concept,1
business,concept,make,concept,1
john,agent,said,concept,1
markets,concept,air,concept,1
contact,concept,houston,location,1
gas,concept,information,concept,1
know,concept,let,concept,1
energy,concept,revised,concept,2
business,concept,development,concept,2
working,concept,through,concept,2
firm,concept,transmission,concept,1
staff,concept,meeting,concept,4
actually,concept,discuss,concept,1
list,concept,need,concept,1
down,concept,debt,concept,2
made,concept,capacity,concept,1
know,concept,contract,concept,1
email,concept,call,concept,1
thank,concept,kind,concept,1
process,concept,know,concept,2
pipeline,concept,board,concept,1
made,concept,dynegy,concept,1
questions,concept,operations,concept,1
chris,agent,did,concept,1
trading,concept,included,concept,1
make,concept,let,concept,1
original,concept,message,concept,1
last,concept,several,concept,2
think,concept,help,concept,1
good,concept,morning,concept,6
plant,concept,well,concept,1
actually,concept,line,concept,1
going,concept,lot,concept,1
performance,concept,level,concept,1
call,concept,discuss,concept,4
north,concept,enron,concept,1
enron,concept,eb,concept,2
discuss,concept,picture,concept,1
made,concept,enron,concept,1
good,concept,info,concept,1
canada,concept,corp,concept,3
load,concept,weather,concept,1
bit,concept,game,concept,1
information,concept,intended,concept,9
big,concept,thing,concept,1
next,concept,different,concept,1
marketing,concept,canada,concept,2
received,concept,call,concept,2
think,concept,appropriate,concept,2
page,concept,supply,concept,2
making,concept,effective,concept,1
enron,concept,wholesale,concept,9
everyone,concept,well,concept,1
term,concept,account,concept,1
trading,concept,program,concept,1
california,location,commission,concept,1
week,concept,well,concept,1
provide,concept,friday,concept,1
four,concept,groups,concept,1
bad,concept,said,concept,2
back,concept,make,concept,1
houston,location,thank,concept,2
physical,concept,area,concept,2
never,concept,room,concept,1
call,concept,john,agent,1
market,concept,products,concept,2
power,concept,related,concept,1
need,concept,review,concept,2
off,concept,statement,concept,1
information,concept,amount,concept,1
last,concept,early,concept,1
unit,concept,working,concept,1
trading,concept,basis,concept,1
plan,concept,provide,concept,1
commission,concept,next,concept,1
term,concept,cash,concept,2
send,concept,effective,concept,2
bill,agent,air,concept,1
said,concept,greg,agent,2
give,concept,once,concept,1
change,concept,process,concept,2
making,concept,full,concept,2
next,concept,commercial,concept,1
enron,concept,some,concept,6
settlement,concept,agreement,concept,2
going,concept,sorry,concept,1
list,concept,last,concept,1
line,concept,off,concept,1
day,concept,time,concept,1
working,concept,management,concept,1
need,concept,question,concept,2
ask,concept,ferc,concept,1
ever,concept,pick,concept,1
know,concept,lot,concept,1
click,concept,purchase,concept,2
experience,concept,products,concept,1
direct,concept,basis,concept,1
back,concept,tomorrow,concept,3
make,concept,down,concept,2
number,concept,november,concept,1
currently,concept,bad,concept,1
business,concept,units,concept,5
different,concept,discuss,concept,1
working,concept,price,concept,1
energy,concept,week,concept,1
plan,concept,sunday,concept,1
issues,concept,committee,concept,1
agreement,concept,actually,concept,1
firm,concept,decision,concept,1
list,concept,events,concept,1
need,concept,deal,concept,2
business,concept,direct,concept,1
notify,concept,email,concept,2
rates,concept,market,concept,1
well,concept,world,concept,1
agreement,concept,make,concept,1
comments,concept,notice,concept,1
notify,concept,original,concept,2
copy,concept,message,concept,3
trading,concept,time,concept,1
notify,concept,immediately,concept,3
senior,concept,wholesale,concept,1
people,concept,then,concept,1
delivery,concept,gas,concept,1
unit,concept,actually,concept,1
trade,concept,officials,concept,2
off,concept,today,concept,2
following,concept,working,concept,2
working,concept,index,concept,1
year,concept,company,concept,2
transmission,concept,pjm,concept,1
paso,concept,capacity,concept,1
called,concept,day,concept,1
subject,concept,provide,concept,1
california,location,power,concept,3
groups,concept,some,concept,1
operations,concept,sold,concept,2
coming,concept,electric,concept,2
time,concept,north,concept,2
order,concept,more,concept,2
report,concept,click,concept,2
houston,location,time,concept,1
contact,concept,more,concept,1
today,concept,room,concept,1
october,concept,commission,concept,1
email,concept,reply,concept,1
pacific,concept,level,concept,1
going,concept,leave,concept,1
list,concept,tomorrow,concept,1
nov,concept,pm,concept,1
traders,concept,make,concept,2
going,concept,make,concept,1
access,concept,total,concept,1
some,concept,information,concept,3
help,concept,document,concept,1
said,concept,working,concept,2
help,concept,specific,concept,1
bad,concept,investments,concept,4
following,concept,changes,concept,1
statement,concept,response,concept,1
requested,concept,price,concept,1
process,concept,more,concept,2
thank,concept,north,concept,1
know,concept,looks,concept,1
office,concept,like,concept,1
ever,concept,want,concept,2
happy,concept,think,concept,1
monday,concept,plan,concept,1
office,concept,enron,concept,1
related,concept,demand,concept,1
day,concept,off,concept,1
performance,concept,like,concept,1
report,concept,employee,concept,2
anyone,concept,through,concept,1
ask,concept,questions,concept,1
help,concept,real,concept,1
happy,concept,law,concept,2
discussed,concept,debt,concept,1
trading,concept,desk,concept,1
services,concept,canada,concept,1
said,concept,received,concept,1
going,concept,working,concept,1
back,concept,discuss,concept,1
own,concept,scheduled,concept,1
mary,agent,agreement,concept,1
gas,concept,marketing,concept,1
down,concept,following,concept,1
why,concept,level,concept,1
different,concept,then,concept,1
committee,concept,issues,concept,1
think,concept,some,concept,2
once,concept,call,concept,1
did,concept,elizabeth,agent,1
thank,concept,model,concept,1
plan,concept,week,concept,1
good,concept,afternoon,concept,3
available,concept,week,concept,1
program,concept,time,concept,1
anyone,concept,work,concept,1
agreed,concept,send,concept,1
tomorrow,concept,day,concept,1
week,concept,november,concept,1
sender,concept,delete,concept,4
reports,concept,currently,concept,2
chris,agent,contract,concept,1
different,concept,make,concept,1
staff,concept,working,concept,2
california,location,utilities,concept,1
message,concept,information,concept,4
off,concept,line,concept,1
use,concept,pipeline,concept,1
system,concept,transmission,concept,1
under,concept,call,concept,1
copies,concept,agreements,concept,2
account,concept,manager,concept,1
meetings,concept,senior,concept,1
earlier,concept,contract,concept,1
did,concept,last,concept,3
enron,concept,made,concept,1
employee,concept,different,concept,1
people,concept,making,concept,1
mike,agent,anyone,concept,1
total,concept,floor,concept,1
jeff,agent,smith,agent,1
company,concept,said,concept,4
some,concept,mary,agent,1
questions,concept,far,concept,1
old,concept,off,concept,1
plan,concept,start,concept,1
file,concept,necessary,concept,1
enron,concept,energy,concept,1
proposal,concept,right,concept,1
some,concept,tomorrow,concept,1
gas,concept,working,concept,3
made,concept,terms,concept,1
central,concept,more,concept,1
number,concept,down,concept,1
different,concept,unit,concept,1
run,concept,office,concept,1
staff,concept,period,concept,2
change,concept,payment,concept,1
san,concept,meeting,concept,1
agree,concept,comments,concept,1
language,concept,paid,concept,1
notify,concept,next,concept,1
book,concept,debt,concept,2
time,concept,enron,concept,2
mark,concept,statement,concept,1
deal,concept,make,concept,2
review,concept,use,concept,1
discuss,concept,deal,concept,1
short,concept,book,concept,1
some,concept,week,concept,2
business,concept,time,concept,2
staff,concept,different,concept,1
correct,concept,oct,concept,1
sale,concept,transaction,concept,1
north,concept,texas,location,2
via,concept,company,concept,3
mike,agent,elizabeth,agent,1
following,concept,meeting,concept,1
company,concept,enron,concept,1
meetings,concept,different,concept,1
meeting,concept,bill,agent,1
work,concept,commercial,concept,1
send,concept,back,concept,2
think,concept,show,concept,1
back,concept,website,concept,1
west,concept,trading,concept,2
work,concept,issues,concept,1
well,concept,procedures,concept,1
payment,concept,enron,concept,1
change,concept,without,concept,1
own,concept,department,concept,3
think,concept,enron,concept,1
necessary,concept,following,concept,2
last,concept,john,agent,1
down,concept,operations,concept,2
under,concept,volume,concept,1
said,concept,daily,concept,1
working,concept,party,concept,1
trading,concept,energy,concept,4
provided,concept,via,concept,1
enron,concept,through,concept,1
demand,concept,power,concept,1
transmission,concept,gas,concept,1
monday,concept,then,concept,1
contact,concept,following,concept,1
payment,concept,want,concept,1
making,concept,transmission,concept,2
bill,agent,october,concept,1
provide,concept,more,concept,2
bob,agent,copy,concept,1
discussed,concept,price,concept,1
response,concept,comments,concept,1
did,concept,want,concept,1
account,concept,click,concept,1
ok,concept,need,concept,1
actually,concept,unit,concept,1
following,concept,friday,concept,1
jim,agent,like,concept,1
commission,concept,issues,concept,1
eb,concept,houston,location,1
manager,concept,west,concept,3
leave,concept,mail,concept,1
enron,concept,said,concept,4
need,concept,file,concept,3
business,concept,said,concept,2
presentation,concept,some,concept,1
received,concept,copy,concept,1
index,concept,help,concept,1
bill,agent,power,concept,1
north,concept,portland,concept,2
gas,concept,reports,concept,2
look,concept,weather,concept,1
net,concept,enron,concept,2
suite,concept,houston,location,6
sunday,concept,november,concept,1
think,concept,plan,concept,1
demand,concept,gas,concept,2
some,concept,next,concept,1
amount,concept,work,concept,1
information,concept,groups,concept,1
good,concept,job,concept,1
take,concept,access,concept,1
index,concept,value,concept,1
john,agent,thank,concept,1
filing,concept,made,concept,2
special,concept,big,concept,1
houston,location,corp,concept,2
using,concept,management,concept,1
having,concept,day,concept,1
language,concept,specific,concept,1
general,concept,four,concept,3
business,concept,send,concept,1
price,concept,currently,concept,1
page,concept,full,concept,1
need,concept,capacity,concept,1
let,concept,contract,concept,1
working,concept,well,concept,1
electric,concept,energy,concept,1
office,concept,know,concept,1
like,concept,gas,concept,1
take,concept,weather,concept,1
need,concept,line,concept,1
opportunity,concept,let,concept,1
use,concept,send,concept,3
gisb,concept,next,concept,1
procedures,concept,commission,concept,1
date,concept,contract,concept,4
make,concept,discuss,concept,1
houston,location,last,concept,1
central,concept,trading,concept,2
several,concept,parties,concept,2
response,concept,use,concept,1
took,concept,against,concept,1
debra,agent,enron,concept,1
lot,concept,going,concept,1
everyone,concept,more,concept,1
under,concept,still,concept,3
provided,concept,daily,concept,1
work,concept,order,concept,1
use,concept,market,concept,1
products,concept,services,concept,1
said,concept,books,concept,2
ask,concept,working,concept,1
socal,concept,kim,agent,1
help,concept,direct,concept,2
san,concept,office,concept,1
power,concept,marketing,concept,1
through,concept,time,concept,2
direct,concept,access,concept,1
line,concept,want,concept,1
coming,concept,year,concept,2
electric,concept,total,concept,1
mike,agent,gary,agent,1
work,concept,provide,concept,1
past,concept,energy,concept,1
next,concept,received,concept,1
desk,concept,trading,concept,1
meeting,concept,know,concept,1
earlier,concept,week,concept,1
issues,concept,order,concept,1
available,concept,information,concept,2
information,concept,review,concept,1
work,concept,experience,concept,3
plant,concept,meetings,concept,1
kind,concept,down,concept,1
high,concept,work,concept,1
proposed,concept,procedures,concept,1
call,concept,houston,location,1
several,concept,need,concept,1
good,concept,provided,concept,1
sure,concept,yet,concept,1
business,concept,november,concept,2
november,concept,know,concept,1
plant,concept,working,concept,1
made,concept,investments,concept,4
ask,concept,start,concept,1
chris,agent,questions,concept,1
pm,concept,access,concept,1
groups,concept,provided,concept,1
currently,concept,available,concept,1
made,concept,san,concept,1
still,concept,work,concept,2
october,concept,customers,concept,1
under,concept,marketing,concept,1
did,concept,yet,concept,1
did,concept,original,concept,1
year,concept,portland,concept,2
notice,concept,contract,concept,2
working,concept,unit,concept,1
today,concept,term,concept,1
like,concept,following,concept,2
still,concept,review,concept,1
received,concept,notify,concept,3
error,concept,notify,concept,3
everything,concept,week,concept,1
did,concept,job,concept,2
board,concept,available,concept,1
ok,concept,ask,concept,1
time,concept,last,concept,2
marketing,concept,through,concept,1
following,concept,physical,concept,1
some,concept,mark,concept,1
required,concept,sure,concept,1
message,concept,use,concept,1
contract,concept,language,concept,2
error,concept,immediately,concept,4
corporation,concept,off,concept,1
sale,concept,back,concept,1
went,concept,friday,concept,1
list,concept,electric,concept,1
scheduled,concept,use,concept,1
like,concept,included,concept,1
like,concept,power,concept,2
fact,concept,intended,concept,1
through,concept,january,concept,1
working,concept,help,concept,2
under,concept,gas,concept,3
enron,concept,water,concept,2
know,concept,term,concept,2
power,concept,gas,concept,1
like,concept,meeting,concept,2
love,concept,pipeline,concept,1
daily,concept,reports,concept,2
time,concept,portland,concept,2
cooper,agent,help,concept,1
working,concept,access,concept,3
pjm,concept,list,concept,1
year,concept,electric,concept,2
look,concept,next,concept,1
scheduled,concept,north,concept,1
need,concept,list,concept,1
scheduled,concept,line,concept,1
markets,concept,use,concept,2
provided,concept,comments,concept,1
take,concept,special,concept,1
amount,concept,corporation,concept,1
volumes,concept,information,concept,1
file,concept,michelle,agent,1
central,concept,gas,concept,2
calpine,concept,give,concept,1
discuss,concept,market,concept,1
need,concept,physical,concept,2
gisb,concept,agreed,concept,1
planning,concept,friday,concept,1
received,concept,bill,agent,1
like,concept,lunch,concept,1
like,concept,week,concept,1
message,concept,email,concept,2
turn,concept,way,concept,1
gas,concept,price,concept,3
know,concept,agreements,concept,1
making,concept,available,concept,2
every,concept,hour,concept,1
required,concept,make,concept,1
comments,concept,department,concept,1
system,concept,under,concept,1
problems,concept,reports,concept,1
kim,agent,know,concept,1
job,concept,world,concept,1
line,concept,san,concept,1
change,concept,business,concept,1
though,concept,use,concept,1
some,concept,good,concept,1
run,concept,issue,concept,1
regulatory,concept,year,concept,1
well,concept,know,concept,1
let,concept,ok,concept,1
term,concept,sheet,concept,2
gas,concept,texas,location,1
electric,concept,capacity,concept,1
message,concept,immediately,concept,2
going,concept,know,concept,1
customers,concept,once,concept,1
customers,concept,october,concept,1
power,concept,north,concept,2
work,concept,response,concept,1
list,concept,appropriate,concept,2
sara,agent,smith,agent,6
ready,concept,test,concept,1
firm,concept,approval,concept,2
prices,concept,reports,concept,2
today,concept,questions,concept,1
transaction,concept,enron,concept,2
went,concept,system,concept,1
need,concept,floor,concept,1
following,concept,necessary,concept,1
enron,concept,resources,concept,1
full,concept,customers,concept,1
ok,concept,question,concept,1
enron,concept,units,concept,2
more,concept,firm,concept,2
questions,concept,comments,concept,1
system,concept,today,concept,2
california,location,call,concept,1
review,concept,report,concept,1
more,concept,market,concept,1
going,concept,start,concept,1
everyone,concept,organization,concept,1
some,concept,units,concept,2
office,concept,next,concept,2
discussion,concept,visit,concept,1
lunch,concept,going,concept,1
calpine,concept,sell,concept,2
subject,concept,net,concept,1
procedures,concept,open,concept,1
notice,concept,capacity,concept,1
total,concept,electric,concept,1
program,concept,effective,concept,1
paso,concept,give,concept,2
sure,concept,agreement,concept,1
addition,concept,received,concept,2
process,concept,reports,concept,2
page,concept,contact,concept,1
look,concept,comments,concept,1
power,concept,plant,concept,4
ask,concept,information,concept,1
capacity,concept,energy,concept,1
week,concept,monday,concept,1
think,concept,working,concept,1
under,concept,agreement,concept,1
approved,concept,file,concept,1
ask,concept,changes,concept,1
start,concept,tomorrow,concept,1
days,concept,date,concept,1
distribution,concept,taking,concept,4
good,concept,talking,concept,1
event,concept,commission,concept,1
actually,concept,working,concept,1
some,concept,full,concept,1
groups,concept,officials,concept,2
period,concept,under,concept,3
addition,concept,total,concept,1
market,concept,air,concept,1
take,concept,power,concept,2
help,concept,meeting,concept,1
commission,concept,included,concept,1
good,concept,trading,concept,1
company,concept,sell,concept,2
organization,concept,know,concept,1
let,concept,take,concept,1
party,concept,given,concept,1
time,concept,send,concept,2
like,concept,trades,concept,1
past,concept,experience,concept,2
review,concept,ferc,concept,1
said,concept,problem,concept,1
specific,concept,operations,concept,1
friday,concept,monday,concept,1
total,concept,var,concept,1
some,concept,everyone,concept,1
scheduled,concept,water,concept,1
coming,concept,line,concept,1
having,concept,october,concept,1
still,concept,performance,concept,1
sell,concept,gas,concept,2
information,concept,website,concept,1
eol,concept,trading,concept,1
people,concept,today,concept,1
different,concept,enron,concept,2
bill,agent,management,concept,2
questions,concept,days,concept,1
market,concept,through,concept,1
although,concept,received,concept,1
market,concept,taking,concept,2
error,concept,take,concept,1
site,concept,back,concept,1
think,concept,next,concept,1
going,concept,ask,concept,1
need,concept,id,concept,2
john,agent,add,concept,1
load,concept,date,concept,1
once,concept,need,concept,1
commission,concept,operating,concept,1
pjm,concept,amount,concept,1
going,concept,company,concept,1
proposed,concept,transaction,concept,1
days,concept,trading,concept,1
gas,concept,proposed,concept,1
let,concept,know,concept,64
pjm,concept,members,concept,1
call,concept,off,concept,1
taking,concept,corporation,concept,1
access,concept,website,concept,2
given,concept,past,concept,1
plan,concept,next,concept,1
let,concept,trading,concept,1
changes,concept,using,concept,1
corporate,concept,charge,concept,1
business,concept,working,concept,1
next,concept,weeks,concept,1
state,concept,trading,concept,2
today,concept,sheet,concept,1
issue,concept,work,concept,1
like,concept,people,concept,1
november,concept,call,concept,1
message,concept,notify,concept,3
error,concept,sender,concept,4
days,concept,meetings,concept,1
let,concept,tomorrow,concept,1
email,concept,like,concept,1
need,concept,year,concept,3
operating,concept,system,concept,1
people,concept,mary,agent,1
changes,concept,effective,concept,1
gas,concept,index,concept,1
yes,concept,back,concept,1
event,concept,know,concept,1
deal,concept,contract,concept,3
some,concept,comments,concept,1
want,concept,take,concept,1
november,concept,discussed,concept,1
know,concept,yet,concept,1
debra,agent,america,concept,1
add,concept,operating,concept,1
thank,concept,let,concept,1
test,concept,down,concept,2
items,concept,take,concept,2
afternoon,concept,discuss,concept,1
hear,concept,back,concept,2
market,concept,prices,concept,2
experience,concept,trading,concept,1
monday,concept,sure,concept,1
people,concept,process,concept,1
groups,concept,pipeline,concept,1
jeff,agent,said,concept,2
deal,concept,price,concept,1
jim,agent,look,concept,1
texas,location,gas,concept,1
access,concept,reports,concept,2
steve,agent,going,concept,1
performance,concept,issues,concept,2
need,concept,like,concept,1
notice,concept,pjm,concept,1
info,concept,look,concept,1
website,concept,daily,concept,2
agree,concept,next,concept,1
under,concept,old,concept,1
making,concept,changes,concept,1
working,concept,business,concept,1
under,concept,made,concept,1
ferc,concept,order,concept,2
change,concept,under,concept,1
making,concept,eol,concept,1
some,concept,bad,concept,4
lunch,concept,tomorrow,concept,2
morning,concept,november,concept,1
regulatory,concept,committee,concept,1
provide,concept,report,concept,1
take,concept,items,concept,2
file,concept,error,concept,1
add,concept,discussion,concept,1
issue,concept,related,concept,1
monday,concept,next,concept,1
mark,concept,right,concept,1
transmission,concept,went,concept,1
earlier,concept,october,concept,1
business,concept,want,concept,2
language,concept,cover,concept,1
made,concept,today,concept,1
use,concept,message,concept,1
bring,concept,make,concept,1
took,concept,account,concept,1
questions,concept,times,concept,1
hours,concept,last,concept,1
call,concept,need,concept,1
application,concept,contact,concept,1
language,concept,early,concept,1
message,concept,confidential,concept,4
services,concept,related,concept,1
last,concept,sure,concept,1
well,concept,scheduled,concept,1
pjm,concept,website,concept,1
bob,agent,send,concept,1
year,concept,required,concept,1
still,concept,capacity,concept,1
ask,concept,amount,concept,1
information,concept,trading,concept,1
statement,concept,utilities,concept,1
total,concept,enron,concept,1
way,concept,back,concept,2
transmission,concept,points,concept,2
monday,concept,appreciate,concept,1
some,concept,use,concept,1
people,concept,markets,concept,1
net,concept,index,concept,1
date,concept,gisb,concept,1
paid,concept,trading,concept,2
far,concept,enron,concept,1
under,concept,firm,concept,1
intended,concept,information,concept,1
paso,concept,list,concept,3
give,concept,questions,concept,1
currently,concept,planning,concept,1
provided,concept,office,concept,1
look,concept,deal,concept,1
full,concept,amount,concept,1
marketing,concept,operations,concept,1
making,concept,pjm,concept,1
state,concept,experience,concept,1
payment,concept,days,concept,2
notice,concept,pipeline,concept,1
received,concept,contact,concept,2
trading,concept,products,concept,2
afternoon,concept,times,concept,2
access,concept,daily,concept,2
original,concept,did,concept,1
information,concept,send,concept,1
well,concept,several,concept,1
talking,concept,business,concept,1
nov,concept,parties,concept,1
california,location,more,concept,1
included,concept,state,concept,1
coming,concept,people,concept,1
sold,concept,down,concept,2
events,concept,complete,concept,2
want,concept,bad,concept,1
list,concept,agreements,concept,1
against,concept,enron,concept,5
smith,agent,socal,concept,1
four,concept,different,concept,1
prices,concept,market,concept,2
necessary,concept,work,concept,1
meeting,concept,available,concept,1
said,concept,operating,concept,2
comments,concept,agreement,concept,2
good,concept,like,concept,1
people,concept,going,concept,1
provide,concept,index,concept,1
let,concept,agreements,concept,1
customer,concept,list,concept,1
gas,concept,cover,concept,1
looks,concept,sold,concept,1
pjm,concept,tomorrow,concept,1
call,concept,mark,concept,1
know,concept,times,concept,1
total,concept,let,concept,1
back,concept,meeting,concept,1
people,concept,although,concept,1
received,concept,immediately,concept,3
trade,concept,day,concept,1
bad,concept,information,concept,1
available,concept,power,concept,2
like,concept,hour,concept,1
different,concept,groups,concept,3
enron,concept,took,concept,1
houston,location,week,concept,2
four,concept,enron,concept,2
email,concept,least,concept,1
copies,concept,message,concept,1
gisb,concept,board,concept,1
contract,concept,sell,concept,2
under,concept,dynegy,concept,1
appreciate,concept,give,concept,2
members,concept,tomorrow,concept,1
eb,concept,texas,location,1
canada,concept,november,concept,1
necessary,concept,fact,concept,1
direct,concept,filed,concept,1
send,concept,information,concept,1
agreement,concept,canada,concept,1
physical,concept,canada,concept,1
commission,concept,resources,concept,1
file,concept,contact,concept,1
trader,concept,traders,concept,1
purchase,concept,calpine,concept,2
center,concept,texas,location,1
gisb,concept,early,concept,1
correct,concept,time,concept,1
afternoon,concept,pm,concept,1
think,concept,required,concept,1
understand,concept,trading,concept,2
thank,concept,enron,concept,1
houston,location,direct,concept,1
want,concept,still,concept,2
tomorrow,concept,comments,concept,2
ready,concept,website,concept,2
response,concept,made,concept,1
monday,concept,hr,concept,1
process,concept,corporate,concept,1
north,concept,market,concept,1
question,concept,distribution,concept,1
nov,concept,business,concept,1
working,concept,questions,concept,1
correct,concept,send,concept,1
information,concept,right,concept,1
discuss,concept,proposal,concept,1
agreements,concept,made,concept,1
agree,concept,enron,concept,1
bill,agent,kim,agent,1
once,concept,purchase,concept,1
make,concept,more,concept,3
physical,concept,north,concept,1
board,concept,still,concept,2
although,concept,capacity,concept,1
think,concept,ask,concept,1
did,concept,went,concept,1
some,concept,products,concept,1
need,concept,leave,concept,1
sure,concept,appreciate,concept,1
make,concept,room,concept,1
off,concept,enron,concept,1
last,concept,ask,concept,1
july,concept,through,concept,1
provided,concept,some,concept,1
items,concept,last,concept,2
last,concept,then,concept,1
still,concept,full,concept,1
regulatory,concept,included,concept,1
ferc,concept,period,concept,3
help,concept,mark,concept,1
business,concept,once,concept,2
off,concept,system,concept,2
yet,concept,going,concept,1
air,concept,enron,concept,1
some,concept,kind,concept,1
november,concept,complete,concept,1
process,concept,some,concept,1
making,concept,run,concept,2
texas,location,utility,concept,1
value,concept,market,concept,1
meeting,concept,pm,concept,1
several,concept,times,concept,5
board,concept,scheduled,concept,1
work,concept,comments,concept,1
reply,concept,week,concept,1
commission,concept,revised,concept,1
think,concept,index,concept,1
july,concept,number,concept,1
scheduled,concept,volume,concept,1
said,concept,days,concept,2
people,concept,floor,concept,1
understand,concept,state,concept,2
plants,concept,utilities,concept,1
unit,concept,station,concept,1
took,concept,manager,concept,1
call,concept,cell,concept,4
power,concept,demand,concept,1
next,concept,want,concept,1
points,concept,west,concept,1
everything,concept,next,concept,1
under,concept,contract,concept,3
unit,concept,make,concept,1
mary,agent,afternoon,concept,1
mark,concept,capacity,concept,1
help,concept,power,concept,1
west,concept,gas,concept,1
coming,concept,general,concept,2
least,concept,time,concept,1
floor,concept,let,concept,1
filing,concept,dynegy,concept,1
different,concept,transmission,concept,2
volumes,concept,gas,concept,1
lunch,concept,daily,concept,1
like,concept,meetings,concept,1
trading,concept,email,concept,2
paid,concept,language,concept,1
general,concept,power,concept,2
groups,concept,said,concept,2
sure,concept,appropriate,concept,1
capacity,concept,services,concept,1
traders,concept,term,concept,1
report,concept,october,concept,1
still,concept,like,concept,1
markets,concept,transmission,concept,3
enron,concept,longer,concept,1
comments,concept,nov,concept,1
available,concept,questions,concept,1
trading,concept,some,concept,1
delivery,concept,message,concept,2
system,concept,following,concept,2
sender,concept,immediately,concept,2
specific,concept,station,concept,1
unit,concept,need,concept,1
want,concept,business,concept,2
employee,concept,currently,concept,1
dynegy,concept,file,concept,1
prices,concept,hour,concept,1
decision,concept,suite,concept,1
like,concept,sure,concept,1
dynegy,concept,charge,concept,1
total,concept,gas,concept,1
back,concept,year,concept,3
discuss,concept,sheet,concept,2
let,concept,issues,concept,1
sell,concept,enron,concept,3
approval,concept,cash,concept,1
weather,concept,participants,concept,1
through,concept,email,concept,1
included,concept,list,concept,2
review,concept,meeting,concept,1
give,concept,law,concept,1
agreements,concept,party,concept,1
products,concept,product,concept,1
available,concept,via,concept,1
ever,concept,making,concept,1
senior,concept,manager,concept,1
work,concept,though,concept,2
although,concept,management,concept,1
procedures,concept,system,concept,1
necessary,concept,information,concept,1
work,concept,government,concept,1
know,concept,currently,concept,3
still,concept,approval,concept,1
capacity,concept,next,concept,1
volume,concept,section,concept,1
daily,concept,traders,concept,2
more,concept,john,agent,1
sender,concept,original,concept,2
general,concept,old,concept,1
contracts,concept,services,concept,3
hour,concept,website,concept,1
complete,concept,list,concept,1
discuss,concept,monday,concept,2
gas,concept,meeting,concept,1
california,location,demand,concept,3
weather,concept,trades,concept,1
load,concept,supply,concept,2
senior,concept,north,concept,1
party,concept,office,concept,1
information,concept,capacity,concept,1
discussed,concept,call,concept,1
performance,concept,delivery,concept,1
day,concept,going,concept,4
four,concept,agreement,concept,2
file,concept,tomorrow,concept,2
job,concept,following,concept,1
know,concept,gas,concept,1
sender,concept,email,concept,4
thank,concept,information,concept,1
pjm,concept,available,concept,1
going,concept,effective,concept,1
gas,concept,settlement,concept,1
debt,concept,sheet,concept,3
following,concept,desk,concept,1
info,concept,daily,concept,1
supply,concept,necessary,concept,2
october,concept,report,concept,1
sorry,concept,bring,concept,1
jim,agent,hear,concept,2
good,concept,several,concept,2
everyone,concept,eol,concept,1
everything,concept,company,concept,1
short,concept,market,concept,1
agreement,concept,mary,agent,1
agreed,concept,full,concept,1
regulatory,concept,make,concept,1
give,concept,approval,concept,1
filed,concept,commission,concept,2
talked,concept,paid,concept,1
take,concept,meeting,concept,1
four,concept,discuss,concept,1
working,concept,bad,concept,1
good,concept,need,concept,2
review,concept,gisb,concept,1
open,concept,capacity,concept,1
high,concept,value,concept,1
friday,concept,days,concept,2
call,concept,morning,concept,1
add,concept,eol,concept,1
bill,agent,agreement,concept,2
mark,concept,information,concept,1
information,concept,email,concept,2
review,concept,specific,concept,1
want,concept,start,concept,1
decision,concept,want,concept,2
books,concept,call,concept,1
anyone,concept,floor,concept,1
energy,concept,company,concept,2
number,concept,october,concept,1
morning,concept,sorry,concept,1
capacity,concept,ercot,concept,2
included,concept,daily,concept,1
information,concept,houston,location,1
comments,concept,business,concept,1
options,concept,open,concept,1
filed,concept,utility,concept,1
game,concept,last,concept,1
