source,source_type,target,target_type,weight
past,concept,future,concept,3
michelle,agent,information,concept,1
edison,agent,never,concept,2
well,concept,use,concept,1
experience,concept,senior,concept,1
coming,concept,off,concept,1
general,concept,co,concept,1
report,concept,system,concept,1
prior,concept,epmi,concept,1
open,concept,market,concept,1
energy,concept,management,concept,1
back,concept,kim,agent,1
right,concept,guy,concept,1
order,concept,reports,concept,1
agency,concept,agreements,concept,2
more,concept,energy,concept,3
energy,concept,effective,concept,2
general,concept,company,concept,1
volume,concept,time,concept,1
via,concept,time,concept,1
show,concept,mark,concept,1
change,concept,trading,concept,2
days,concept,later,concept,2
staff,concept,taking,concept,1
appropriate,concept,against,concept,1
customer,concept,status,concept,1
market,concept,federal,concept,1
center,concept,sure,concept,1
times,concept,next,concept,1
like,concept,tomorrow,concept,1
york,concept,independent,concept,1
mark,concept,jones,agent,1
customers,concept,change,concept,2
using,concept,power,concept,1
changes,concept,taylor,agent,1
need,concept,give,concept,1
need,concept,work,concept,2
notice,concept,purchase,concept,1
final,concept,term,concept,1
said,concept,services,concept,2
commission,concept,individual,concept,2
time,concept,said,concept,1
some,concept,time,concept,10
power,concept,marketing,concept,5
like,concept,meeting,concept,6
some,concept,power,concept,4
morning,concept,discuss,concept,2
list,concept,customers,concept,1
last,concept,date,concept,1
some,concept,like,concept,3
plan,concept,supply,concept,1
proposal,concept,gas,concept,1
mark,concept,sale,concept,1
changes,concept,subject,concept,2
time,concept,work,concept,1
mike,agent,know,concept,1
message,concept,like,concept,1
delete,concept,message,concept,4
sorry,concept,call,concept,1
office,concept,plan,concept,1
steve,agent,though,concept,3
let,concept,work,concept,1
understand,concept,off,concept,1
issues,concept,california,location,1
pge,concept,epmi,concept,5
agency,concept,show,concept,4
edison,agent,provided,concept,2
days,concept,change,concept,2
business,concept,provide,concept,1
units,concept,take,concept,2
issues,concept,right,concept,1
site,concept,currently,concept,1
look,concept,good,concept,1
like,concept,day,concept,1
company,concept,ferc,concept,1
still,concept,time,concept,1
planning,concept,like,concept,1
number,concept,looks,concept,1
added,concept,center,concept,1
sales,concept,longer,concept,2
well,concept,sorry,concept,1
deal,concept,morning,concept,1
socal,concept,capacity,concept,1
energy,concept,problem,concept,2
through,concept,today,concept,1
discuss,concept,power,concept,2
america,concept,corp,concept,9
sold,concept,supply,concept,1
time,concept,gas,concept,1
once,concept,need,concept,1
past,concept,prices,concept,1
let,concept,meeting,concept,1
purchase,concept,prior,concept,1
use,concept,some,concept,1
director,concept,center,concept,1
trader,concept,power,concept,2
services,concept,transmission,concept,2
staff,concept,july,concept,3
time,concept,past,concept,1
past,concept,buying,concept,3
know,concept,books,concept,1
take,concept,morning,concept,1
last,concept,said,concept,1
review,concept,kim,agent,1
question,concept,work,concept,1
order,concept,document,concept,1
state,concept,bill,agent,3
customer,concept,rates,concept,1
know,concept,start,concept,1
working,concept,through,concept,1
final,concept,working,concept,2
products,concept,take,concept,3
call,concept,next,concept,1
units,concept,down,concept,4
week,concept,time,concept,1
problems,concept,pjm,concept,1
information,concept,items,concept,1
deal,concept,price,concept,1
ferc,concept,utilities,concept,1
made,concept,number,concept,1
resources,concept,officials,concept,2
everyone,concept,ferc,concept,1
available,concept,lunch,concept,5
contact,concept,sender,concept,1
markets,concept,sure,concept,1
performance,concept,management,concept,1
scheduled,concept,july,concept,1
run,concept,reports,concept,3
regulatory,concept,power,concept,1
right,concept,future,concept,1
number,concept,last,concept,1
error,concept,email,concept,2
working,concept,agreement,concept,2
understand,concept,east,concept,1
week,concept,elizabeth,agent,1
taking,concept,more,concept,1
made,concept,document,concept,2
help,concept,purchase,concept,2
daily,concept,said,concept,2
price,concept,well,concept,1
times,concept,trades,concept,1
customers,concept,day,concept,2
purchase,concept,utility,concept,2
agreement,concept,show,concept,6
hours,concept,bit,concept,1
final,concept,fuel,concept,2
pge,concept,power,concept,1
without,concept,system,concept,1
real,concept,happy,concept,1
senior,concept,corp,concept,5
guy,concept,past,concept,1
enron,concept,through,concept,1
took,concept,state,concept,2
corporate,concept,enron,concept,5
power,concept,off,concept,1
organization,concept,list,concept,3
bill,agent,week,concept,1
need,concept,make,concept,5
anyone,concept,problem,concept,1
need,concept,reports,concept,1
upon,concept,original,concept,1
jeff,agent,add,concept,1
give,concept,next,concept,2
physical,concept,capacity,concept,1
epmi,concept,market,concept,1
time,concept,questions,concept,1
give,concept,call,concept,10
make,concept,subject,concept,1
michelle,agent,need,concept,1
talking,concept,morning,concept,1
pipeline,concept,least,concept,1
bill,agent,last,concept,1
msn,concept,explorer,concept,3
plants,concept,units,concept,1
comments,concept,today,concept,1
days,concept,energy,concept,2
date,concept,through,concept,1
officials,concept,energy,concept,2
trading,concept,day,concept,2
give,concept,sure,concept,1
notify,concept,email,concept,2
chris,agent,dorland,concept,2
state,concept,officials,concept,10
make,concept,agreement,concept,2
deal,concept,power,concept,2
room,concept,texas,location,2
using,concept,public,concept,1
week,concept,deal,concept,1
supply,concept,power,concept,2
power,concept,buying,concept,9
like,concept,approval,concept,1
through,concept,events,concept,1
days,concept,state,concept,2
market,concept,immediately,concept,1
need,concept,id,concept,1
committee,concept,did,concept,3
fact,concept,original,concept,1
business,concept,kind,concept,1
big,concept,party,concept,1
going,concept,tell,concept,3
eol,concept,product,concept,1
under,concept,longer,concept,2
fuel,concept,least,concept,2
contact,concept,sara,agent,1
report,concept,website,concept,1
agency,concept,state,concept,2
want,concept,down,concept,2
smith,agent,eb,concept,15
talked,concept,michelle,agent,1
need,concept,help,concept,3
provide,concept,reports,concept,2
ferc,concept,supply,concept,1
gas,concept,electric,concept,3
think,concept,yet,concept,2
thank,concept,taking,concept,1
release,concept,order,concept,1
next,concept,week,concept,18
gas,concept,morning,concept,2
ok,concept,everything,concept,1
pjm,concept,east,concept,1
call,concept,week,concept,2
agreements,concept,america,concept,2
meeting,concept,location,concept,1
agreement,concept,take,concept,1
kim,agent,joe,agent,2
desk,concept,password,concept,1
last,concept,de,concept,2
office,concept,traders,concept,2
taylor,agent,made,concept,1
back,concept,down,concept,1
said,concept,sure,concept,1
off,concept,coming,concept,1
message,concept,using,concept,1
purchase,concept,enron,concept,2
san,concept,york,concept,2
longer,concept,then,concept,1
hours,concept,far,concept,1
week,concept,discussed,concept,1
price,concept,report,concept,1
then,concept,open,concept,2
board,concept,last,concept,1
long-term,concept,agreements,concept,2
smith,agent,room,concept,2
general,concept,manager,concept,2
power,concept,said,concept,1
pm,concept,today,concept,2
points,concept,capacity,concept,1
pipeline,concept,products,concept,3
terms,concept,employee,concept,1
contact,concept,let,concept,1
morning,concept,order,concept,1
site,concept,customers,concept,2
still,concept,having,concept,1
traders,concept,calpine,concept,7
commission,concept,proposed,concept,1
epmi,concept,pge,concept,7
operating,concept,corp,concept,1
made,concept,back,concept,4
west,concept,desk,concept,1
term,concept,west,concept,3
department,concept,said,concept,2
longer,concept,market,concept,2
working,concept,state,concept,2
changes,concept,working,concept,1
terms,concept,hr,concept,1
delivery,concept,points,concept,1
problems,concept,know,concept,1
copies,concept,city,concept,1
power,concept,down,concept,1
looks,concept,give,concept,1
thing,concept,morning,concept,2
gas,concept,organization,concept,3
energy,concept,price,concept,3
process,concept,having,concept,1
actually,concept,contract,concept,2
tell,concept,site,concept,3
still,concept,units,concept,2
off,concept,rates,concept,1
market,concept,change,concept,2
job,concept,week,concept,1
proposal,concept,staff,concept,1
need,concept,agreement,concept,1
available,concept,pge,concept,1
final,concept,gas,concept,1
work,concept,back,concept,1
july,concept,days,concept,2
subject,concept,line,concept,2
going,concept,some,concept,1
copy,concept,password,concept,1
friday,concept,plan,concept,2
took,concept,look,concept,1
enron,concept,comments,concept,2
did,concept,close,concept,3
think,concept,use,concept,1
rates,concept,next,concept,1
sender,concept,email,concept,3
individual,concept,agreements,concept,2
use,concept,look,concept,1
product,concept,business,concept,2
state,concept,water,concept,3
everyone,concept,morning,concept,2
sale,concept,changes,concept,2
physical,concept,need,concept,2
going,concept,sold,concept,1
work,concept,order,concept,1
issue,concept,today,concept,1
buying,concept,agency,concept,2
let,concept,today,concept,2
epmi,concept,take,concept,1
agreed,concept,currently,concept,2
though,concept,prior,concept,2
value,concept,time,concept,2
off,concept,government,concept,2
enron,concept,east,concept,2
scheduled,concept,discuss,concept,1
back,concept,mail,concept,1
upon,concept,give,concept,1
deal,concept,signed,concept,2
know,concept,email,concept,2
enron,concept,employee,concept,1
bit,concept,more,concept,2
change,concept,give,concept,2
line,concept,past,concept,1
want,concept,physical,concept,3
problems,concept,hr,concept,1
eol,concept,info,concept,1
utilities,concept,power,concept,3
market,concept,far,concept,1
jim,agent,utility,concept,1
portland,concept,general,concept,3
power,concept,year,concept,3
against,concept,next,concept,3
york,concept,san,concept,4
utilities,concept,public,concept,1
right,concept,station,concept,1
points,concept,sold,concept,1
like,concept,know,concept,3
enron,concept,working,concept,1
market,concept,customers,concept,1
real,concept,specific,concept,1
utilities,concept,ferc,concept,1
status,concept,update,concept,1
more,concept,give,concept,1
click,concept,complete,concept,2
east,concept,off,concept,1
back,concept,made,concept,1
houston,location,today,concept,1
physical,concept,agreement,concept,12
know,concept,let,concept,2
business,concept,intended,concept,2
today,concept,prices,concept,1
decision,concept,november,concept,1
time,concept,list,concept,1
show,concept,agreement,concept,6
supply,concept,why,concept,1
contracts,concept,power,concept,2
meeting,concept,afternoon,concept,1
subject,concept,provide,concept,1
mike,agent,received,concept,1
power,concept,days,concept,2
list,concept,email,concept,4
members,concept,related,concept,1
message,concept,given,concept,1
senior,concept,america,concept,5
said,concept,today,concept,1
planning,concept,week,concept,2
california,location,edison,agent,7
think,concept,price,concept,1
contact,concept,comments,concept,2
good,concept,energy,concept,1
sell,concept,utilities,concept,1
north,concept,corp,concept,9
anyone,concept,like,concept,1
more,concept,questions,concept,1
agency,concept,changes,concept,2
notice,concept,proposed,concept,2
prior,concept,friday,concept,1
short,concept,appreciate,concept,2
terms,concept,epmi,concept,2
information,concept,week,concept,1
down,concept,ferc,concept,1
state,concept,rates,concept,2
issues,concept,agreement,concept,1
discuss,concept,bit,concept,1
san,concept,gas,concept,1
think,concept,deal,concept,1
info,concept,afternoon,concept,1
start,concept,date,concept,1
later,concept,dow,concept,1
want,concept,work,concept,2
want,concept,copy,concept,1
going,concept,meeting,concept,1
date,concept,big,concept,1
once,concept,business,concept,1
california,location,state,concept,6
day,concept,energy,concept,3
information,concept,contact,concept,2
process,concept,far,concept,2
more,concept,going,concept,3
last,concept,way,concept,1
north,concept,america,concept,25
sell,concept,week,concept,2
going,concept,week,concept,1
work,concept,review,concept,1
power,concept,supply,concept,1
given,concept,load,concept,1
email,concept,need,concept,1
sell,concept,department,concept,2
look,concept,provide,concept,1
marketing,concept,deal,concept,1
commission,concept,plan,concept,2
greg,agent,center,concept,1
price,concept,prices,concept,1
agreement,concept,approval,concept,1
problem,concept,know,concept,1
use,concept,sales,concept,1
center,concept,make,concept,1
day,concept,work,concept,2
regulatory,concept,price,concept,2
houston,location,city,concept,2
information,concept,deal,concept,1
working,concept,year,concept,2
order,concept,least,concept,1
more,concept,information,concept,9
company,concept,gas,concept,2
email,concept,individual,concept,1
ferc,concept,federal,concept,1
west,concept,term,concept,4
add,concept,future,concept,1
books,concept,know,concept,1
know,concept,good,concept,1
think,concept,mike,agent,1
enron,concept,san,concept,2
given,concept,using,concept,1
utilities,concept,dow,concept,1
information,concept,message,concept,3
final,concept,sheet,concept,1
error,concept,distribution,concept,1
daily,concept,work,concept,1
purchase,concept,transaction,concept,1
well,concept,via,concept,1
agreed,concept,though,concept,2
next,concept,order,concept,1
greg,agent,friday,concept,1
trade,concept,monday,concept,3
email,concept,debra,agent,1
making,concept,some,concept,1
like,concept,show,concept,1
more,concept,time,concept,4
discuss,concept,more,concept,2
chris,agent,enron,concept,1
last,concept,under,concept,2
power,concept,business,concept,2
why,concept,enron,concept,1
discussed,concept,need,concept,1
senior,concept,energy,concept,4
day,concept,trading,concept,4
price,concept,added,concept,1
time,concept,terms,concept,1
long-term,concept,electric,concept,2
options,concept,included,concept,2
subject,concept,services,concept,1
senior,concept,enron,concept,6
days,concept,working,concept,2
reports,concept,run,concept,1
still,concept,coming,concept,2
work,concept,day,concept,3
hr,concept,enron,concept,4
state,concept,july,concept,4
take,concept,kim,agent,2
use,concept,development,concept,1
enron,concept,department,concept,1
taking,concept,system,concept,1
short,concept,tomorrow,concept,2
government,concept,board,concept,1
longer,concept,effective,concept,2
market,concept,today,concept,1
said,concept,contract,concept,1
need,concept,sure,concept,1
portland,concept,co,concept,1
price,concept,week,concept,1
hours,concept,through,concept,1
still,concept,several,concept,1
trade,concept,sell,concept,2
days,concept,signed,concept,2
error,concept,sender,concept,3
make,concept,right,concept,1
customer,concept,electric,concept,1
provide,concept,today,concept,1
original,concept,send,concept,1
dow,concept,energy,concept,2
state,concept,department,concept,3
hey,concept,anyone,concept,1
need,concept,under,concept,1
enron,concept,net,concept,6
info,concept,site,concept,1
plan,concept,power,concept,1
look,concept,review,concept,2
eol,concept,members,concept,1
corp,concept,san,concept,2
number,concept,more,concept,1
sales,concept,suite,concept,1
sales,concept,business,concept,1
agreement,concept,gary,agent,1
visit,concept,week,concept,2
gas,concept,eol,concept,1
tell,concept,last,concept,1
information,concept,subject,concept,2
know,concept,items,concept,1
though,concept,issues,concept,3
proposal,concept,settlement,concept,1
morning,concept,make,concept,3
north,concept,smith,agent,14
earlier,concept,today,concept,1
several,concept,weather,concept,1
call,concept,steve,agent,1
proposed,concept,frank,agent,1
proposed,concept,language,concept,2
number,concept,far,concept,1
give,concept,original,concept,1
direct,concept,line,concept,1
agreement,concept,agency,concept,2
committee,concept,members,concept,6
next,concept,know,concept,2
officials,concept,said,concept,5
water,concept,resources,concept,10
upon,concept,office,concept,3
agreement,concept,transaction,concept,3
plant,concept,plants,concept,2
right,concept,click,concept,4
signed,concept,parties,concept,1
north,concept,eb,concept,13
epmi,concept,sell,concept,1
planning,concept,visit,concept,2
hr,concept,america,concept,2
take,concept,like,concept,2
always,concept,take,concept,1
enron,concept,america,concept,24
like,concept,later,concept,1
east,concept,coming,concept,1
make,concept,having,concept,3
sales,concept,electric,concept,4
manager,concept,utility,concept,2
amount,concept,coming,concept,1
intended,concept,way,concept,2
central,concept,friday,concept,1
officials,concept,file,concept,2
good,concept,know,concept,1
transmission,concept,site,concept,1
steve,agent,monday,concept,1
send,concept,price,concept,1
trading,concept,copy,concept,1
talking,concept,mike,agent,1
today,concept,status,concept,1
special,concept,epmi,concept,2
kim,agent,review,concept,1
problems,concept,think,concept,3
trading,concept,energy,concept,2
utility,concept,power,concept,4
know,concept,leave,concept,1
bad,concept,calpine,concept,2
working,concept,department,concept,2
sale,concept,show,concept,2
list,concept,send,concept,1
open,concept,markets,concept,1
immediately,concept,message,concept,2
following,concept,then,concept,1
houston,location,sure,concept,2
let,concept,back,concept,2
ca,concept,mail,concept,2
upon,concept,though,concept,2
reply,concept,email,concept,2
demand,concept,regulatory,concept,2
let,concept,hear,concept,1
using,concept,required,concept,1
going,concept,supply,concept,1
phillip,agent,made,concept,1
yet,concept,need,concept,2
items,concept,let,concept,1
several,concept,california,location,2
more,concept,staff,concept,1
file,concept,kind,concept,2
california,location,scheduled,concept,1
going,concept,email,concept,1
take,concept,planning,concept,1
working,concept,water,concept,2
good,concept,let,concept,1
order,concept,state,concept,1
need,concept,more,concept,5
bob,agent,gas,concept,6
federal,concept,anyone,concept,1
open,concept,past,concept,1
working,concept,director,concept,1
week,concept,some,concept,1
issues,concept,discuss,concept,1
meeting,concept,sure,concept,1
blackberry,concept,way,concept,1
start,concept,call,concept,1
next,concept,several,concept,3
edison,agent,marketing,concept,1
today,concept,work,concept,1
east,concept,power,concept,1
order,concept,run,concept,1
next,concept,change,concept,2
looks,concept,going,concept,4
agency,concept,power,concept,4
work,concept,more,concept,1
good,concept,morning,concept,3
change,concept,rates,concept,2
weeks,concept,general,concept,2
longer,concept,agreements,concept,2
debra,agent,corp,concept,2
members,concept,desk,concept,1
down,concept,hours,concept,1
mary,agent,rates,concept,2
then,concept,need,concept,1
supply,concept,past,concept,1
back,concept,working,concept,1
tell,concept,said,concept,1
joe,agent,bob,agent,1
details,concept,contract,concept,1
floor,concept,friday,concept,1
access,concept,run,concept,2
still,concept,lot,concept,1
staff,concept,prior,concept,1
day,concept,july,concept,1
make,concept,like,concept,1
hour,concept,some,concept,4
state,concept,calpine,concept,8
like,concept,agreement,concept,1
way,concept,show,concept,1
sold,concept,points,concept,1
commission,concept,department,concept,1
meeting,concept,federal,concept,2
year,concept,contracts,concept,2
let,concept,items,concept,1
utilities,concept,later,concept,1
officials,concept,direct,concept,2
down,concept,said,concept,1
think,concept,buying,concept,2
date,concept,year,concept,1
full,concept,agreement,concept,1
hours,concept,more,concept,3
state,concept,year,concept,2
energy,concept,related,concept,2
plan,concept,public,concept,1
contact,concept,hr,concept,1
hr,concept,help,concept,1
enron,concept,several,concept,1
agreement,concept,use,concept,2
desk,concept,work,concept,1
application,concept,customer,concept,1
coming,concept,lot,concept,1
back,concept,next,concept,1
energy,concept,houston,location,2
center,concept,houston,location,1
story,concept,ferc,concept,1
like,concept,last,concept,1
filing,concept,copies,concept,2
day,concept,hours,concept,2
california,location,call,concept,2
friday,concept,report,concept,2
july,concept,statement,concept,2
future,concept,reply,concept,2
state,concept,law,concept,2
market,concept,via,concept,1
information,concept,going,concept,1
traders,concept,access,concept,1
trader,concept,term,concept,1
some,concept,call,concept,1
pick,concept,copy,concept,1
did,concept,ever,concept,1
bob,agent,socal,concept,6
need,concept,hour,concept,1
time,concept,specific,concept,1
close,concept,number,concept,1
electric,concept,energy,concept,2
tomorrow,concept,mw,concept,1
process,concept,paid,concept,2
pipeline,concept,take,concept,3
far,concept,federal,concept,1
products,concept,pge,concept,1
let,concept,later,concept,2
way,concept,office,concept,1
four,concept,signed,concept,2
agreement,concept,hours,concept,1
real,concept,manager,concept,3
like,concept,good,concept,3
opportunity,concept,given,concept,1
still,concept,ferc,concept,1
ferc,concept,price,concept,3
greg,agent,called,concept,1
notify,concept,message,concept,2
gas,concept,physical,concept,2
pipeline,concept,manager,concept,3
access,concept,need,concept,1
morning,concept,sure,concept,3
start,concept,gas,concept,2
back,concept,longer,concept,1
energy,concept,department,concept,3
made,concept,unit,concept,1
west,concept,work,concept,1
using,concept,time,concept,1
work,concept,product,concept,2
full,concept,total,concept,1
provide,concept,power,concept,2
days,concept,last,concept,1
office,concept,give,concept,1
commission,concept,state,concept,4
contracts,concept,show,concept,2
some,concept,under,concept,2
issue,concept,discussed,concept,1
notice,concept,july,concept,2
number,concept,groups,concept,1
week,concept,federal,concept,2
appreciate,concept,help,concept,1
more,concept,know,concept,2
enron,concept,california,location,2
san,concept,pacific,concept,2
rates,concept,gas,concept,1
utility,concept,supply,concept,1
review,concept,call,concept,1
taking,concept,pm,concept,1
copies,concept,original,concept,1
well,concept,take,concept,2
services,concept,agreement,concept,1
contract,concept,prices,concept,1
deal,concept,talking,concept,1
least,concept,high,concept,1
working,concept,california,location,1
problem,concept,way,concept,1
eol,concept,then,concept,1
agreement,concept,reports,concept,2
said,concept,visit,concept,2
run,concept,using,concept,1
information,concept,report,concept,2
monday,concept,time,concept,1
ferc,concept,order,concept,1
calpine,concept,traders,concept,2
specific,concept,want,concept,1
lot,concept,going,concept,1
need,concept,gas,concept,2
more,concept,info,concept,1
reports,concept,business,concept,1
know,concept,some,concept,1
more,concept,work,concept,1
trader,concept,purchase,concept,1
points,concept,like,concept,1
like,concept,staff,concept,2
pm,concept,room,concept,1
number,concept,then,concept,1
last,concept,government,concept,1
final,concept,original,concept,1
prices,concept,portland,concept,1
enron,concept,model,concept,3
meeting,concept,discuss,concept,3
available,concept,today,concept,3
several,concept,days,concept,3
weather,concept,effective,concept,1
trader,concept,id,concept,1
agreement,concept,paso,concept,1
gas,concept,yet,concept,2
enron,concept,canada,concept,1
state,concept,days,concept,2
said,concept,access,concept,1
edison,agent,officials,concept,3
confidential,concept,business,concept,2
still,concept,last,concept,2
want,concept,copies,concept,1
coming,concept,through,concept,1
some,concept,week,concept,1
said,concept,corp,concept,3
california,location,enron,concept,2
said,concept,looks,concept,1
value,concept,times,concept,2
price,concept,plant,concept,1
working,concept,week,concept,3
discuss,concept,plan,concept,1
eol,concept,site,concept,1
staff,concept,california,location,1
received,concept,sell,concept,2
more,concept,money,concept,2
california,location,day,concept,2
prices,concept,traders,concept,1
like,concept,visit,concept,2
short,concept,time,concept,1
purchase,concept,contract,concept,1
california,location,said,concept,4
money,concept,week,concept,2
meeting,concept,make,concept,1
energy,concept,pm,concept,1
hr,concept,questions,concept,1
unit,concept,co,concept,1
good,concept,today,concept,1
development,concept,july,concept,1
enron,concept,past,concept,1
items,concept,discussion,concept,1
sell,concept,back,concept,1
down,concept,several,concept,1
under,concept,state,concept,1
term,concept,help,concept,1
times,concept,value,concept,2
hr,concept,everyone,concept,1
through,concept,book,concept,1
meeting,concept,power,concept,2
think,concept,want,concept,2
edison,agent,co,concept,1
calpine,concept,contracts,concept,3
look,concept,back,concept,1
water,concept,january,concept,1
information,concept,like,concept,1
process,concept,ca,concept,1
transmission,concept,transaction,concept,2
start,concept,sure,concept,1
total,concept,full,concept,1
calpine,concept,four,concept,2
edison,agent,company,concept,1
file,concept,know,concept,1
run,concept,message,concept,1
back,concept,said,concept,1
station,concept,power,concept,1
made,concept,power,concept,1
office,concept,said,concept,2
enron,concept,corp,concept,25
business,concept,contract,concept,2
july,concept,today,concept,1
order,concept,business,concept,3
energy,concept,trader,concept,4
total,concept,volumes,concept,1
plan,concept,meetings,concept,1
help,concept,far,concept,2
deal,concept,still,concept,1
trader,concept,west,concept,1
next,concept,weeks,concept,2
public,concept,know,concept,2
system,concept,socal,concept,1
epmi,concept,know,concept,1
down,concept,earlier,concept,1
plan,concept,sell,concept,2
last,concept,today,concept,1
money,concept,book,concept,1
some,concept,following,concept,1
california,location,corp,concept,2
take,concept,look,concept,1
work,concept,confidential,concept,2
high,concept,story,concept,1
ferc,concept,approval,concept,1
plants,concept,ready,concept,1
available,concept,day,concept,2
give,concept,said,concept,2
want,concept,long-term,concept,2
review,concept,use,concept,1
earlier,concept,way,concept,2
public,concept,said,concept,2
planning,concept,way,concept,1
edison,agent,said,concept,3
said,concept,officials,concept,2
power,concept,trading,concept,4
like,concept,today,concept,1
energy,concept,dow,concept,1
san,concept,mail,concept,2
regulatory,concept,prices,concept,2
look,concept,enron,concept,2
list,concept,information,concept,1
dave,agent,approved,concept,1
ever,concept,need,concept,1
through,concept,system,concept,1
show,concept,frank,agent,1
products,concept,term,concept,1
week,concept,market,concept,1
marketing,concept,actually,concept,2
time,concept,talked,concept,1
never,concept,company,concept,1
make,concept,mw,concept,1
times,concept,signed,concept,2
socal,concept,today,concept,1
fuel,concept,trading,concept,2
work,concept,units,concept,2
some,concept,gary,agent,1
customer,concept,morning,concept,1
next,concept,coming,concept,1
east,concept,markets,concept,1
like,concept,take,concept,1
weather,concept,options,concept,1
issues,concept,need,concept,1
lot,concept,made,concept,2
four,concept,contracts,concept,2
meeting,concept,portland,concept,1
need,concept,future,concept,1
message,concept,sender,concept,2
way,concept,points,concept,1
real,concept,gas,concept,1
list,concept,traders,concept,1
deal,concept,level,concept,1
power,concept,pge,concept,2
deal,concept,sell,concept,2
like,concept,thing,concept,1
following,concept,sunday,concept,4
options,concept,want,concept,1
presentation,concept,questions,concept,1
received,concept,smith,agent,1
last,concept,right,concept,1
know,concept,kim,agent,2
office,concept,san,concept,2
operating,concept,plan,concept,1
people,concept,use,concept,1
real,concept,time,concept,4
deal,concept,change,concept,2
york,concept,through,concept,1
use,concept,individual,concept,2
against,concept,last,concept,6
give,concept,amount,concept,1
tell,concept,some,concept,1
friday,concept,july,concept,3
said,concept,calpine,concept,4
paid,concept,through,concept,2
contracts,concept,supply,concept,2
last,concept,people,concept,1
enron,concept,like,concept,2
office,concept,tomorrow,concept,2
index,concept,prices,concept,1
office,concept,different,concept,2
customer,concept,sheet,concept,2
message,concept,system,concept,2
officials,concept,never,concept,2
state,concept,commission,concept,6
contact,concept,review,concept,2
under,concept,subject,concept,1
sales,concept,market,concept,1
original,concept,way,concept,1
manager,concept,corporation,concept,3
questions,concept,let,concept,4
company,concept,approval,concept,2
direct,concept,deal,concept,3
start,concept,then,concept,1
although,concept,problems,concept,1
utilities,concept,price,concept,1
prices,concept,supply,concept,1
bob,agent,energy,concept,1
california,location,july,concept,1
state,concept,meeting,concept,1
details,concept,enron,concept,1
back,concept,gas,concept,1
ready,concept,send,concept,1
marketing,concept,own,concept,2
last,concept,down,concept,2
changes,concept,mark,concept,1
info,concept,joe,agent,1
number,concept,details,concept,1
time,concept,least,concept,2
office,concept,longer,concept,3
times,concept,july,concept,1
made,concept,off,concept,1
fact,concept,sign,concept,1
ok,concept,love,concept,1
information,concept,received,concept,1
information,concept,day,concept,1
language,concept,options,concept,1
mark,concept,general,concept,6
eb,concept,houston,location,15
terms,concept,time,concept,1
went,concept,then,concept,1
contact,concept,know,concept,1
required,concept,amount,concept,2
know,concept,report,concept,1
commission,concept,energy,concept,4
said,concept,sale,concept,1
said,concept,time,concept,1
call,concept,well,concept,1
back,concept,some,concept,1
email,concept,office,concept,3
least,concept,utilities,concept,1
manager,concept,open,concept,3
sell,concept,water,concept,2
san,concept,plant,concept,1
week,concept,de,concept,2
price,concept,hour,concept,2
right,concept,way,concept,3
give,concept,number,concept,2
ready,concept,time,concept,2
work,concept,related,concept,1
scheduled,concept,morning,concept,1
more,concept,edison,agent,2
discussed,concept,morning,concept,2
included,concept,report,concept,2
said,concept,jim,agent,2
gas,concept,next,concept,2
week,concept,information,concept,1
dow,concept,company,concept,7
state,concept,sale,concept,2
then,concept,looks,concept,1
then,concept,file,concept,1
gas,concept,longer,concept,3
tell,concept,talked,concept,1
back,concept,friday,concept,1
love,concept,york,concept,1
need,concept,use,concept,4
contract,concept,signed,concept,2
more,concept,email,concept,1
though,concept,week,concept,1
demand,concept,commission,concept,2
comments,concept,dave,agent,2
release,concept,some,concept,1
said,concept,mike,agent,1
discuss,concept,services,concept,1
supply,concept,paid,concept,1
public,concept,agreements,concept,3
times,concept,staff,concept,2
like,concept,always,concept,1
discuss,concept,floor,concept,1
tomorrow,concept,via,concept,2
buying,concept,against,concept,3
show,concept,far,concept,2
need,concept,discuss,concept,2
longer,concept,necessary,concept,2
jones,agent,week,concept,1
made,concept,more,concept,1
information,concept,product,concept,2
call,concept,more,concept,2
resources,concept,prices,concept,2
business,concept,state,concept,2
talking,concept,deal,concept,2
energy,concept,under,concept,2
added,concept,party,concept,1
power,concept,gas,concept,1
prices,concept,day,concept,1
let,concept,time,concept,1
senior,concept,north,concept,5
market,concept,run,concept,1
water,concept,bring,concept,1
show,concept,points,concept,1
power,concept,today,concept,1
going,concept,question,concept,1
physical,concept,information,concept,2
gas,concept,market,concept,1
time,concept,market,concept,1
high,concept,business,concept,2
need,concept,run,concept,2
via,concept,greg,agent,2
san,concept,john,agent,2
power,concept,show,concept,2
agreement,concept,physical,concept,4
office,concept,approval,concept,1
least,concept,changes,concept,2
approved,concept,work,concept,1
off,concept,line,concept,1
november,concept,july,concept,2
individual,concept,copies,concept,2
office,concept,next,concept,2
give,concept,day,concept,2
prices,concept,epmi,concept,2
commission,concept,site,concept,2
enron,concept,suite,concept,1
trader,concept,energy,concept,3
bring,concept,system,concept,1
going,concept,yes,concept,1
energy,concept,books,concept,1
email,concept,copy,concept,1
station,concept,need,concept,1
energy,concept,give,concept,1
time,concept,like,concept,1
plant,concept,san,concept,2
then,concept,let,concept,1
made,concept,available,concept,2
next,concept,prior,concept,2
agreement,concept,under,concept,3
state,concept,direct,concept,2
effective,concept,july,concept,1
office,concept,week,concept,1
several,concept,energy,concept,2
