source,source_type,target,target_type,weight
need,concept,email,concept,1
mark,concept,net,concept,1
once,concept,make,concept,1
last,concept,members,concept,1
trading,concept,system,concept,1
york,concept,independent,concept,1
meeting,concept,went,concept,1
right,concept,yes,concept,1
business,concept,year,concept,1
price,concept,far,concept,1
why,concept,account,concept,1
business,concept,let,concept,1
want,concept,information,concept,1
plan,concept,friday,concept,5
trade,concept,cash,concept,1
list,concept,copies,concept,1
bill,agent,sale,concept,1
information,concept,website,concept,1
meeting,concept,following,concept,1
some,concept,law,concept,2
story,concept,short,concept,1
heard,concept,having,concept,1
some,concept,help,concept,1
intended,concept,week,concept,1
having,concept,party,concept,1
pacific,concept,filed,concept,1
call,concept,gas,concept,3
system,concept,marketing,concept,1
file,concept,then,concept,2
close,concept,real,concept,1
texas,location,gas,concept,1
year,concept,power,concept,1
business,concept,day,concept,3
people,concept,prices,concept,1
file,concept,dow,concept,1
commercial,concept,groups,concept,1
day,concept,through,concept,1
call,concept,why,concept,1
hey,concept,update,concept,1
want,concept,steve,agent,1
power,concept,customer,concept,1
debra,agent,north,concept,2
power,concept,working,concept,8
fact,concept,sheet,concept,1
short,concept,daily,concept,1
plan,concept,well,concept,1
lunch,concept,several,concept,1
public,concept,utilities,concept,2
california,location,time,concept,2
next,concept,well,concept,1
load,concept,ferc,concept,1
high,concept,var,concept,1
lunch,concept,friday,concept,1
discuss,concept,week,concept,1
special,concept,meeting,concept,2
office,concept,books,concept,1
curve,concept,early,concept,1
prices,concept,retail,concept,1
order,concept,blackberry,concept,1
ask,concept,event,concept,1
power,concept,discuss,concept,1
firm,concept,system,concept,1
jim,agent,last,concept,1
sign,concept,off,concept,2
everyone,concept,available,concept,1
desk,concept,back,concept,1
report,concept,october,concept,1
day,concept,trades,concept,2
enron,concept,did,concept,1
dynegy,concept,ferc,concept,1
last,concept,several,concept,1
some,concept,gas,concept,2
under,concept,provide,concept,1
meeting,concept,using,concept,3
morning,concept,approval,concept,1
suite,concept,game,concept,1
short,concept,copies,concept,1
market,concept,distribution,concept,1
people,concept,still,concept,1
email,concept,lot,concept,1
agency,concept,review,concept,1
review,concept,list,concept,1
lot,concept,back,concept,1
net,concept,services,concept,2
response,concept,dynegy,concept,1
law,concept,required,concept,1
report,concept,amount,concept,1
enron,concept,work,concept,1
original,concept,swaps,concept,1
call,concept,comments,concept,4
though,concept,specific,concept,1
then,concept,down,concept,1
tomorrow,concept,issues,concept,1
everyone,concept,look,concept,1
enron,concept,wholesale,concept,7
planning,concept,make,concept,1
according,concept,groups,concept,1
week,concept,several,concept,1
session,concept,work,concept,1
week,concept,public,concept,1
like,concept,information,concept,1
want,concept,use,concept,1
review,concept,air,concept,1
tell,concept,prices,concept,1
scheduled,concept,york,concept,1
like,concept,days,concept,1
independent,concept,picture,concept,1
contract,concept,effective,concept,1
review,concept,short,concept,1
lunch,concept,next,concept,2
discussed,concept,sale,concept,1
friday,concept,november,concept,1
take,concept,some,concept,1
email,concept,id,concept,1
need,concept,give,concept,1
special,concept,committee,concept,1
know,concept,available,concept,1
var,concept,report,concept,1
books,concept,currently,concept,1
program,concept,capacity,concept,1
down,concept,location,concept,1
document,concept,some,concept,1
make,concept,power,concept,2
far,concept,off,concept,1
ready,concept,signed,concept,1
next,concept,commercial,concept,1
tell,concept,file,concept,1
called,concept,mw,concept,1
traders,concept,trading,concept,1
gas,concept,down,concept,1
customers,concept,customer,concept,1
work,concept,enron,concept,1
think,concept,week,concept,1
look,concept,sp,concept,1
work,concept,having,concept,1
resources,concept,buying,concept,1
changes,concept,upon,concept,2
some,concept,said,concept,1
some,concept,email,concept,1
gas,concept,purchase,concept,3
enron,concept,off,concept,1
last,concept,year,concept,2
generators,concept,federal,concept,1
ask,concept,like,concept,1
need,concept,ole,concept,1
following,concept,several,concept,1
good,concept,texas,location,1
suite,concept,texas,location,1
bob,agent,pick,concept,1
heard,concept,party,concept,1
today,concept,gas,concept,1
board,concept,october,concept,1
pacific,concept,application,concept,1
services,concept,email,concept,1
law,concept,provide,concept,1
north,concept,eb,concept,2
status,concept,last,concept,3
state,concept,officials,concept,1
days,concept,date,concept,1
did,concept,call,concept,1
agency,concept,power,concept,1
load,concept,following,concept,1
let,concept,review,concept,1
application,concept,commission,concept,1
correct,concept,changes,concept,1
requested,concept,fact,concept,1
day,concept,kind,concept,1
ferc,concept,year,concept,1
jeff,agent,still,concept,1
process,concept,weeks,concept,1
bill,agent,houston,location,1
discuss,concept,issues,concept,1
short,concept,paid,concept,1
related,concept,back,concept,1
taking,concept,gas,concept,3
amount,concept,ferc,concept,1
made,concept,north,concept,1
terms,concept,need,concept,1
actually,concept,back,concept,2
send,concept,staff,concept,1
edison,agent,yet,concept,1
good,concept,call,concept,2
down,concept,electric,concept,2
power,concept,jim,agent,3
give,concept,work,concept,1
work,concept,happy,concept,1
governor,concept,sunday,concept,1
east,concept,desk,concept,1
state,concept,contracts,concept,2
reply,concept,questions,concept,1
number,concept,mike,agent,1
page,concept,using,concept,1
provided,concept,appropriate,concept,1
run,concept,desk,concept,1
friday,concept,system,concept,1
going,concept,look,concept,2
york,concept,access,concept,1
ercot,concept,under,concept,1
special,concept,test,concept,1
time,concept,larry,concept,1
well,concept,october,concept,2
market,concept,said,concept,1
upon,concept,provide,concept,1
send,concept,list,concept,1
make,concept,swaps,concept,1
message,concept,public,concept,1
complete,concept,website,concept,1
ready,concept,mark,concept,1
curve,concept,week,concept,1
meeting,concept,leave,concept,1
commission,concept,file,concept,1
time,concept,period,concept,2
smith,agent,houston,location,8
several,concept,appreciate,concept,1
provide,concept,hear,concept,1
more,concept,money,concept,1
director,concept,corporate,concept,1
back,concept,curve,concept,3
making,concept,change,concept,1
meeting,concept,today,concept,3
operations,concept,under,concept,2
issues,concept,west,concept,1
debt,concept,time,concept,1
trading,concept,company,concept,1
employee,concept,meeting,concept,1
having,concept,problem,concept,1
given,concept,complete,concept,1
desk,concept,morning,concept,1
did,concept,enron,concept,1
meeting,concept,friday,concept,2
system,concept,help,concept,1
like,concept,use,concept,1
review,concept,send,concept,1
hear,concept,final,concept,1
resources,concept,way,concept,1
proposal,concept,water,concept,1
thank,concept,john,agent,1
ken,agent,greg,agent,1
page,concept,date,concept,1
work,concept,required,concept,1
know,concept,problems,concept,2
full,concept,filed,concept,1
morning,concept,meeting,concept,1
committee,concept,power,concept,3
currently,concept,business,concept,1
under,concept,marketing,concept,1
given,concept,although,concept,1
more,concept,basis,concept,1
ercot,concept,desk,concept,1
good,concept,tim,concept,2
mw,concept,energy,concept,1
some,concept,give,concept,1
provided,concept,according,concept,1
california,location,gas,concept,2
prices,concept,still,concept,1
north,concept,correct,concept,3
bill,agent,services,concept,2
bank,concept,canada,concept,1
having,concept,happy,concept,2
call,concept,event,concept,1
session,concept,review,concept,1
experience,concept,system,concept,1
agree,concept,settlement,concept,1
resources,concept,power,concept,1
gas,concept,system,concept,1
work,concept,later,concept,1
still,concept,changes,concept,1
today,concept,company,concept,1
year,concept,game,concept,1
scheduled,concept,october,concept,2
sign,concept,mark,concept,1
gas,concept,application,concept,1
proposal,concept,week,concept,1
past,concept,against,concept,2
changes,concept,run,concept,1
talking,concept,heard,concept,1
like,concept,today,concept,1
sale,concept,purchase,concept,1
next,concept,day,concept,1
send,concept,sign,concept,1
last,concept,need,concept,1
call,concept,necessary,concept,1
give,concept,tom,agent,1
click,concept,following,concept,3
operating,concept,system,concept,1
back,concept,sold,concept,1
start,concept,then,concept,1
against,concept,power,concept,1
some,concept,discussion,concept,2
market,concept,california,location,2
still,concept,good,concept,1
agreed,concept,issue,concept,1
michelle,agent,discussed,concept,1
take,concept,electric,concept,1
price,concept,well,concept,1
information,concept,then,concept,1
information,concept,need,concept,1
happy,concept,give,concept,2
desk,concept,update,concept,1
take,concept,resources,concept,1
last,concept,date,concept,1
supply,concept,agreement,concept,1
good,concept,work,concept,1
once,concept,made,concept,1
meeting,concept,made,concept,1
let,concept,help,concept,1
approved,concept,payment,concept,1
back,concept,website,concept,1
want,concept,california,location,1
suite,concept,ca,concept,1
meeting,concept,early,concept,2
copies,concept,state,concept,1
add,concept,volume,concept,1
board,concept,scheduled,concept,1
trader,concept,power,concept,1
some,concept,right,concept,1
public,concept,access,concept,1
available,concept,pjm,concept,1
having,concept,date,concept,1
some,concept,changes,concept,1
board,concept,update,concept,1
manager,concept,power,concept,1
under,concept,ercot,concept,1
did,concept,send,concept,1
agreement,concept,joe,agent,1
working,concept,steve,agent,1
buying,concept,physical,concept,1
call,concept,october,concept,2
power,concept,area,concept,2
like,concept,day,concept,2
like,concept,discuss,concept,4
paso,concept,cash,concept,1
notify,concept,required,concept,1
pm,concept,company,concept,1
plan,concept,california,location,1
public,concept,against,concept,1
state,concept,markets,concept,2
november,concept,city,concept,1
once,concept,back,concept,2
take,concept,work,concept,3
settlement,concept,provided,concept,1
time,concept,contact,concept,1
some,concept,work,concept,1
money,concept,california,location,1
down,concept,made,concept,1
trader,concept,off,concept,1
copies,concept,october,concept,1
having,concept,related,concept,1
deal,concept,sale,concept,1
response,concept,morning,concept,1
curve,concept,called,concept,2
know,concept,enron,concept,1
dow,concept,jones,agent,3
like,concept,presentation,concept,4
enron,concept,net,concept,4
going,concept,down,concept,2
revised,concept,agreement,concept,1
related,concept,enron,concept,1
monday,concept,morning,concept,2
picture,concept,system,concept,1
services,concept,net,concept,3
afternoon,concept,frank,agent,1
know,concept,weeks,concept,1
some,concept,called,concept,1
information,concept,date,concept,2
people,concept,some,concept,6
know,concept,tell,concept,1
demand,concept,wholesale,concept,1
energy,concept,deal,concept,2
still,concept,year,concept,1
work,concept,guy,concept,1
send,concept,review,concept,1
hear,concept,today,concept,1
requested,concept,use,concept,1
commercial,concept,director,concept,1
gas,concept,need,concept,1
good,concept,take,concept,1
basis,concept,least,concept,1
market,concept,off,concept,1
actually,concept,leave,concept,1
send,concept,morning,concept,2
electric,concept,area,concept,1
need,concept,provide,concept,1
pacific,concept,company,concept,2
still,concept,today,concept,1
public,concept,plan,concept,1
presentation,concept,november,concept,2
power,concept,presentation,concept,1
management,concept,meeting,concept,1
day,concept,next,concept,1
state,concept,agency,concept,2
having,concept,work,concept,2
books,concept,need,concept,1
sure,concept,received,concept,1
time,concept,want,concept,1
tell,concept,like,concept,1
early,concept,governor,concept,1
sorry,concept,help,concept,1
filing,concept,effective,concept,1
ferc,concept,approval,concept,1
last,concept,file,concept,1
some,concept,order,concept,1
meeting,concept,november,concept,1
earlier,concept,email,concept,1
happy,concept,specific,concept,1
guy,concept,look,concept,1
like,concept,making,concept,1
never,concept,received,concept,1
need,concept,day,concept,1
tell,concept,people,concept,1
enron,concept,ferc,concept,1
cara,agent,chris,agent,1
number,concept,though,concept,1
look,concept,let,concept,1
weather,concept,coming,concept,2
take,concept,time,concept,1
response,concept,through,concept,1
socal,concept,discuss,concept,1
more,concept,well,concept,1
dow,concept,company,concept,2
gas,concept,terms,concept,2
days,concept,give,concept,1
need,concept,gas,concept,1
use,concept,email,concept,2
price,concept,deal,concept,1
back,concept,off,concept,1
mw,concept,state,concept,1
gas,concept,trading,concept,2
look,concept,tomorrow,concept,1
proposed,concept,mw,concept,1
time,concept,socal,concept,1
company,concept,power,concept,1
customer,concept,meeting,concept,2
tomorrow,concept,use,concept,1
order,concept,make,concept,1
state,concept,city,concept,1
steve,agent,working,concept,1
day,concept,information,concept,1
next,concept,planning,concept,1
never,concept,know,concept,1
last,concept,commission,concept,1
texas,location,october,concept,1
meeting,concept,available,concept,1
questions,concept,need,concept,1
gas,concept,back,concept,1
original,concept,did,concept,1
york,concept,added,concept,1
enron,concept,north,concept,5
provided,concept,plan,concept,1
steve,agent,take,concept,1
gary,agent,trading,concept,1
using,concept,dow,concept,1
making,concept,back,concept,1
agreement,concept,sign,concept,1
sunday,concept,sign,concept,1
let,concept,file,concept,1
power,concept,early,concept,1
special,concept,next,concept,1
file,concept,last,concept,1
file,concept,why,concept,1
supply,concept,customers,concept,2
more,concept,contact,concept,1
provide,concept,copies,concept,1
send,concept,file,concept,1
plan,concept,next,concept,1
error,concept,immediately,concept,4
work,concept,eb,concept,1
working,concept,right,concept,1
power,concept,central,concept,1
hour,concept,deal,concept,1
problems,concept,supply,concept,1
prices,concept,own,concept,1
longer,concept,basis,concept,1
sorry,concept,morning,concept,1
total,concept,high,concept,1
management,concept,day,concept,1
working,concept,call,concept,1
joe,agent,said,concept,1
right,concept,upon,concept,1
provide,concept,number,concept,1
generators,concept,energy,concept,1
copy,concept,review,concept,2
management,concept,working,concept,1
final,concept,operating,concept,1
larry,concept,email,concept,1
back,concept,last,concept,2
access,concept,portland,concept,1
transaction,concept,agreed,concept,2
system,concept,trading,concept,1
trading,concept,know,concept,1
under,concept,related,concept,2
individual,concept,area,concept,1
edison,agent,today,concept,1
time,concept,buying,concept,1
deal,concept,services,concept,1
gas,concept,sold,concept,1
right,concept,commercial,concept,1
curve,concept,off,concept,1
take,concept,steve,agent,1
price,concept,floor,concept,1
electric,concept,plan,concept,1
want,concept,time,concept,4
energy,concept,meeting,concept,1
review,concept,water,concept,1
leave,concept,some,concept,2
sale,concept,utilities,concept,1
confidential,concept,information,concept,3
help,concept,more,concept,1
governor,concept,sign,concept,1
california,location,like,concept,1
high,concept,show,concept,1
details,concept,information,concept,1
purchase,concept,agreement,concept,1
change,concept,gary,agent,1
gas,concept,like,concept,1
time,concept,today,concept,2
need,concept,call,concept,2
received,concept,copies,concept,1
rates,concept,hours,concept,1
final,concept,january,concept,1
access,concept,call,concept,1
found,concept,morning,concept,1
ok,concept,then,concept,1
state,concept,buying,concept,1
today,concept,said,concept,1
contract,concept,gas,concept,1
wholesale,concept,participants,concept,1
think,concept,look,concept,1
last,concept,weeks,concept,1
tom,agent,enron,concept,1
use,concept,power,concept,1
opportunity,concept,hear,concept,1
like,concept,order,concept,1
rates,concept,power,concept,1
short,concept,provide,concept,1
delivery,concept,agreement,concept,1
east,concept,gas,concept,1
revised,concept,delivery,concept,1
notify,concept,time,concept,1
gas,concept,regulatory,concept,1
following,concept,judge,concept,1
look,concept,presentation,concept,1
energy,concept,following,concept,2
like,concept,details,concept,1
transmission,concept,error,concept,2
filed,concept,application,concept,1
sale,concept,gas,concept,1
power,concept,market,concept,1
use,concept,demand,concept,1
trade,concept,need,concept,2
services,concept,company,concept,1
well,concept,prices,concept,1
management,concept,steve,agent,1
more,concept,least,concept,1
copies,concept,signed,concept,1
october,concept,york,concept,1
always,concept,price,concept,1
energy,concept,trader,concept,1
information,concept,business,concept,1
know,concept,email,concept,1
information,concept,prior,concept,1
options,concept,some,concept,1
pm,concept,time,concept,3
provide,concept,info,concept,1
call,concept,then,concept,1
well,concept,having,concept,1
final,concept,product,concept,1
never,concept,book,concept,1
october,concept,pm,concept,3
good,concept,far,concept,2
add,concept,contact,concept,1
america,concept,houston,location,2
necessary,concept,let,concept,1
let,concept,oct,concept,1
future,concept,energy,concept,1
happy,concept,friday,concept,1
review,concept,comments,concept,4
call,concept,friday,concept,2
file,concept,days,concept,1
plan,concept,state,concept,1
hours,concept,area,concept,1
look,concept,bring,concept,1
went,concept,down,concept,1
mw,concept,net,concept,1
upon,concept,final,concept,1
talked,concept,look,concept,1
information,concept,though,concept,1
november,concept,time,concept,1
time,concept,provide,concept,1
price,concept,sure,concept,1
use,concept,issues,concept,1
eol,concept,product,concept,1
signed,concept,appreciate,concept,1
appropriate,concept,planning,concept,1
york,concept,meeting,concept,1
received,concept,sender,concept,3
time,concept,market,concept,2
people,concept,high,concept,1
location,concept,think,concept,1
transaction,concept,right,concept,1
revised,concept,know,concept,1
know,concept,then,concept,1
tomorrow,concept,var,concept,1
bit,concept,everything,concept,1
terms,concept,required,concept,2
firm,concept,contract,concept,1
down,concept,pretty,concept,1
california,location,help,concept,1
staff,concept,monday,concept,1
payment,concept,following,concept,1
manager,concept,enron,concept,1
want,concept,back,concept,1
call,concept,want,concept,2
using,concept,load,concept,1
final,concept,picture,concept,1
sunday,concept,good,concept,1
curve,concept,book,concept,1
var,concept,without,concept,1
high,concept,level,concept,3
like,concept,bit,concept,1
power,concept,under,concept,1
market,concept,markets,concept,1
meeting,concept,run,concept,1
actually,concept,corp,concept,1
need,concept,earlier,concept,1
show,concept,call,concept,1
sure,concept,money,concept,1
call,concept,know,concept,1
john,agent,questions,concept,1
requested,concept,office,concept,1
portland,concept,load,concept,1
email,concept,number,concept,1
help,concept,issue,concept,1
discuss,concept,like,concept,1
trade,concept,good,concept,1
let,concept,know,concept,78
take,concept,system,concept,1
contract,concept,look,concept,1
let,concept,response,concept,1
update,concept,heard,concept,1
delete,concept,original,concept,3
need,concept,msn,concept,1
last,concept,trade,concept,1
like,concept,tomorrow,concept,1
october,concept,company,concept,1
following,concept,demand,concept,1
customer,concept,tomorrow,concept,2
time,concept,next,concept,1
some,concept,bring,concept,1
following,concept,use,concept,1
send,concept,sure,concept,1
members,concept,committee,concept,1
curve,concept,changes,concept,1
problem,concept,traders,concept,2
statement,concept,did,concept,1
management,concept,business,concept,1
some,concept,general,concept,1
email,concept,via,concept,1
some,concept,update,concept,1
way,concept,take,concept,1
business,concept,november,concept,2
amount,concept,following,concept,2
independent,concept,system,concept,3
model,concept,use,concept,1
provide,concept,email,concept,1
last,concept,order,concept,1
know,concept,still,concept,1
know,concept,yet,concept,1
never,concept,opportunity,concept,1
options,concept,talked,concept,1
did,concept,settlement,concept,1
ferc,concept,october,concept,1
traders,concept,commercial,concept,3
use,concept,price,concept,1
actually,concept,planning,concept,1
model,concept,office,concept,1
state,concept,york,concept,2
understand,concept,curve,concept,1
day,concept,order,concept,2
then,concept,back,concept,2
review,concept,click,concept,2
meeting,concept,october,concept,2
time,concept,week,concept,1
story,concept,following,concept,1
state,concept,generators,concept,2
last,concept,took,concept,1
work,concept,specific,concept,1
issues,concept,like,concept,1
like,concept,canada,concept,1
general,concept,discussion,concept,1
next,concept,review,concept,1
day,concept,more,concept,1
curve,concept,last,concept,1
question,concept,demand,concept,1
lunch,concept,having,concept,1
management,concept,services,concept,1
added,concept,york,concept,1
some,concept,bad,concept,2
sorry,concept,jeff,agent,1
like,concept,run,concept,2
traders,concept,call,concept,1
changes,concept,make,concept,1
change,concept,down,concept,2
ever,concept,ole,concept,1
event,concept,days,concept,1
file,concept,application,concept,1
call,concept,issues,concept,1
look,concept,good,concept,1
page,concept,id,concept,2
people,concept,look,concept,1
taking,concept,year,concept,2
pretty,concept,given,concept,1
bit,concept,back,concept,1
rates,concept,proposed,concept,1
mail,concept,ferc,concept,1
full,concept,energy,concept,1
under,concept,company,concept,1
guy,concept,charge,concept,1
send,concept,eol,concept,1
well,concept,friend,concept,1
discuss,concept,back,concept,1
did,concept,need,concept,2
curve,concept,more,concept,1
plan,concept,time,concept,1
services,concept,deal,concept,2
provide,concept,law,concept,1
cover,concept,sure,concept,1
longer,concept,west,concept,1
take,concept,market,concept,1
last,concept,trades,concept,2
some,concept,made,concept,1
transaction,concept,work,concept,2
know,concept,good,concept,1
way,concept,back,concept,1
electric,concept,market,concept,1
friday,concept,pm,concept,1
thing,concept,make,concept,1
notify,concept,sender,concept,2
year,concept,payment,concept,1
want,concept,email,concept,1
early,concept,take,concept,1
october,concept,unit,concept,1
curve,concept,var,concept,1
made,concept,direct,concept,1
plan,concept,system,concept,1
employee,concept,number,concept,2
give,concept,questions,concept,3
want,concept,some,concept,1
picture,concept,independent,concept,5
required,concept,reports,concept,1
final,concept,more,concept,1
discuss,concept,specific,concept,1
california,location,senate,concept,1
daily,concept,term,concept,1
plan,concept,wholesale,concept,1
agreed,concept,contracts,concept,1
work,concept,review,concept,1
portland,concept,event,concept,1
why,concept,back,concept,1
bill,agent,bob,agent,1
traders,concept,var,concept,2
more,concept,time,concept,3
operations,concept,transmission,concept,2
said,concept,day,concept,1
file,concept,date,concept,1
did,concept,houston,location,1
copy,concept,comments,concept,1
report,concept,var,concept,1
said,concept,found,concept,1
need,concept,send,concept,2
meeting,concept,eb,concept,2
process,concept,several,concept,1
copies,concept,made,concept,1
year,concept,corporate,concept,1
heard,concept,said,concept,1
prices,concept,market,concept,2
under,concept,corp,concept,1
back,concept,gas,concept,1
file,concept,changes,concept,1
parties,concept,having,concept,1
everyone,concept,working,concept,1
susan,agent,call,concept,1
said,concept,gary,agent,1
like,concept,different,concept,1
week,concept,visit,concept,2
take,concept,november,concept,3
test,concept,reply,concept,1
power,concept,let,concept,1
update,concept,click,concept,1
working,concept,proposal,concept,1
north,concept,load,concept,1
issue,concept,options,concept,1
report,concept,mark,concept,1
time,concept,look,concept,2
following,concept,requested,concept,1
work,concept,information,concept,1
changes,concept,review,concept,1
took,concept,game,concept,1
make,concept,york,concept,1
marketing,concept,working,concept,1
next,concept,working,concept,1
curve,concept,let,concept,1
capacity,concept,made,concept,2
john,agent,meeting,concept,1
open,concept,gas,concept,1
need,concept,location,concept,1
bill,agent,net,concept,2
california,location,party,concept,2
fact,concept,did,concept,1
good,concept,questions,concept,1
review,concept,response,concept,1
report,concept,co,concept,1
discuss,concept,make,concept,2
sure,concept,trading,concept,1
market,concept,issues,concept,3
customers,concept,city,concept,1
marketing,concept,tomorrow,concept,1
edison,agent,energy,concept,1
immediately,concept,delete,concept,4
following,concept,having,concept,1
proposal,concept,experience,concept,2
plan,concept,off,concept,1
contact,concept,help,concept,1
customer,concept,utility,concept,2
let,concept,next,concept,1
take,concept,air,concept,1
pretty,concept,good,concept,1
performance,concept,more,concept,1
eol,concept,manager,concept,1
visit,concept,portland,concept,1
california,location,market,concept,1
test,concept,message,concept,1
october,concept,know,concept,1
complete,concept,picture,concept,1
issues,concept,need,concept,1
need,concept,through,concept,2
curve,concept,deal,concept,1
mary,agent,need,concept,1
open,concept,process,concept,1
process,concept,market,concept,1
heard,concept,once,concept,1
like,concept,office,concept,1
last,concept,public,concept,1
plan,concept,using,concept,1
index,concept,future,concept,1
system,concept,issues,concept,1
through,concept,october,concept,1
permit,concept,down,concept,2
add,concept,more,concept,1
take,concept,still,concept,1
board,concept,november,concept,1
need,concept,picture,concept,1
pipeline,concept,services,concept,1
using,concept,utility,concept,1
week,concept,having,concept,1
retail,concept,opportunity,concept,1
subject,concept,review,concept,1
future,concept,price,concept,2
email,concept,transmission,concept,2
status,concept,once,concept,1
made,concept,necessary,concept,1
law,concept,issues,concept,1
corporate,concept,decision,concept,1
canada,concept,trader,concept,1
staff,concept,energy,concept,1
plan,concept,take,concept,1
bill,agent,make,concept,1
changes,concept,socal,concept,1
off,concept,right,concept,1
response,concept,dave,agent,1
center,concept,help,concept,1
today,concept,off,concept,1
america,concept,july,concept,1
meeting,concept,planning,concept,1
power,concept,like,concept,2
call,concept,more,concept,1
date,concept,paid,concept,1
commercial,concept,although,concept,1
call,concept,back,concept,3
trading,concept,gas,concept,1
final,concept,report,concept,3
back,concept,business,concept,1
retail,concept,energy,concept,4
original,concept,susan,agent,1
issue,concept,period,concept,2
think,concept,problem,concept,2
think,concept,system,concept,1
like,concept,volumes,concept,1
reports,concept,more,concept,1
need,concept,list,concept,3
original,concept,gas,concept,1
state,concept,office,concept,2
currently,concept,price,concept,1
east,concept,volumes,concept,1
necessary,concept,distribution,concept,1
said,concept,call,concept,1
process,concept,complete,concept,1
know,concept,discuss,concept,2
specific,concept,game,concept,1
sold,concept,basis,concept,1
good,concept,days,concept,1
ken,agent,proposal,concept,1
time,concept,blackberry,concept,1
yet,concept,information,concept,1
mark,concept,approved,concept,1
made,concept,give,concept,1
big,concept,more,concept,1
law,concept,next,concept,1
give,concept,information,concept,1
senior,concept,enron,concept,1
future,concept,call,concept,1
gas,concept,approved,concept,2
down,concept,through,concept,1
call,concept,made,concept,1
power,concept,utility,concept,2
greg,agent,meeting,concept,1
information,concept,questions,concept,1
discussion,concept,upon,concept,1
going,concept,last,concept,2
then,concept,date,concept,1
some,concept,energy,concept,1
filed,concept,york,concept,1
filing,concept,response,concept,1
big,concept,work,concept,1
customer,concept,price,concept,2
let,concept,everyone,concept,1
bill,agent,books,concept,1
next,concept,look,concept,1
change,concept,fact,concept,1
via,concept,email,concept,1
process,concept,water,concept,1
lot,concept,trades,concept,1
ferc,concept,give,concept,1
did,concept,work,concept,1
using,concept,jones,agent,1
file,concept,jones,agent,1
desk,concept,under,concept,1
game,concept,day,concept,1
individual,concept,meetings,concept,3
day,concept,well,concept,3
curve,concept,next,concept,1
book,concept,curve,concept,1
questions,concept,let,concept,2
public,concept,meeting,concept,1
books,concept,deal,concept,2
future,concept,markets,concept,1
filed,concept,public,concept,2
day,concept,date,concept,1
agreement,concept,signed,concept,1
against,concept,plan,concept,1
prices,concept,look,concept,1
blackberry,concept,following,concept,1
page,concept,right,concept,1
last,concept,utilities,concept,1
price,concept,time,concept,1
basis,concept,time,concept,1
special,concept,bank,concept,1
contact,concept,information,concept,1
proposed,concept,special,concept,1
october,concept,marketing,concept,2
use,concept,agreed,concept,1
still,concept,scheduled,concept,1
report,concept,final,concept,1
distribution,concept,rates,concept,1
services,concept,houston,location,1
short,concept,customers,concept,2
start,concept,down,concept,1
response,concept,review,concept,1
upon,concept,review,concept,1
enron,concept,trader,concept,1
took,concept,email,concept,1
final,concept,comments,concept,2
time,concept,general,concept,1
following,concept,status,concept,2
heard,concept,more,concept,1
want,concept,look,concept,1
supply,concept,using,concept,1
plan,concept,participants,concept,2
kind,concept,signed,concept,1
process,concept,week,concept,1
system,concept,index,concept,1
markets,concept,last,concept,1
central,concept,time,concept,1
price,concept,plant,concept,1
next,concept,work,concept,1
gas,concept,deal,concept,1
filed,concept,commission,concept,2
following,concept,operations,concept,2
working,concept,enron,concept,2
discussed,concept,copies,concept,1
sure,concept,need,concept,1
call,concept,make,concept,1
transmission,concept,power,concept,1
time,concept,off,concept,1
mark,concept,right,concept,1
future,concept,physical,concept,1
october,concept,immediately,concept,1
want,concept,next,concept,1
think,concept,run,concept,1
having,concept,use,concept,1
discuss,concept,take,concept,1
today,concept,electric,concept,1
copy,concept,work,concept,1
west,concept,water,concept,1
filing,concept,area,concept,1
management,concept,trading,concept,1
power,concept,using,concept,1
california,location,company,concept,1
good,concept,day,concept,1
management,concept,system,concept,1
day,concept,file,concept,1
let,concept,agree,concept,1
leave,concept,november,concept,1
money,concept,back,concept,2
delete,concept,email,concept,1
july,concept,never,concept,1
change,concept,back,concept,1
work,concept,problem,concept,1
then,concept,response,concept,1
time,concept,still,concept,1
performance,concept,available,concept,1
received,concept,back,concept,1
show,concept,day,concept,1
questions,concept,chris,agent,1
parties,concept,use,concept,1
jim,agent,anyone,concept,1
access,concept,steve,agent,1
general,concept,afternoon,concept,1
final,concept,complete,concept,1
right,concept,click,concept,2
week,concept,some,concept,1
book,concept,var,concept,1
message,concept,called,concept,1
think,concept,bill,agent,2
comments,concept,make,concept,2
like,concept,bill,agent,1
following,concept,send,concept,1
california,location,electric,concept,1
access,concept,review,concept,1
application,concept,market,concept,1
send,concept,copies,concept,2
next,concept,having,concept,1
think,concept,every,concept,3
price,concept,take,concept,1
members,concept,energy,concept,2
enron,concept,san,concept,1
heard,concept,through,concept,1
received,concept,questions,concept,1
trader,concept,changes,concept,1
energy,concept,contracts,concept,1
currently,concept,working,concept,1
curve,concept,prior,concept,2
some,concept,room,concept,1
leave,concept,general,concept,1
found,concept,right,concept,1
california,location,suite,concept,1
director,concept,retail,concept,1
commercial,concept,retail,concept,1
ferc,concept,july,concept,1
pm,concept,central,concept,1
earlier,concept,year,concept,1
customer,concept,revised,concept,2
copy,concept,day,concept,1
ask,concept,guy,concept,1
joe,agent,early,concept,1
changes,concept,pipeline,concept,1
pm,concept,october,concept,1
people,concept,give,concept,1
pacific,concept,plan,concept,1
need,concept,questions,concept,1
more,concept,index,concept,1
through,concept,process,concept,1
happy,concept,deal,concept,1
trader,concept,information,concept,1
