source,source_type,target,target_type,weight
email,concept,call,concept,2
demand,concept,management,concept,1
market,concept,power,concept,1
earlier,concept,year,concept,1
senate,concept,received,concept,4
contracts,concept,direct,concept,1
prior,concept,permit,concept,3
committee,concept,call,concept,2
good,concept,contract,concept,1
air,concept,section,concept,2
ferc,concept,way,concept,1
give,concept,back,concept,1
commercial,concept,back,concept,1
market,concept,services,concept,3
services,concept,ercot,concept,3
original,concept,said,concept,1
system,concept,number,concept,1
department,concept,power,concept,2
next,concept,model,concept,1
officials,concept,independent,concept,1
trading,concept,jeff,agent,1
ercot,concept,trade,concept,1
state,concept,received,concept,2
paid,concept,state,concept,1
order,concept,volume,concept,1
swaps,concept,more,concept,1
issues,concept,decision,concept,1
manager,concept,desk,concept,1
officials,concept,system,concept,1
judge,concept,company,concept,2
california,location,state,concept,3
management,concept,business,concept,1
enron,concept,office,concept,2
counsel,concept,committee,concept,6
then,concept,committee,concept,2
information,concept,website,concept,1
right,concept,said,concept,2
transmission,concept,market,concept,1
want,concept,money,concept,2
cash,concept,year,concept,1
transmission,concept,anyone,concept,1
committee,concept,received,concept,4
friday,concept,nov,concept,1
reports,concept,morning,concept,1
market,concept,energy,concept,9
public,concept,prices,concept,1
oct,concept,trades,concept,1
year,concept,contract,concept,1
system,concept,houston,location,1
date,concept,details,concept,1
through,concept,ever,concept,1
some,concept,people,concept,2
points,concept,day,concept,1
earlier,concept,final,concept,1
sign,concept,corporate,concept,1
sorry,concept,did,concept,1
john,agent,contracts,concept,1
energy,concept,price,concept,6
provide,concept,info,concept,1
still,concept,did,concept,1
why,concept,game,concept,1
some,concept,enron,concept,1
currently,concept,call,concept,2
special,concept,purchase,concept,1
upon,concept,call,concept,1
then,concept,number,concept,1
provide,concept,enron,concept,2
look,concept,committee,concept,4
senate,concept,price,concept,11
signed,concept,agree,concept,2
email,concept,questions,concept,1
changes,concept,several,concept,1
energy,concept,commission,concept,2
click,concept,more,concept,1
dow,concept,jones,agent,22
call,concept,market,concept,1
sure,concept,book,concept,1
commission,concept,meeting,concept,2
time,concept,going,concept,1
going,concept,well,concept,2
against,concept,heard,concept,2
contempt,concept,full,concept,2
past,concept,period,concept,1
number,concept,points,concept,1
meeting,concept,let,concept,1
like,concept,thank,concept,1
california,location,line,concept,1
need,concept,let,concept,3
discussed,concept,revised,concept,1
sunday,concept,october,concept,2
federal,concept,regulatory,concept,2
filing,concept,filed,concept,1
way,concept,always,concept,3
least,concept,changes,concept,1
number,concept,email,concept,1
going,concept,take,concept,1
pipeline,concept,california,location,1
want,concept,more,concept,1
want,concept,day,concept,1
work,concept,committee,concept,2
site,concept,send,concept,1
talked,concept,mary,agent,1
pm,concept,time,concept,3
kim,agent,jim,agent,1
energy,concept,management,concept,1
next,concept,call,concept,1
every,concept,year,concept,2
email,concept,let,concept,1
working,concept,points,concept,1
take,concept,down,concept,1
ferc,concept,process,concept,1
some,concept,work,concept,2
john,agent,people,concept,1
energy,concept,business,concept,1
discussed,concept,last,concept,2
big,concept,california,location,1
game,concept,against,concept,1
under,concept,think,concept,2
error,concept,customer,concept,1
senate,concept,against,concept,4
services,concept,next,concept,1
joe,agent,committee,concept,6
changes,concept,program,concept,1
state,concept,agreement,concept,2
though,concept,give,concept,2
give,concept,energy,concept,2
did,concept,call,concept,2
give,concept,demand,concept,1
price,concept,prices,concept,1
happy,concept,state,concept,2
information,concept,amount,concept,2
received,concept,tomorrow,concept,1
business,concept,trading,concept,1
need,concept,more,concept,3
back,concept,off,concept,3
term,concept,services,concept,1
plan,concept,office,concept,1
officials,concept,turn,concept,2
members,concept,agree,concept,1
following,concept,sign,concept,1
agency,concept,status,concept,3
order,concept,effective,concept,1
enron,concept,week,concept,1
change,concept,report,concept,1
money,concept,through,concept,1
dave,agent,pge,concept,1
jones,agent,dow,concept,5
houston,location,friday,concept,1
sure,concept,information,concept,1
order,concept,email,concept,1
contracts,concept,time,concept,1
taking,concept,currently,concept,1
down,concept,upon,concept,1
look,concept,afternoon,concept,1
calpine,concept,still,concept,1
market,concept,company,concept,4
need,concept,sure,concept,1
week,concept,model,concept,1
want,concept,let,concept,2
heard,concept,members,concept,1
using,concept,term,concept,1
know,concept,power,concept,1
power,concept,officials,concept,1
more,concept,going,concept,1
steve,agent,jeff,agent,1
received,concept,error,concept,3
without,concept,then,concept,1
enron,concept,against,concept,2
said,concept,officials,concept,1
ask,concept,some,concept,1
comments,concept,public,concept,1
enron,concept,still,concept,2
services,concept,houston,location,1
north,concept,eb,concept,6
sheet,concept,review,concept,1
state,concept,officials,concept,3
use,concept,message,concept,1
committee,concept,said,concept,10
comments,concept,utility,concept,1
copy,concept,sign,concept,2
demand,concept,least,concept,1
trade,concept,calpine,concept,2
like,concept,close,concept,1
people,concept,then,concept,1
discussion,concept,later,concept,1
senate,concept,wholesale,concept,2
looks,concept,year,concept,1
response,concept,notice,concept,1
committee,concept,prices,concept,1
day,concept,response,concept,1
enron,concept,firm,concept,2
desk,concept,sold,concept,1
ken,agent,scheduled,concept,1
dave,agent,revised,concept,1
problems,concept,last,concept,1
proposal,concept,governor,concept,1
copy,concept,floor,concept,1
least,concept,weeks,concept,1
john,agent,called,concept,2
use,concept,way,concept,1
chris,agent,requested,concept,1
hours,concept,leave,concept,1
several,concept,trader,concept,1
right,concept,know,concept,1
call,concept,some,concept,1
information,concept,intended,concept,5
pm,concept,pacific,concept,1
power,concept,services,concept,1
ferc,concept,presentation,concept,1
energy,concept,use,concept,1
day,concept,greg,agent,1
taking,concept,know,concept,1
enron,concept,jeff,agent,1
right,concept,click,concept,2
according,concept,power,concept,1
bill,agent,director,concept,1
change,concept,next,concept,1
more,concept,sheet,concept,1
enron,concept,units,concept,1
term,concept,ercot,concept,3
notify,concept,prior,concept,1
changes,concept,november,concept,1
off,concept,john,agent,1
enron,concept,last,concept,1
every,concept,utility,concept,1
want,concept,houston,location,1
requested,concept,public,concept,2
ercot,concept,services,concept,2
larry,concept,need,concept,1
make,concept,meeting,concept,1
actually,concept,several,concept,1
look,concept,like,concept,3
pick,concept,week,concept,1
said,concept,state,concept,2
actually,concept,let,concept,1
went,concept,well,concept,1
company,concept,always,concept,2
big,concept,world,concept,1
review,concept,know,concept,1
power,concept,company,concept,1
msn,concept,said,concept,1
using,concept,msn,concept,1
mark,concept,management,concept,1
number,concept,power,concept,1
working,concept,way,concept,1
information,concept,sheet,concept,1
company,concept,document,concept,4
contact,concept,management,concept,1
love,concept,through,concept,1
today,concept,help,concept,1
well,concept,related,concept,1
email,concept,bill,agent,1
actually,concept,order,concept,3
real,concept,morning,concept,1
like,concept,test,concept,1
list,concept,like,concept,2
found,concept,contempt,concept,10
dow,concept,company,concept,6
parties,concept,document,concept,1
monday,concept,parties,concept,1
review,concept,related,concept,1
time,concept,high,concept,1
appreciate,concept,help,concept,2
confidential,concept,amount,concept,2
sign,concept,open,concept,2
law,concept,firm,concept,1
some,concept,price,concept,2
zufferli,concept,john,agent,8
ercot,concept,desk,concept,1
still,concept,access,concept,1
energy,concept,agreement,concept,2
price,concept,judge,concept,1
good,concept,kim,agent,1
plant,concept,down,concept,1
review,concept,final,concept,1
order,concept,make,concept,1
enron,concept,picture,concept,1
people,concept,program,concept,1
without,concept,said,concept,2
provide,concept,well,concept,2
public,concept,committee,concept,2
markets,concept,fact,concept,1
open,concept,customers,concept,2
site,concept,morning,concept,1
meeting,concept,enron,concept,1
trader,concept,bank,concept,1
judge,concept,once,concept,1
discuss,concept,wholesale,concept,1
message,concept,richard,agent,1
past,concept,days,concept,1
make,concept,ferc,concept,1
next,concept,floor,concept,1
made,concept,bring,concept,1
public,concept,utility,concept,4
contract,concept,north,concept,1
party,concept,traders,concept,1
comments,concept,filing,concept,1
john,agent,office,concept,4
contract,concept,week,concept,1
pipeline,concept,document,concept,1
firm,concept,work,concept,2
against,concept,enron,concept,7
looks,concept,want,concept,1
meeting,concept,time,concept,3
mark,concept,general,concept,4
website,concept,events,concept,1
thank,concept,once,concept,1
pipeline,concept,sunday,concept,1
did,concept,issue,concept,1
called,concept,ercot,concept,1
going,concept,release,concept,1
review,concept,contracts,concept,2
like,concept,gas,concept,1
made,concept,world,concept,1
let,concept,still,concept,1
requested,concept,larry,concept,2
once,concept,agree,concept,1
issues,concept,right,concept,1
week,concept,several,concept,1
paid,concept,power,concept,1
email,concept,meeting,concept,3
people,concept,enron,concept,1
enron,concept,document,concept,4
take,concept,requested,concept,2
center,concept,update,concept,1
time,concept,know,concept,1
update,concept,well,concept,1
want,concept,update,concept,1
received,concept,sender,concept,1
copy,concept,next,concept,1
business,concept,system,concept,1
staff,concept,business,concept,1
distribution,concept,message,concept,3
like,concept,week,concept,3
committee,concept,review,concept,2
jeff,agent,ercot,concept,1
term,concept,cash,concept,1
more,concept,markets,concept,1
enron,concept,mark,concept,2
everyone,concept,know,concept,3
list,concept,oct,concept,1
steve,agent,want,concept,1
state,concept,committee,concept,8
scheduled,concept,greg,agent,1
distribution,concept,operations,concept,1
monday,concept,morning,concept,2
law,concept,power,concept,2
though,concept,everything,concept,1
judge,concept,enron,concept,15
said,concept,committee,concept,8
transaction,concept,books,concept,1
given,concept,cell,concept,1
date,concept,meeting,concept,2
year,concept,contracts,concept,2
delete,concept,immediately,concept,1
office,concept,last,concept,1
deal,concept,week,concept,1
contract,concept,make,concept,1
back,concept,customer,concept,1
contempt,concept,against,concept,5
load,concept,start,concept,1
way,concept,gas,concept,1
generators,concept,market,concept,2
later,concept,document,concept,4
called,concept,time,concept,2
sunday,concept,back,concept,1
day,concept,air,concept,1
way,concept,use,concept,1
notify,concept,reply,concept,2
some,concept,week,concept,1
response,concept,customers,concept,1
let,concept,need,concept,2
john,agent,services,concept,2
want,concept,work,concept,1
mark,concept,steve,agent,1
open,concept,access,concept,4
under,concept,contract,concept,2
america,concept,corp,concept,5
business,concept,like,concept,1
did,concept,look,concept,1
contract,concept,office,concept,1
enron,concept,contempt,concept,12
enron,concept,markets,concept,1
wholesale,concept,retail,concept,1
contact,concept,customer,concept,2
make,concept,information,concept,1
power,concept,system,concept,1
john,agent,thank,concept,1
talking,concept,points,concept,1
susan,agent,public,concept,1
power,concept,markets,concept,3
comments,concept,items,concept,1
proposed,concept,decision,concept,1
committee,concept,email,concept,1
discuss,concept,actually,concept,1
state,concept,general,concept,4
energy,concept,markets,concept,1
law,concept,demand,concept,1
message,concept,give,concept,1
following,concept,gas,concept,2
steve,agent,back,concept,1
make,concept,kim,agent,1
discussed,concept,edison,agent,1
participants,concept,want,concept,1
back,concept,people,concept,1
need,concept,meeting,concept,1
confidential,concept,information,concept,6
against,concept,use,concept,1
love,concept,picture,concept,1
show,concept,rates,concept,1
contract,concept,date,concept,2
state,concept,texas,location,1
next,concept,air,concept,1
via,concept,mail,concept,4
number,concept,energy,concept,2
subject,concept,change,concept,1
trading,concept,book,concept,1
debra,agent,enron,concept,6
plan,concept,events,concept,1
every,concept,show,concept,1
market,concept,issues,concept,1
mark,concept,department,concept,1
did,concept,more,concept,1
enron,concept,plan,concept,2
wholesale,concept,market,concept,7
john,agent,business,concept,2
date,concept,through,concept,1
report,concept,through,concept,1
heard,concept,committee,concept,3
charge,concept,order,concept,4
management,concept,picture,concept,1
kim,agent,meeting,concept,2
amount,concept,cover,concept,2
steve,agent,well,concept,1
more,concept,reports,concept,1
year,concept,every,concept,1
included,concept,document,concept,1
department,concept,pipeline,concept,1
judge,concept,provide,concept,2
state,concept,today,concept,3
governor,concept,know,concept,1
management,concept,against,concept,1
know,concept,contracts,concept,1
good,concept,response,concept,1
committee,concept,right,concept,3
still,concept,enron,concept,1
although,concept,old,concept,1
market,concept,participants,concept,2
direct,concept,way,concept,3
update,concept,correct,concept,1
tomorrow,concept,copies,concept,1
price,concept,state,concept,3
sign,concept,agreements,concept,2
business,concept,john,agent,1
then,concept,down,concept,1
discuss,concept,plant,concept,2
discuss,concept,although,concept,1
given,concept,items,concept,2
looks,concept,use,concept,1
error,concept,email,concept,1
went,concept,agreement,concept,2
hear,concept,morning,concept,1
week,concept,san,concept,4
full,concept,north,concept,1
call,concept,click,concept,1
want,concept,make,concept,2
everything,concept,discussed,concept,1
contract,concept,think,concept,2
review,concept,use,concept,2
chris,agent,eol,concept,1
presentation,concept,prior,concept,1
discussion,concept,friday,concept,1
problem,concept,sunday,concept,2
help,concept,cell,concept,1
way,concept,section,concept,1
contact,concept,number,concept,1
yes,concept,larry,concept,1
earlier,concept,meeting,concept,1
like,concept,let,concept,2
some,concept,discussed,concept,1
cash,concept,every,concept,1
market,concept,subject,concept,2
changes,concept,document,concept,2
anyone,concept,system,concept,3
performance,concept,start,concept,3
ok,concept,line,concept,1
date,concept,november,concept,1
week,concept,next,concept,3
book,concept,november,concept,1
susan,agent,every,concept,1
making,concept,meeting,concept,1
like,concept,know,concept,4
real,concept,good,concept,1
always,concept,happy,concept,2
info,concept,call,concept,1
questions,concept,call,concept,5
power,concept,like,concept,1
america,concept,houston,location,6
january,concept,through,concept,1
review,concept,give,concept,1
going,concept,system,concept,3
swaps,concept,markets,concept,1
later,concept,time,concept,1
message,concept,review,concept,1
order,concept,appropriate,concept,1
enron,concept,federal,concept,1
some,concept,give,concept,1
filed,concept,against,concept,1
system,concept,calpine,concept,1
meeting,concept,houston,location,2
agency,concept,agreement,concept,1
went,concept,date,concept,1
problems,concept,air,concept,1
special,concept,committee,concept,4
time,concept,coming,concept,1
let,concept,help,concept,1
proposal,concept,contact,concept,1
senate,concept,energy,concept,3
management,concept,markets,concept,1
enron,concept,gas,concept,2
discussion,concept,confidential,concept,1
hour,concept,more,concept,1
looks,concept,like,concept,7
once,concept,page,concept,2
down,concept,make,concept,1
sure,concept,kim,agent,1
john,agent,story,concept,2
start,concept,state,concept,1
houston,location,people,concept,1
order,concept,agreed,concept,2
company,concept,operations,concept,1
back,concept,different,concept,3
meeting,concept,retail,concept,1
events,concept,center,concept,1
reports,concept,services,concept,1
like,concept,pick,concept,3
still,concept,ok,concept,1
director,concept,trading,concept,1
participants,concept,make,concept,1
committee,concept,company,concept,8
report,concept,info,concept,1
information,concept,mark,concept,2
events,concept,commercial,concept,2
general,concept,canada,concept,1
available,concept,power,concept,1
contempt,concept,people,concept,2
found,concept,morning,concept,1
meeting,concept,wholesale,concept,1
scheduled,concept,hours,concept,1
plan,concept,california,location,2
notify,concept,sender,concept,3
term,concept,sheet,concept,4
process,concept,more,concept,1
chris,agent,york,concept,1
show,concept,texas,location,1
good,concept,email,concept,1
make,concept,book,concept,1
some,concept,effective,concept,1
agreed,concept,page,concept,1
send,concept,tomorrow,concept,1
reply,concept,email,concept,4
sara,agent,smith,agent,1
received,concept,approval,concept,2
officials,concept,california,location,1
texas,location,office,concept,1
trade,concept,under,concept,1
against,concept,contracts,concept,1
make,concept,correct,concept,3
filing,concept,make,concept,1
back,concept,early,concept,1
decision,concept,order,concept,8
customers,concept,meeting,concept,1
use,concept,employee,concept,1
make,concept,daily,concept,1
filing,concept,ferc,concept,1
need,concept,report,concept,2
gas,concept,then,concept,1
some,concept,information,concept,2
revised,concept,public,concept,1
meeting,concept,call,concept,1
status,concept,air,concept,3
houston,location,participants,concept,1
hour,concept,last,concept,1
comments,concept,following,concept,1
sure,concept,meeting,concept,1
intended,concept,anyone,concept,1
long-term,concept,power,concept,1
immediately,concept,access,concept,1
following,concept,points,concept,1
last,concept,price,concept,2
chris,agent,friday,concept,1
company,concept,committee,concept,5
central,concept,went,concept,4
october,concept,pm,concept,1
good,concept,start,concept,1
problems,concept,year,concept,1
page,concept,password,concept,2
desk,concept,floor,concept,1
make,concept,deal,concept,1
agency,concept,close,concept,1
enron,concept,agency,concept,1
tomorrow,concept,enron,concept,1
cash,concept,call,concept,2
upon,concept,earlier,concept,2
west,concept,swaps,concept,2
some,concept,law,concept,1
help,concept,books,concept,1
opportunity,concept,response,concept,1
good,concept,company,concept,1
without,concept,notice,concept,1
actually,concept,through,concept,4
give,concept,agreement,concept,2
requested,concept,eol,concept,1
report,concept,give,concept,1
make,concept,document,concept,2
steve,agent,need,concept,1
more,concept,thing,concept,1
sign,concept,document,concept,2
employee,concept,program,concept,1
management,concept,document,concept,1
trading,concept,review,concept,1
more,concept,day,concept,1
give,concept,morning,concept,1
energy,concept,release,concept,2
approval,concept,agency,concept,3
gas,concept,business,concept,1
demand,concept,big,concept,1
let,concept,people,concept,3
pretty,concept,good,concept,2
back,concept,some,concept,1
down,concept,today,concept,1
last,concept,market,concept,1
still,concept,let,concept,1
love,concept,every,concept,2
every,concept,events,concept,1
market,concept,problems,concept,1
more,concept,site,concept,1
yet,concept,performance,concept,1
customers,concept,time,concept,2
sell,concept,gas,concept,1
people,concept,actually,concept,2
texas,location,swaps,concept,2
days,concept,then,concept,1
sorry,concept,took,concept,1
visit,concept,today,concept,1
time,concept,prices,concept,1
contact,concept,information,concept,2
york,concept,friday,concept,1
sara,agent,know,concept,1
ok,concept,language,concept,2
though,concept,ercot,concept,1
lunch,concept,houston,location,1
discussed,concept,importance,concept,1
given,concept,list,concept,2
gas,concept,enron,concept,1
day,concept,work,concept,1
fact,concept,like,concept,1
some,concept,big,concept,1
confidential,concept,specific,concept,2
review,concept,questions,concept,1
earlier,concept,swaps,concept,1
said,concept,number,concept,2
give,concept,report,concept,1
approved,concept,email,concept,1
agreements,concept,open,concept,2
taking,concept,upon,concept,1
prior,concept,email,concept,1
did,concept,pick,concept,2
questions,concept,ask,concept,2
like,concept,tell,concept,1
cell,concept,everyone,concept,2
canada,concept,west,concept,1
issues,concept,plant,concept,2
following,concept,price,concept,1
time,concept,though,concept,2
plant,concept,without,concept,2
immediately,concept,enron,concept,1
tell,concept,steve,agent,2
committee,concept,wholesale,concept,7
time,concept,presentation,concept,1
services,concept,john,agent,1
prices,concept,state,concept,4
like,concept,past,concept,1
send,concept,services,concept,1
energy,concept,senate,concept,4
order,concept,counsel,concept,4
week,concept,call,concept,1
generators,concept,paid,concept,1
power,concept,purchase,concept,1
contract,concept,copies,concept,1
capacity,concept,board,concept,1
opportunity,concept,file,concept,1
morning,concept,good,concept,1
comments,concept,business,concept,1
committee,concept,price,concept,21
afternoon,concept,make,concept,1
special,concept,hr,concept,1
day,concept,real,concept,1
edison,agent,use,concept,1
deal,concept,model,concept,1
dave,agent,discussed,concept,1
some,concept,confidential,concept,1
debra,agent,smith,agent,6
ferc,concept,time,concept,1
meeting,concept,power,concept,1
made,concept,trade,concept,1
larry,concept,special,concept,4
tell,concept,texas,location,1
wholesale,concept,power,concept,2
services,concept,like,concept,1
message,concept,make,concept,1
through,concept,use,concept,1
prices,concept,change,concept,1
generators,concept,state,concept,1
agreements,concept,document,concept,2
participants,concept,agreed,concept,1
made,concept,year,concept,1
good,concept,prices,concept,1
last,concept,san,concept,4
related,concept,work,concept,2
market,concept,gas,concept,2
anyone,concept,planning,concept,1
jones,agent,company,concept,6
information,concept,given,concept,1
work,concept,tomorrow,concept,1
some,concept,public,concept,1
off,concept,early,concept,1
business,concept,city,concept,1
enron,concept,some,concept,1
dorland,concept,access,concept,1
old,concept,well,concept,1
portland,concept,floor,concept,1
price,concept,information,concept,1
energy,concept,need,concept,1
department,concept,buying,concept,1
joe,agent,need,concept,1
services,concept,texas,location,1
contract,concept,enron,concept,1
general,concept,reports,concept,1
still,concept,area,concept,1
last,concept,thing,concept,2
without,concept,agreement,concept,2
want,concept,thank,concept,1
hear,concept,necessary,concept,1
enron,concept,sold,concept,1
special,concept,today,concept,3
portland,concept,job,concept,1
gas,concept,traders,concept,1
changes,concept,prices,concept,1
last,concept,said,concept,1
enron,concept,management,concept,2
energy,concept,discuss,concept,1
send,concept,today,concept,1
judge,concept,give,concept,2
pacific,concept,company,concept,1
off,concept,later,concept,3
sorry,concept,thing,concept,2
contract,concept,well,concept,1
copy,concept,picture,concept,1
like,concept,work,concept,1
steve,agent,kim,agent,1
business,concept,gas,concept,1
jones,agent,energy,concept,4
day,concept,chris,agent,1
discuss,concept,plan,concept,1
center,concept,procedures,concept,1
though,concept,given,concept,1
power,concept,error,concept,1
scheduled,concept,chris,agent,1
discuss,concept,comments,concept,1
hour,concept,generators,concept,1
california,location,price,concept,2
services,concept,office,concept,1
information,concept,confidential,concept,2
generators,concept,said,concept,2
gas,concept,model,concept,1
chris,agent,enron,concept,1
rates,concept,account,concept,1
list,concept,approved,concept,1
message,concept,friday,concept,1
load,concept,services,concept,1
john,agent,meeting,concept,1
weeks,concept,back,concept,1
following,concept,like,concept,2
markets,concept,meeting,concept,1
back,concept,business,concept,2
back,concept,today,concept,1
contact,concept,plant,concept,1
distribution,concept,sure,concept,1
taking,concept,houston,location,1
good,concept,signed,concept,1
think,concept,bill,agent,2
plan,concept,back,concept,1
year,concept,more,concept,1
gas,concept,individual,concept,2
never,concept,mark,concept,1
sunday,concept,afternoon,concept,2
planning,concept,last,concept,1
commission,concept,application,concept,1
utilities,concept,prices,concept,1
via,concept,upon,concept,1
never,concept,received,concept,1
then,concept,appreciate,concept,1
signed,concept,office,concept,1
october,concept,like,concept,1
basis,concept,market,concept,1
then,concept,customers,concept,2
know,concept,today,concept,1
committee,concept,market,concept,6
houston,location,know,concept,1
work,concept,kim,agent,1
changes,concept,discuss,concept,1
trading,concept,volume,concept,1
ca,concept,office,concept,2
revised,concept,earlier,concept,4
swaps,concept,settlement,concept,1
like,concept,order,concept,2
next,concept,weeks,concept,5
let,concept,high,concept,1
contract,concept,update,concept,1
central,concept,party,concept,1
working,concept,days,concept,1
number,concept,contact,concept,1
bring,concept,load,concept,3
still,concept,people,concept,1
independent,concept,price,concept,2
kim,agent,need,concept,1
like,concept,everyone,concept,2
call,concept,sorry,concept,1
need,concept,tom,agent,1
joe,agent,john,agent,1
portland,concept,co,concept,1
state,concept,down,concept,1
requested,concept,said,concept,2
development,concept,comments,concept,1
well,concept,then,concept,1
gary,agent,smith,agent,1
gas,concept,open,concept,1
meeting,concept,actually,concept,1
year,concept,discussion,concept,1
think,concept,weeks,concept,1
money,concept,paid,concept,1
necessary,concept,understand,concept,1
transmission,concept,intended,concept,1
turn,concept,east,concept,1
currently,concept,jeff,agent,1
ever,concept,station,concept,1
give,concept,time,concept,1
did,concept,order,concept,1
notify,concept,email,concept,1
state,concept,yet,concept,2
participants,concept,committee,concept,1
copies,concept,contract,concept,1
steve,agent,general,concept,1
understand,concept,trading,concept,1
section,concept,way,concept,1
customers,concept,utility,concept,2
copies,concept,corp,concept,1
last,concept,day,concept,1
opportunity,concept,report,concept,1
board,concept,enron,concept,1
access,concept,eb,concept,1
like,concept,discussion,concept,1
let,concept,right,concept,3
next,concept,year,concept,1
permit,concept,change,concept,1
information,concept,call,concept,1
company,concept,requested,concept,1
scheduled,concept,november,concept,2
decision,concept,company,concept,4
earlier,concept,company,concept,4
cover,concept,world,concept,3
list,concept,copy,concept,1
charge,concept,requested,concept,4
traders,concept,every,concept,1
report,concept,monday,concept,1
phillip,agent,tomorrow,concept,1
release,concept,committee,concept,4
good,concept,ready,concept,1
question,concept,why,concept,1
access,concept,tomorrow,concept,1
contract,concept,firm,concept,1
filed,concept,enron,concept,2
dan,concept,enron,concept,2
firm,concept,corporation,concept,1
call,concept,today,concept,5
state,concept,senate,concept,12
operations,concept,management,concept,1
capacity,concept,release,concept,2
people,concept,use,concept,1
market,concept,earlier,concept,1
know,concept,issues,concept,2
know,concept,gas,concept,1
use,concept,individual,concept,1
know,concept,decision,concept,1
language,concept,copy,concept,1
time,concept,tomorrow,concept,1
committee,concept,without,concept,2
back,concept,week,concept,1
employee,concept,york,concept,1
show,concept,send,concept,3
know,concept,office,concept,1
members,concept,government,concept,1
california,location,committee,concept,4
power,concept,plant,concept,1
general,concept,statement,concept,2
general,concept,counsel,concept,2
day,concept,down,concept,1
trading,concept,ercot,concept,3
money,concept,back,concept,1
enron,concept,well,concept,2
governor,concept,contracts,concept,7
fact,concept,charge,concept,1
according,concept,copy,concept,4
following,concept,contracts,concept,1
let,concept,questions,concept,6
bring,concept,some,concept,1
game,concept,think,concept,2
give,concept,members,concept,2
agree,concept,money,concept,1
always,concept,confidential,concept,2
short,concept,services,concept,1
marketing,concept,hr,concept,1
problem,concept,think,concept,1
more,concept,some,concept,1
demand,concept,payment,concept,1
some,concept,elizabeth,agent,1
planning,concept,issues,concept,1
against,concept,least,concept,1
week,concept,discuss,concept,1
gas,concept,swaps,concept,1
jim,agent,regulatory,concept,1
north,concept,texas,location,1
sure,concept,procedures,concept,1
intended,concept,delete,concept,3
right,concept,thing,concept,2
discuss,concept,give,concept,1
intended,concept,cover,concept,1
make,concept,copy,concept,1
according,concept,company,concept,1
public,concept,good,concept,1
coming,concept,resources,concept,1
john,agent,ken,agent,1
well,concept,sheet,concept,1
received,concept,looks,concept,1
requested,concept,filed,concept,1
enron,concept,opportunity,concept,1
give,concept,information,concept,1
did,concept,why,concept,1
then,concept,judge,concept,2
upon,concept,final,concept,1
some,concept,bob,agent,1
access,concept,meeting,concept,1
later,concept,commission,concept,1
management,concept,day,concept,1
then,concept,send,concept,2
presentation,concept,actually,concept,1
power,concept,today,concept,1
list,concept,sure,concept,1
week,concept,information,concept,1
understand,concept,like,concept,1
charge,concept,enron,concept,4
making,concept,ferc,concept,1
discussed,concept,hr,concept,1
company,concept,through,concept,4
firm,concept,contracts,concept,1
contract,concept,help,concept,2
committee,concept,filed,concept,2
send,concept,center,concept,2
old,concept,center,concept,1
energy,concept,time,concept,1
gas,concept,trading,concept,2
issue,concept,confidential,concept,2
application,concept,days,concept,1
later,concept,special,concept,1
next,concept,review,concept,1
weather,concept,discuss,concept,1
working,concept,issues,concept,2
some,concept,kim,agent,1
mail,concept,error,concept,1
never,concept,want,concept,3
planning,concept,like,concept,1
well,concept,close,concept,1
trade,concept,click,concept,1
committee,concept,requested,concept,4
air,concept,permit,concept,10
contract,concept,trading,concept,1
people,concept,like,concept,1
report,concept,said,concept,1
then,concept,review,concept,1
full,concept,date,concept,4
mary,agent,week,concept,1
working,concept,statement,concept,1
change,concept,trade,concept,1
upon,concept,full,concept,2
market,concept,good,concept,1
discuss,concept,model,concept,1
agreement,concept,july,concept,1
make,concept,changes,concept,2
order,concept,said,concept,6
available,concept,site,concept,1
east,concept,turn,concept,1
year,concept,daily,concept,1
world,concept,upon,concept,1
need,concept,bill,agent,1
provided,concept,upon,concept,1
message,concept,want,concept,2
energy,concept,provide,concept,2
north,concept,west,concept,1
jeff,agent,term,concept,2
week,concept,judge,concept,6
today,concept,power,concept,1
need,concept,price,concept,1
trading,concept,today,concept,1
larry,concept,committee,concept,4
friday,concept,pm,concept,1
contact,concept,today,concept,1
energy,concept,judge,concept,3
well,concept,san,concept,1
several,concept,weeks,concept,1
later,concept,using,concept,1
think,concept,several,concept,1
some,concept,basis,concept,1
san,concept,ca,concept,1
trade,concept,know,concept,1
portland,concept,manager,concept,1
bring,concept,contract,concept,1
order,concept,well,concept,3
let,concept,list,concept,1
comments,concept,frank,agent,1
information,concept,transmission,concept,1
opportunity,concept,parties,concept,1
make,concept,traders,concept,1
judge,concept,state,concept,2
some,concept,final,concept,1
energy,concept,trade,concept,1
wholesale,concept,houston,location,1
committee,concept,issue,concept,1
business,concept,deal,concept,2
committee,concept,went,concept,2
power,concept,meeting,concept,1
upon,concept,date,concept,4
want,concept,services,concept,1
contempt,concept,did,concept,4
some,concept,review,concept,1
let,concept,office,concept,1
report,concept,prior,concept,1
discussed,concept,meeting,concept,3
send,concept,people,concept,2
tell,concept,well,concept,2
filed,concept,monday,concept,1
every,concept,rates,concept,1
without,concept,make,concept,3
look,concept,tomorrow,concept,1
market,concept,san,concept,1
book,concept,office,concept,1
morning,concept,eol,concept,1
let,concept,more,concept,2
parties,concept,judge,concept,2
plan,concept,year,concept,1
use,concept,access,concept,1
time,concept,senate,concept,4
