october,december,15.8164337109
currently,then,7.6021145901
way,currently,7.6021145901
following,never,7.6021145901
mary,down,7.6021145901
way,executed,7.6021145901
contract,customer,7.6021145901
never,system,7.6021145901
then,never,7.6021145901
then,needed,7.6021145901
pretty,sunday,7.6021145901
customer,currently,7.6021145901
currently,way,7.6021145901
without,take,7.59968785271
utility,short,7.59968785271
final,working,7.59968785271
enron,wholesale,7.59450140599
give,call,7.593397373
status,west,7.5924320367
west,status,7.5924320367
status,hours,7.5924320367
lot,chris,7.5924320367
chris,confidential,7.5924320367
lot,process,7.5924320367
utility,under,7.5914673459
file,final,7.5914673459
pipeline,texas,7.58761502041
transaction,physical,7.58761502041
term,agreements,7.58761502041
well,hear,7.58761502041
company,weeks,7.58761502041
copies,agreements,7.58761502041
received,related,7.58761502041
hear,well,7.58761502041
addition,available,7.58761502041
related,company,7.58761502041
delete,received,7.58761502041
least,question,7.58761502041
ever,let,7.58761502041
party,agreements,7.58761502041
texas,different,7.58761502041
mark,lisa,7.58761502041
more,every,7.58761502041
texas,party,7.58761502041
document,july,7.58761502041
lisa,mark,7.58761502041
received,distribution,7.58761502041
points,capacity,7.58761502041
run,problems,7.58761502041
related,comments,7.58761502041
related,transaction,7.58761502041
said,law,7.58601291581
today,mary,7.57564237874
back,tell,7.57167347654
monday,america,7.57167347654
take,open,7.57167347654
use,index,7.56850619746
day,period,7.56850619746
issue,times,7.56850619746
later,year,7.56850619746
want,physical,7.56850619746
use,distribution,7.56850619746
response,some,7.56850619746
html,day,7.56850619746
day,lisa,7.56850619746
customers,change,7.566135293
state,cash,7.566135293
room,send,7.566135293
desk,last,7.56376827845
good,markets,7.56140514108
notice,prior,7.55904586821
approval,bill,7.55904586821
prices,individual,7.55904586821
cash,provide,7.55904586821
went,prices,7.55904586821
business,big,7.55199111068
jim,office,7.54964717021
file,disclosure,7.54964717021
going,saturday,7.54964717021
hour,traders,7.54964717021
market,early,7.54964717021
hour,under,7.54964717021
management,office,7.54964717021
mary,date,7.54964717021
date,needed,7.54964717021
office,job,7.54964717021
price,demand,7.54613838443
john,mail,7.5434152165
dave,plan,7.54030930563
sure,report,7.54030930563
different,sure,7.54030930563
sure,well,7.54030930563
energy,traders,7.53824240694
then,signed,7.53798425268
changes,hours,7.53798425268
following,west,7.53798425268
signed,purchase,7.53798425268
purchase,signed,7.53798425268
start,gas,7.53798425268
houston,sunday,7.53500039424
period,review,7.53103149204
confidential,distribution,7.53103149204
commission,making,7.53103149204
days,sale,7.53103149204
next,appreciate,7.53103149204
high,made,7.53103149204
physical,markets,7.53103149204
sale,review,7.53103149204
info,monday,7.53103149204
high,status,7.53103149204
yet,info,7.53103149204
delete,right,7.53103149204
open,delete,7.53103149204
weeks,days,7.53103149204
right,weeks,7.53103149204
days,weeks,7.53103149204
comments,comments,7.52872133135
contact,email,7.52365196167
notice,information,7.51951750402
notice,message,7.51951750402
make,copy,7.51875316226
room,called,7.51722569252
november,work,7.51722569252
room,texas,7.51722569252
customers,agreements,7.51722569252
firm,america,7.51722569252
share,work,7.51722569252
services,disclosure,7.51722569252
issues,add,7.51722569252
always,take,7.51722569252
work,share,7.51722569252
working,pretty,7.51722569252
items,pretty,7.51722569252
services,management,7.51722569252
state,required,7.5136678731
email,notice,7.50657844832
date,help,7.50657844832
november,energy,7.50582092924
send,currently,7.49902109714
copy,report,7.49450561601
morning,copies,7.49450561601
report,morning,7.49450561601
times,run,7.49450561601
dave,steve,7.49450561601
morning,report,7.49450561601
lunch,morning,7.49450561601
friday,report,7.49450561601
center,question,7.49450561601
hour,hours,7.48551683279
date,discussed,7.48551683279
job,gas,7.48551683279
area,number,7.48551683279
discussed,necessary,7.48551683279
under,under,7.48253297435
without,story,7.48104335621
trading,against,7.48104335621
help,issue,7.48104335621
given,trading,7.48104335621
final,trading,7.48104335621
use,past,7.48104335621
against,year,7.48104335621
utility,proposed,7.48104335621
line,still,7.48104335621
sale,changes,7.47658370802
give,couple,7.47658370802
then,weeks,7.47658370802
then,info,7.47658370802
following,sale,7.47658370802
weeks,down,7.47658370802
down,high,7.47658370802
distribution,system,7.47658370802
purchase,order,7.47658370802
related,following,7.47658370802
high,changes,7.47658370802
agreement,agreement,7.47458902166
monday,michelle,7.47213780299
more,money,7.47213780299
addition,price,7.47213780299
transaction,markets,7.47213780299
price,load,7.47213780299
tell,michelle,7.47213780299
enron,total,7.46897052391
mail,steve,7.46851040748
issues,contact,7.46475827262
love,back,7.46475827262
agreement,changes,7.46163336655
business,ask,7.45888170628
high,business,7.45888170628
good,management,7.45448993717
love,good,7.45448993717
last,then,7.45273696606
ferc,coming,7.45011149666
contract,services,7.45011149666
today,info,7.45011149666
term,market,7.45011149666
trade,houston,7.45011149666
proposal,capacity,7.45011149666
coming,well,7.45011149666
needed,capacity,7.45011149666
proposal,ferc,7.45011149666
mary,capacity,7.45011149666
energy,commission,7.44923740088
contact,questions,7.44836383437
sure,steve,7.44719990124
morning,sure,7.44719990124
last,year,7.44512378195
review,against,7.44356865079
call,original,7.44139427956
call,center,7.44139427956
asp,call,7.44139427956
year,deal,7.43922318051
couple,message,7.43705534383
information,prohibited,7.43705534383
several,energy,7.43543160135
make,having,7.43129032101
wholesale,last,7.4262647547
discussed,meeting,7.42497529085
contact,info,7.42411628812
email,individual,7.42411628812
thank,amount,7.42411628812
date,york,7.42411628812
contact,distribution,7.42411628812
give,discuss,7.42411628812
susan,high,7.42411628812
scheduled,discuss,7.42411628812
love,york,7.42411628812
delivery,order,7.42411628812
hour,info,7.42411628812
discuss,making,7.42411628812
via,date,7.42411628812
under,west,7.41840263693
hours,did,7.41840263693
received,system,7.41769001896
purchase,transaction,7.41769001896
more,cash,7.41769001896
tell,open,7.41555427462
intended,review,7.41555427462
right,right,7.41555427462
money,next,7.41555427462
intended,confidential,7.41555427462
confidential,made,7.41555427462
open,tell,7.41555427462
days,made,7.41555427462
next,days,7.41555427462
lot,yet,7.41555427462
lot,right,7.41555427462
afternoon,report,7.40704277476
line,run,7.40704277476
bill,dave,7.40704277476
points,afternoon,7.40704277476
bill,lunch,7.40704277476
run,without,7.40704277476
dave,bill,7.40704277476
bill,hear,7.40704277476
different,provide,7.40704277476
help,desk,7.40704277476
comments,corp,7.40704277476
smith,question,7.40704277476
report,help,7.40704277476
dave,smith,7.40704277476
paid,help,7.40704277476
party,off,7.40704277476
past,paid,7.40704277476
plan,sell,7.40280578188
some,always,7.39858119602
pretty,use,7.39858119602
still,down,7.39858119602
pretty,still,7.39858119602
through,add,7.39858119602
options,want,7.39858119602
day,says,7.39858119602
couple,year,7.39858119602
money,said,7.3880735382
agreements,discussed,7.38598115924
mike,gas,7.38598115924
west,frank,7.38598115924
west,available,7.38598115924
gas,pipeline,7.38598115924
daily,gas,7.38598115924
market,prices,7.38501646843
pretty,california,7.37972216877
send,info,7.37349021505
york,john,7.37349021505
executed,enron,7.37210898466
contracts,against,7.37141886503
call,questions,7.36610615225
disclosure,company,7.36522259907
mark,joe,7.36522259907
amount,more,7.36522259907
comments,importance,7.36522259907
issues,document,7.36522259907
required,transaction,7.36522259907
house,back,7.36522259907
list,email,7.36522259907
short,trade,7.36522259907
working,lunch,7.36522259907
deal,pipeline,7.36522259907
joe,mark,7.36522259907
short,run,7.36522259907
responsible,comments,7.36522259907
comments,america,7.36522259907
michelle,joe,7.36522259907
ever,back,7.36522259907
received,email,7.36522259907
items,lunch,7.36522259907
issues,trade,7.36522259907
problem,way,7.3611064906
purchase,open,7.3611064906
made,changes,7.3611064906
made,purchase,7.3611064906
review,prior,7.3611064906
intended,way,7.3611064906
down,status,7.3611064906
customer,status,7.3611064906
review,cash,7.3611064906
error,review,7.3611064906
following,review,7.3611064906
changes,days,7.3611064906
approval,review,7.3611064906
open,then,7.3611064906
status,following,7.3611064906
use,message,7.35905283183
message,use,7.35905283183
houston,looks,7.35700209226
market,level,7.35700209226
office,distribution,7.35700209226
eol,market,7.35700209226
market,index,7.35700209226
distribution,office,7.35700209226
index,under,7.35700209226
needed,morning,7.35700209226
filing,market,7.35700209226
original,file,7.35700209226
copy,bob,7.35700209226
file,asp,7.35700209226
did,ask,7.35700209226
html,market,7.35700209226
did,distribution,7.35700209226
value,under,7.35700209226
good,well,7.35495426362
enron,enron,7.34914783621
sale,make,7.34882816082
appreciate,questions,7.34882816082
enron,texas,7.33968750696
customers,prices,7.33665344687
utility,customers,7.33665344687
smith,room,7.33665344687
given,several,7.33665344687
without,customers,7.33665344687
past,several,7.33665344687
price,wholesale,7.33463427924
price,currently,7.33463427924
short,contracts,7.32959868934
enron,smith,7.32904026276
physical,capacity,7.32458061457
let,positions,7.32458061457
well,info,7.32458061457
least,high,7.32458061457
well,weeks,7.32458061457
report,give,7.32458061457
lisa,texas,7.32458061457
well,via,7.32458061457
edison,ferc,7.32458061457
available,scheduled,7.32458061457
trading,year,7.32057868402
send,list,7.314596526
send,michelle,7.314596526
going,never,7.31260797291
agreement,agreements,7.30963027311
working,next,7.3086390707
discuss,confidential,7.3086390707
management,next,7.3086390707
susan,yet,7.3086390707
monday,necessary,7.3086390707
email,confidential,7.3086390707
markets,people,7.3086390707
required,commission,7.3086390707
open,susan,7.3086390707
area,open,7.3086390707
next,several,7.3086390707
money,email,7.3086390707
people,own,7.3086390707
days,area,7.3086390707
confidential,people,7.3086390707
days,saturday,7.3086390707
id,need,7.3081987548
help,kim,7.30750710121
purchase,changes,7.30665870658
november,meeting,7.30468105713
hey,last,7.30073387262
immediately,last,7.30073387262
last,weeks,7.30073387262
did,mark,7.29810840321
did,list,7.29810840321
list,office,7.29810840321
tell,need,7.29581503035
disclosure,working,7.29483327118
several,working,7.29483327118
number,looks,7.29287175485
signed,copy,7.29287175485
times,signed,7.29287175485
discussed,morning,7.29287175485
list,make,7.28993447177
copies,tomorrow,7.28505225039
copies,message,7.28505225039
tomorrow,copies,7.28505225039
transmission,information,7.28505225039
said,richard,7.28115833428
prices,prices,7.27893794902
world,north,7.27727489979
world,sure,7.27727489979
plan,scheduled,7.27727489979
physical,north,7.27727489979
plan,york,7.27727489979
dave,mail,7.27211319468
start,call,7.27146927811
want,make,7.27082564882
provide,using,7.26953925101
off,coming,7.26953925101
traders,access,7.26953925101
traders,corp,7.26953925101
against,under,7.26953925101
traders,week,7.26953925101
coming,bill,7.26953925101
help,using,7.26953925101
under,utility,7.26953925101
needed,help,7.26953925101
under,law,7.26953925101
using,provide,7.26953925101
help,mary,7.26953925101
executed,smith,7.26953925101
changes,agreement,7.26898828861
kim,lunch,7.26568692552
mark,frank,7.26568692552
available,kim,7.26568692552
big,company,7.26568692552
least,more,7.26568692552
frank,list,7.26568692552
game,kim,7.26568692552
anyone,mark,7.26568692552
good,requested,7.26184485922
good,morning,7.26184485922
good,why,7.26184485922
looks,good,7.26184485922
days,change,7.25801299763
status,id,7.25801299763
open,change,7.25801299763
change,confidential,7.25801299763
work,east,7.25419128668
hour,then,7.25419128668
system,saturday,7.25419128668
work,related,7.25419128668
job,then,7.25419128668
changes,necessary,7.25419128668
following,discuss,7.25419128668
following,job,7.25419128668
gas,needed,7.24847763549
sunday,chris,7.24847763549
chris,sunday,7.24847763549
using,gas,7.24847763549
year,daily,7.24657810257
available,want,7.24657810257
daily,want,7.24657810257
copies,through,7.24657810257
trade,use,7.24657810257
enron,why,7.24657810257
least,day,7.24657810257
trade,through,7.24657810257
paid,year,7.24657810257
house,some,7.24657810257
daily,through,7.24657810257
paid,through,7.24657810257
parties,enron,7.24657810257
want,copies,7.24657810257
use,daily,7.24657810257
party,story,7.24657810257
use,party,7.24657810257
enron,asp,7.24657810257
use,desk,7.24657810257
party,year,7.24657810257
document,trading,7.24657810257
game,some,7.24657810257
use,document,7.24657810257
question,demand,7.24657810257
year,thing,7.24657810257
different,still,7.24657810257
energy,related,7.24278652341
individual,energy,7.24278652341
prices,big,7.23711777332
make,lot,7.2333509434
book,friday,7.23147121018
book,morning,7.23147121018
value,order,7.23147121018
book,times,7.23147121018
times,making,7.23147121018
copy,thank,7.23147121018
thank,center,7.23147121018
scheduled,morning,7.23147121018
times,york,7.23147121018
looks,high,7.23147121018
looks,thank,7.23147121018
using,take,7.22771907532
working,needed,7.22771907532
deal,sell,7.22771907532
issues,needed,7.22771907532
executed,america,7.22771907532
short,market,7.22771907532
california,desk,7.22771907532
currently,working,7.22771907532
needed,deal,7.22771907532
take,coming,7.22771907532
bill,bill,7.22647052912
utility,utility,7.22647052912
corp,smith,7.22647052912
account,agreement,7.21652086872
original,agreement,7.21652086872
agreement,physical,7.21652086872
disclosure,message,7.21466292249
message,disclosure,7.21466292249
year,contracts,7.21095419284
demand,business,7.21095419284
party,review,7.20910339715
called,commission,7.20910339715
anyone,right,7.20910339715
ferc,price,7.20910339715
made,well,7.20910339715
money,capacity,7.20910339715
made,frank,7.20910339715
ferc,markets,7.20910339715
made,called,7.20910339715
available,open,7.20910339715
commission,problems,7.20910339715
open,problems,7.20910339715
review,hear,7.20910339715
review,daily,7.20910339715
called,right,7.20910339715
immediately,price,7.20910339715
big,right,7.20910339715
problem,agreements,7.20910339715
made,available,7.20910339715
called,open,7.20910339715
commission,agreements,7.20910339715
next,least,7.20910339715
frank,made,7.20910339715
right,anyone,7.20910339715
monday,texas,7.20910339715
document,review,7.20910339715
without,discussed,7.20540891359
line,hours,7.20540891359
afternoon,chris,7.20540891359
signed,line,7.20540891359
final,discussed,7.20540891359
discussed,access,7.20540891359
number,having,7.20540891359
off,signed,7.20540891359
process,bill,7.20540891359
process,having,7.20540891359
final,process,7.20540891359
off,hours,7.20540891359
having,number,7.20540891359
past,process,7.20540891359
signed,given,7.20540891359
bill,hours,7.20540891359
given,process,7.20540891359
process,access,7.20540891359
think,future,7.20172386679
looks,think,7.20172386679
date,susan,7.20172386679
hour,hour,7.20172386679
time,wholesale,7.20049760658
want,sure,7.19927238779
america,services,7.19529759763
tomorrow,morning,7.19194284599
need,delivery,7.18889982643
sunday,book,7.18707709082
houston,via,7.18707709082
give,wholesale,7.18707709082
purchase,contract,7.18707709082
couple,office,7.18707709082
related,jeff,7.18707709082
weeks,going,7.18707709082
office,approval,7.18707709082
going,well,7.18707709082
short,help,7.18465035343
steve,mail,7.17900379029
make,purchase,7.17890315938
room,issue,7.17618877468
room,through,7.17618877468
customers,trading,7.17618877468
proposed,customers,7.17618877468
having,good,7.17438201797
list,center,7.17257752113
copy,michelle,7.17257752113
comments,ask,7.17257752113
copy,comments,7.17257752113
comments,dan,7.17257752113
report,report,7.17257752113
copy,received,7.17257752113
document,let,7.17257752113
period,company,7.17257752113
items,chris,7.1635887379
signed,deal,7.1635887379
chris,items,7.1635887379
deal,signed,7.1635887379
hours,short,7.1635887379
working,process,7.1635887379
working,signed,7.1635887379
money,sure,7.16179768237
markets,sure,7.16179768237
frank,customer,7.15465561313
available,purchase,7.15465561313
system,problems,7.15465561313
customer,anyone,7.15465561313
down,anyone,7.15465561313
following,term,7.15465561313
changes,frank,7.15465561313
john,responsible,7.15109779372
change,people,7.15109779372
send,contact,7.15109779372
canada,john,7.15109779372
job,change,7.15109779372
id,amount,7.15109779372
tomorrow,jeff,7.14754872664
needed,tomorrow,7.14754872664
message,using,7.14754872664
thank,bill,7.14400836893
notice,sale,7.14400836893
help,physical,7.14400836893
line,high,7.14400836893
thank,line,7.14400836893
smith,lisa,7.14400836893
prices,period,7.14400836893
without,sale,7.14400836893
without,order,7.14400836893
york,final,7.14400836893
bill,lisa,7.14400836893
scheduled,help,7.14400836893
high,final,7.14400836893
corp,edison,7.14400836893
help,info,7.14400836893
lisa,smith,7.14400836893
high,line,7.14400836893
order,without,7.14400836893
immediately,week,7.14400836893
past,high,7.14400836893
index,prices,7.14400836893
against,high,7.14400836893
physical,corp,7.14400836893
issues,issues,7.14283017773
disclosure,review,7.13871406926
work,confidential,7.13871406926
contracts,thing,7.1369536114
business,document,7.1369536114
run,business,7.1369536114
different,business,7.1369536114
daily,business,7.1369536114
email,office,7.13460967093
necessary,market,7.13460967093
demand,price,7.13110088515
more,wholesale,7.12818340177
kim,executed,7.12818340177
kim,mary,7.12818340177
specific,questions,7.12643573948
amount,questions,7.12643573948
give,hours,7.1229467534
give,chris,7.1229467534
gas,went,7.1229467534
need,executed,7.12178563057
house,call,7.11946618467
made,morning,7.11599399276
made,future,7.11599399276
status,steve,7.11599399276
steve,status,7.11599399276
right,future,7.11599399276
right,center,7.11599399276
friday,monday,7.11599399276
next,later,7.11599399276
open,copy,7.11599399276
morning,monday,7.11599399276
yet,center,7.11599399276
center,right,7.11599399276
later,monday,7.11599399276
right,looks,7.11599399276
comments,michelle,7.11368383207
comments,transaction,7.11368383207
traders,through,7.10907457882
proposed,sell,7.10907457882
needed,through,7.10907457882
use,using,7.10907457882
executed,day,7.10907457882
year,sell,7.10907457882
day,executed,7.10907457882
proposal,still,7.10907457882
did,want,7.10907457882
did,demand,7.10907457882
executed,trading,7.10907457882
coming,want,7.10907457882
want,coming,7.10907457882
coming,through,7.10907457882
story,sunday,7.10907457882
using,trading,7.10907457882
customer,north,7.10734989835
down,sure,7.10734989835
way,sure,7.10734989835
information,notice,7.10448000474
specific,term,7.10218819324
working,related,7.10218819324
jim,ferc,7.10218819324
necessary,texas,7.10218819324
term,required,7.10218819324
term,necessary,7.10218819324
term,importance,7.10218819324
importance,term,7.10218819324
jim,term,7.10218819324
world,america,7.10218819324
hour,term,7.10218819324
love,well,7.10218819324
ferc,jim,7.10218819324
back,world,7.10218819324
anyone,discuss,7.10218819324
well,people,7.10218819324
lisa,short,7.10218819324
items,thank,7.10218819324
appreciate,back,7.10218819324
items,lisa,7.10218819324
texas,joe,7.10218819324
date,big,7.10218819324
let,early,7.10218819324
texas,hour,7.10218819324
physical,america,7.10218819324
question,customers,7.10218819324
well,love,7.10218819324
available,love,7.10218819324
least,contact,7.10218819324
today,number,7.09647454204
markets,price,7.09362617973
start,good,7.09191985778
couple,good,7.09191985778
good,couple,7.09191985778
copies,energy,7.09078342996
california,never,7.09021555157
california,wholesale,7.09021555157
said,making,7.08851325634
said,account,7.08851325634
made,think,7.08624664937
transaction,without,7.08511467988
utility,transaction,7.08511467988
given,comments,7.08511467988
mark,line,7.08511467988
against,company,7.08511467988
list,access,7.08511467988
notice,mark,7.08511467988
last,required,7.07834145128
services,enron,7.07665310113
gas,north,7.07564103862
time,every,7.0749667245
time,account,7.0749667245
sunday,lot,7.0715998734
chris,mail,7.07047933351
business,customers,7.06656428351
contracts,customers,7.06656428351
contracts,several,7.06656428351
bill,year,7.06600585693
sale,prior,7.06154620874
way,copy,7.06154620874
customer,later,7.06154620874
down,center,7.06154620874
info,give,7.06154620874
order,always,7.06154620874
give,info,7.06154620874
looks,way,7.06154620874
firm,sale,7.06154620874
then,looks,7.06154620874
changes,morning,7.06154620874
prices,without,7.05654552768
plan,jim,7.05488247846
sure,job,7.05488247846
necessary,north,7.05488247846
discuss,plan,7.05488247846
john,big,7.05156212017
texas,send,7.05156212017
agreement,options,7.04659586727
options,agreement,7.04659586727
proposed,discussed,7.0449442414
number,use,7.0449442414
demand,west,7.0449442414
proposed,number,7.0449442414
signed,year,7.0449442414
issue,discussed,7.0449442414
energy,plan,7.04347771519
working,transaction,7.04329450418
working,michelle,7.04329450418
scheduled,meeting,7.0416466513
state,contracts,7.04147330254
good,people,7.03945243789
people,good,7.03945243789
different,did,7.03507399738
thing,did,7.03507399738
thing,under,7.03507399738
market,transmission,7.03507399738
transaction,market,7.03507399738
daily,market,7.03507399738
report,bob,7.03507399738
copies,market,7.03507399738
under,desk,7.03507399738
question,going,7.03507399738
transmission,market,7.03507399738
agreements,market,7.03507399738
hear,office,7.03507399738
contract,question,7.03507399738
dave,office,7.03507399738
start,think,7.03179886534
pretty,think,7.03179886534
work,susan,7.03179886534
management,work,7.03179886534
add,think,7.03179886534
several,several,7.03179886534
disclosure,several,7.03179886534
like,options,7.03179886534
think,pretty,7.03179886534
think,couple,7.03179886534
monday,final,7.02853115151
money,off,7.02853115151
problem,week,7.02853115151
problem,off,7.02853115151
right,off,7.02853115151
monday,bill,7.02853115151
corp,status,7.02853115151
confidential,off,7.02853115151
next,law,7.02853115151
afternoon,monday,7.02853115151
yet,off,7.02853115151
money,week,7.02853115151
yet,given,7.02853115151
afternoon,open,7.02853115151
commission,against,7.02853115151
open,past,7.02853115151
past,made,7.02853115151
given,open,7.02853115151
right,line,7.02853115151
afternoon,yet,7.02853115151
call,later,7.02635678028
physical,message,7.02201784455
lisa,tomorrow,7.02201784455
distribution,information,7.02201784455
prior,information,7.02201784455
tomorrow,info,7.02201784455
physical,information,7.02201784455
morning,people,7.00907878884
morning,discuss,7.00907878884
love,morning,7.00907878884
friday,love,7.00907878884
hour,times,7.00907878884
delete,mail,7.00907878884
contact,center,7.00907878884
saturday,morning,7.00907878884
joe,steve,7.00907878884
steve,susan,7.00907878884
area,morning,7.00907878884
love,friday,7.00907878884
notify,mail,7.00907878884
later,email,7.00907878884
mail,notify,7.00907878884
today,think,7.00532665398
sure,send,7.00425640539
prior,comments,7.00265251969
more,info,7.00265251969
more,world,7.00265251969
more,east,7.00265251969
paid,july,7.00265251969
transaction,prior,7.00265251969
anyone,available,7.00265251969
more,related,7.00265251969
big,available,7.00265251969
july,program,7.00265251969
program,july,7.00265251969
went,more,7.00265251969
next,monday,7.00051677534
next,made,7.00051677534
business,traders,6.99945008765
contracts,market,6.99945008765
need,understand,6.99625474849
need,response,6.99625474849
need,value,6.99625474849
asp,need,6.99625474849
items,tell,6.98671097582
days,deal,6.98671097582
working,days,6.98671097582
issues,confidential,6.98671097582
problem,issues,6.98671097582
working,problem,6.98671097582
own,short,6.98671097582
days,working,6.98671097582
deal,yet,6.98671097582
greg,price,6.98671097582
made,back,6.98671097582
info,want,6.98354369674
some,msn,6.98354369674
total,story,6.98354369674
day,world,6.98354369674
scheduled,through,6.98354369674
high,demand,6.98354369674
story,total,6.98354369674
via,still,6.98354369674
book,through,6.98354369674
sale,story,6.98354369674
book,trading,6.98354369674
still,high,6.98354369674
year,weeks,6.98354369674
thank,proposed,6.98354369674
use,related,6.98354369674
last,frank,6.97880577773
access,way,6.97408336749
changes,provide,6.97408336749
law,then,6.97408336749
options,prices,6.97408336749
purchase,utility,6.97408336749
given,changes,6.97408336749
down,smith,6.97408336749
notice,purchase,6.97408336749
following,access,6.97408336749
prices,start,6.97408336749
way,notice,6.97408336749
following,against,6.97408336749
off,purchase,6.97408336749
help,purchase,6.97408336749
add,prices,6.97408336749
without,way,6.97408336749
access,system,6.97408336749
without,system,6.97408336749
final,changes,6.97408336749
down,prices,6.97408336749
own,said,6.97303603892
question,gas,6.97094365996
term,west,6.97094365996
mike,discussed,6.97094365996
paid,process,6.97094365996
paid,discussed,6.97094365996
run,process,6.97094365996
customers,traders,6.96468466949
weeks,california,6.96468466949
houston,several,6.96468466949
necessary,going,6.96468466949
joe,jeff,6.96468466949
management,houston,6.96468466949
office,several,6.96468466949
market,customers,6.96468466949
california,appreciate,6.96468466949
jeff,jim,6.96468466949
canada,jeff,6.96468466949
going,people,6.96468466949
several,traders,6.96468466949
greg,jeff,6.96468466949
going,james,6.96468466949
jeff,richard,6.96468466949
jeff,importance,6.96468466949
jeff,joe,6.96468466949
related,california,6.96468466949
message,received,6.9631241555
information,received,6.9631241555
time,yet,6.95948950708
order,change,6.95845271577
change,order,6.95845271577
id,center,6.95845271577
send,copy,6.95845271577
john,dan,6.95845271577
copy,send,6.95845271577
plan,anyone,6.95534680491
agreements,north,6.95534680491
think,issue,6.95379635334
customer,gas,6.95302175196
email,received,6.95018509979
today,given,6.94761115613
next,prior,6.94606899132
couple,next,6.94606899132
always,next,6.94606899132
review,distribution,6.94606899132
markets,give,6.94606899132
review,scheduled,6.94606899132
know,anyone,6.94606899132
information,use,6.94401533255
file,center,6.94196459299
well,good,6.93991676434
thing,good,6.93991676434
hear,good,6.93991676434
good,hear,6.93991676434
good,thing,6.93991676434
good,transmission,6.93991676434
copies,good,6.93991676434
hours,contracts,6.93531975023
contracts,hours,6.93531975023
business,signed,6.93531975023
future,make,6.93379066154
distribution,make,6.93379066154
questions,dan,6.93379066154
let,questions,6.93379066154
value,make,6.93379066154
questions,thank,6.93379066154
questions,center,6.93379066154
services,room,6.93226319179
down,back,6.93226319179
work,big,6.93226319179
amount,state,6.92870537238
confidential,meeting,6.92616943388
yet,meeting,6.92616943388
want,received,6.92465000768
received,use,6.92465000768
proposed,mark,6.92465000768
issue,kim,6.92465000768
date,given,6.92161594759
working,week,6.92161594759
love,help,6.92161594759
given,date,6.92161594759
jim,corp,6.92161594759
necessary,smith,6.92161594759
week,required,6.92161594759
help,susan,6.92161594759
smith,discuss,6.92161594759
amount,week,6.92161594759
notice,email,6.92161594759
necessary,provide,6.92161594759
utility,hour,6.92161594759
jim,utility,6.92161594759
week,love,6.92161594759
smith,date,6.92161594759
people,access,6.92161594759
access,email,6.92161594759
called,energy,6.92085842852
market,price,6.91959677996
approval,said,6.9185882549
ferc,order,6.90954311529
york,question,6.90954311529
called,friday,6.90954311529
document,order,6.90954311529
order,transmission,6.90954311529
morning,well,6.90954311529
physical,question,6.90954311529
tom,let,6.90954311529
high,question,6.90954311529
thank,report,6.90954311529
order,run,6.90954311529
order,dave,6.90954311529
available,order,6.90954311529
anyone,steve,6.90954311529
paid,high,6.90954311529
well,morning,6.90954311529
lunch,order,6.90954311529
order,document,6.90954311529
plan,plan,6.90804109013
status,tomorrow,6.90654062713
tomorrow,status,6.90654062713
day,trading,6.90554118474
want,want,6.90554118474
approval,time,6.90504172306
importance,gas,6.90055433207
management,gas,6.90055433207
gas,saturday,6.90055433207
work,number,6.90055433207
gas,taking,6.90055433207
gas,management,6.90055433207
customers,process,6.90055433207
gas,america,6.90055433207
several,hours,6.90055433207
office,traders,6.89757047363
wholesale,file,6.89757047363
did,never,6.89757047363
needed,under,6.89757047363
did,mary,6.89757047363
contract,office,6.89757047363
office,mary,6.89757047363
wholesale,market,6.89757047363
traders,under,6.89757047363
currently,under,6.89757047363
mary,office,6.89757047363
mary,did,6.89757047363
prices,through,6.89608085549
prices,demand,6.89608085549
transmission,agreement,6.89459277383
agreement,trade,6.89459277383
intended,email,6.89360157142
purchase,prior,6.8916212073
give,changes,6.8916212073
firm,purchase,6.8916212073
meeting,run,6.88964355786
review,michelle,6.88717530227
times,last,6.88569637334
last,period,6.88569637334
work,plan,6.88495747702
necessary,america,6.8797957719
necessary,issues,6.8797957719
back,love,6.8797957719
like,hear,6.8797957719
love,take,6.8797957719
jim,short,6.8797957719
saturday,deal,6.8797957719
thing,think,6.8797957719
take,susan,6.8797957719
hour,short,6.8797957719
required,take,6.8797957719
like,desk,6.8797957719
business,distribution,6.87391920556
business,high,6.87391920556
send,final,6.87098987452
change,off,6.87098987452
smith,send,6.87098987452
agreement,last,6.87074603187
next,year,6.86806647932
story,confidential,6.86806647932
demand,commission,6.86806647932
money,year,6.86806647932
money,trading,6.86806647932
still,lot,6.86806647932
commission,demand,6.86806647932
still,status,6.86806647932
demand,open,6.86806647932
problem,want,6.86806647932
use,open,6.86806647932
proposed,right,6.86806647932
proposed,made,6.86806647932
through,problem,6.86806647932
days,year,6.86806647932
markets,want,6.86806647932
still,yet,6.86806647932
lot,still,6.86806647932
right,issue,6.86806647932
use,confidential,6.86806647932
houston,big,6.86514899594
well,jeff,6.86514899594
using,services,6.86514899594
going,frank,6.86514899594
today,says,6.86514899594
plan,morning,6.86223740052
looks,north,6.86223740052
morning,north,6.86223740052
center,sure,6.86223740052
friday,plan,6.86223740052
plan,future,6.86223740052
future,sure,6.86223740052
call,related,6.85643177883
call,info,6.85643177883
firm,call,6.85643177883
related,call,6.85643177883
utility,file,6.85450175174
access,file,6.85450175174
final,file,6.85450175174
message,system,6.85209284311
