source,source_type,target,target_type,weight
add,concept,more,concept,1
contract,concept,state,concept,1
bank,concept,products,concept,1
edison,agent,staff,concept,1
days,concept,review,concept,1
review,concept,complete,concept,1
america,concept,west,concept,1
notify,concept,reply,concept,2
power,concept,government,concept,1
use,concept,taking,concept,1
payment,concept,days,concept,6
curve,concept,once,concept,1
following,concept,portland,concept,1
mark,concept,pipeline,concept,4
state,concept,general,concept,1
long-term,concept,though,concept,1
california,location,off,concept,1
call,concept,today,concept,1
visit,concept,houston,location,1
high,concept,some,concept,1
different,concept,session,concept,2
power,concept,marketing,concept,8
own,concept,area,concept,1
floor,concept,course,concept,1
said,concept,more,concept,1
work,concept,order,concept,3
against,concept,power,concept,2
pretty,concept,line,concept,1
list,concept,discussion,concept,2
chris,agent,counsel,concept,1
general,concept,enron,concept,3
some,concept,way,concept,1
july,concept,state,concept,1
immediately,concept,upon,concept,2
why,concept,volume,concept,1
called,concept,session,concept,2
pm,concept,central,concept,2
currently,concept,working,concept,3
federal,concept,help,concept,1
issues,concept,gas,concept,1
taylor,agent,copy,concept,1
taylor,agent,mark,concept,2
unit,concept,level,concept,2
dan,concept,update,concept,1
trade,concept,lot,concept,1
call,concept,business,concept,1
think,concept,ok,concept,1
good,concept,time,concept,3
information,concept,need,concept,2
changes,concept,made,concept,1
california,location,contracts,concept,2
some,concept,business,concept,1
give,concept,number,concept,2
wholesale,concept,smith,agent,5
ever,concept,people,concept,1
product,concept,sales,concept,1
bank,concept,need,concept,2
using,concept,system,concept,1
firm,concept,power,concept,1
meeting,concept,through,concept,1
want,concept,information,concept,1
sure,concept,contracts,concept,1
update,concept,week,concept,1
some,concept,system,concept,1
enron,concept,agreement,concept,1
then,concept,october,concept,2
sign,concept,off,concept,1
far,concept,customer,concept,1
california,location,federal,concept,1
utility,concept,session,concept,1
issues,concept,information,concept,1
power,concept,year,concept,1
original,concept,message,concept,1
retail,concept,load,concept,1
corporate,concept,operating,concept,2
center,concept,oct,concept,1
delivery,concept,pick,concept,1
according,concept,monday,concept,1
take,concept,longer,concept,1
jeff,agent,access,concept,1
texas,location,week,concept,3
change,concept,business,concept,2
october,concept,january,concept,1
work,concept,sure,concept,1
weeks,concept,agreement,concept,1
traders,concept,west,concept,1
look,concept,sunday,concept,1
story,concept,tell,concept,1
friend,concept,coming,concept,1
send,concept,yet,concept,1
want,concept,know,concept,1
received,concept,immediately,concept,1
want,concept,gas,concept,1
steve,agent,friday,concept,1
contact,concept,some,concept,1
past,concept,filed,concept,1
trade,concept,paso,concept,1
email,concept,sure,concept,1
trades,concept,area,concept,1
contracts,concept,signed,concept,1
october,concept,issues,concept,1
firm,concept,market,concept,1
state,concept,contracts,concept,5
energy,concept,regulatory,concept,3
sheet,concept,then,concept,1
statement,concept,tomorrow,concept,1
regulatory,concept,power,concept,1
changes,concept,last,concept,1
down,concept,state,concept,1
trades,concept,then,concept,1
resources,concept,contracts,concept,2
immediately,concept,sender,concept,3
agree,concept,then,concept,1
need,concept,file,concept,2
though,concept,prices,concept,1
electric,concept,power,concept,1
page,concept,use,concept,1
mark,concept,some,concept,1
some,concept,information,concept,2
comments,concept,review,concept,1
received,concept,notify,concept,1
rates,concept,let,concept,1
edison,agent,week,concept,1
government,concept,contracts,concept,1
week,concept,scheduled,concept,1
book,concept,houston,location,1
planning,concept,party,concept,1
settlement,concept,edison,agent,1
enron,concept,services,concept,3
federal,concept,past,concept,1
sales,concept,suite,concept,1
trade,concept,bank,concept,1
let,concept,change,concept,1
public,concept,organization,concept,1
let,concept,next,concept,1
contract,concept,power,concept,1
sorry,concept,hour,concept,1
state,concept,federal,concept,3
make,concept,changes,concept,2
week,concept,taylor,agent,1
list,concept,use,concept,1
send,concept,password,concept,1
way,concept,debt,concept,1
services,concept,corp,concept,1
time,concept,items,concept,2
took,concept,longer,concept,1
agency,concept,back,concept,1
more,concept,details,concept,2
bring,concept,some,concept,1
under,concept,america,concept,1
msn,concept,explorer,concept,1
customer,concept,received,concept,1
review,concept,more,concept,1
made,concept,file,concept,2
demand,concept,gas,concept,1
customers,concept,cover,concept,1
deal,concept,need,concept,2
morning,concept,edison,agent,1
government,concept,prices,concept,1
houston,location,mary,agent,1
tim,concept,time,concept,1
ok,concept,subject,concept,1
mike,agent,meeting,concept,2
against,concept,america,concept,1
energy,concept,against,concept,1
electric,concept,friday,concept,1
still,concept,problem,concept,1
work,concept,units,concept,1
some,concept,energy,concept,1
market,concept,energy,concept,1
file,concept,notice,concept,2
state,concept,public,concept,2
information,concept,message,concept,5
power,concept,issue,concept,1
san,concept,houston,location,1
energy,concept,agreed,concept,1
site,concept,provide,concept,1
proposed,concept,look,concept,1
mail,concept,contract,concept,1
need,concept,wholesale,concept,1
let,concept,email,concept,1
everything,concept,eol,concept,1
gas,concept,company,concept,3
time,concept,said,concept,1
enron,concept,america,concept,8
some,concept,using,concept,1
date,concept,session,concept,2
california,location,bill,agent,2
know,concept,right,concept,3
today,concept,room,concept,1
said,concept,generators,concept,1
following,concept,website,concept,1
original,concept,corporate,concept,1
company,concept,gas,concept,1
know,concept,plan,concept,1
volume,concept,october,concept,1
went,concept,today,concept,1
steve,agent,review,concept,1
richard,agent,said,concept,1
department,concept,resources,concept,2
add,concept,changes,concept,1
made,concept,last,concept,1
ask,concept,available,concept,1
talked,concept,going,concept,1
take,concept,comments,concept,2
water,concept,contracts,concept,2
like,concept,need,concept,1
information,concept,email,concept,1
know,concept,kind,concept,1
agreed,concept,contract,concept,1
enron,concept,year,concept,1
talked,concept,john,agent,1
several,concept,show,concept,1
year,concept,high,concept,1
bill,agent,some,concept,1
energy,concept,working,concept,1
following,concept,yet,concept,1
call,concept,oct,concept,1
portland,concept,gas,concept,1
proposed,concept,yet,concept,1
working,concept,sign,concept,1
today,concept,sign,concept,1
know,concept,market,concept,1
energy,concept,start,concept,1
need,concept,call,concept,2
tim,concept,appreciate,concept,1
send,concept,people,concept,1
close,concept,customer,concept,1
contracts,concept,monday,concept,1
immediately,concept,start,concept,1
central,concept,time,concept,2
agreement,concept,well,concept,1
contracts,concept,energy,concept,2
contract,concept,california,location,2
more,concept,page,concept,1
made,concept,prices,concept,1
upon,concept,found,concept,1
some,concept,work,concept,1
filed,concept,federal,concept,1
notice,concept,distribution,concept,1
some,concept,people,concept,1
appropriate,concept,close,concept,1
days,concept,bank,concept,1
issues,concept,fuel,concept,1
visit,concept,october,concept,1
well,concept,real,concept,1
contact,concept,discuss,concept,1
immediately,concept,process,concept,1
people,concept,power,concept,2
effective,concept,trade,concept,1
california,location,trade,concept,2
edison,agent,sell,concept,1
resources,concept,market,concept,1
utilities,concept,california,location,1
help,concept,down,concept,1
prices,concept,through,concept,1
business,concept,some,concept,2
did,concept,tell,concept,1
curve,concept,index,concept,3
world,concept,took,concept,1
pacific,concept,filed,concept,1
know,concept,love,concept,1
room,concept,power,concept,1
business,concept,general,concept,1
events,concept,start,concept,1
edison,agent,next,concept,1
officials,concept,contracts,concept,1
weeks,concept,contract,concept,1
debt,concept,law,concept,1
items,concept,time,concept,2
federal,concept,state,concept,1
markets,concept,some,concept,1
energy,concept,picture,concept,1
volumes,concept,think,concept,1
san,concept,monday,concept,1
more,concept,last,concept,1
problems,concept,want,concept,1
individual,concept,session,concept,2
state,concept,california,location,3
session,concept,members,concept,2
approval,concept,process,concept,1
filing,concept,comments,concept,2
like,concept,today,concept,1
dave,agent,hey,concept,2
time,concept,still,concept,2
afternoon,concept,comments,concept,1
response,concept,revised,concept,1
some,concept,state,concept,1
california,location,least,concept,1
back,concept,information,concept,2
index,concept,basis,concept,2
sign,concept,bill,agent,2
use,concept,send,concept,1
manager,concept,cell,concept,1
portland,concept,meeting,concept,1
senate,concept,plan,concept,1
enron,concept,process,concept,1
volumes,concept,signed,concept,1
take,concept,upon,concept,2
like,concept,plan,concept,3
marketing,concept,said,concept,1
game,concept,friday,concept,1
morning,concept,last,concept,1
week,concept,back,concept,2
state,concept,government,concept,1
good,concept,show,concept,1
order,concept,access,concept,1
units,concept,way,concept,1
customers,concept,prices,concept,2
kind,concept,participants,concept,1
state,concept,never,concept,1
going,concept,let,concept,1
received,concept,approval,concept,1
development,concept,time,concept,2
session,concept,subject,concept,2
right,concept,file,concept,2
having,concept,tomorrow,concept,1
power,concept,party,concept,1
going,concept,some,concept,1
meeting,concept,working,concept,1
email,concept,application,concept,1
federal,concept,some,concept,2
then,concept,added,concept,1
statement,concept,afternoon,concept,1
through,concept,retail,concept,1
jim,agent,payment,concept,1
take,concept,sheet,concept,3
energy,concept,trades,concept,1
purchase,concept,proposal,concept,1
scheduled,concept,close,concept,1
thank,concept,friday,concept,1
provide,concept,power,concept,1
general,concept,some,concept,2
meeting,concept,office,concept,2
transaction,concept,books,concept,1
necessary,concept,corporate,concept,1
like,concept,discuss,concept,6
some,concept,meetings,concept,1
given,concept,message,concept,1
immediately,concept,received,concept,1
well,concept,company,concept,1
settlement,concept,services,concept,1
questions,concept,know,concept,2
game,concept,people,concept,1
bank,concept,trade,concept,1
friday,concept,let,concept,1
send,concept,comments,concept,2
need,concept,appropriate,concept,2
then,concept,review,concept,2
party,concept,then,concept,1
pacific,concept,resources,concept,1
tell,concept,said,concept,1
marketing,concept,contract,concept,1
power,concept,business,concept,2
san,concept,time,concept,1
mike,agent,phillip,agent,1
sure,concept,agency,concept,1
revised,concept,afternoon,concept,1
like,concept,friday,concept,1
everything,concept,office,concept,1
know,concept,discuss,concept,1
utilities,concept,section,concept,2
calpine,concept,sold,concept,2
like,concept,down,concept,1
gas,concept,demand,concept,2
copy,concept,edison,agent,1
need,concept,let,concept,2
pretty,concept,good,concept,1
ask,concept,sender,concept,1
earlier,concept,take,concept,2
jim,agent,business,concept,1
contact,concept,information,concept,2
california,location,groups,concept,1
bill,agent,procedures,concept,2
way,concept,today,concept,1
energy,concept,trade,concept,1
hear,concept,story,concept,1
monday,concept,friday,concept,1
water,concept,contract,concept,1
next,concept,need,concept,1
review,concept,year,concept,2
review,concept,jeff,agent,2
enron,concept,information,concept,1
tell,concept,time,concept,1
gas,concept,electric,concept,3
enron,concept,canada,concept,2
prices,concept,price,concept,2
information,concept,day,concept,1
some,concept,account,concept,1
total,concept,following,concept,1
events,concept,know,concept,1
comments,concept,items,concept,2
general,concept,canada,concept,1
message,concept,individual,concept,1
last,concept,portland,concept,1
bill,agent,california,location,1
sure,concept,least,concept,1
power,concept,earlier,concept,1
center,concept,pm,concept,1
game,concept,next,concept,1
order,concept,dbo,concept,2
past,concept,took,concept,1
san,concept,ca,concept,2
everyone,concept,more,concept,1
then,concept,pipeline,concept,1
leave,concept,different,concept,1
document,concept,sure,concept,1
know,concept,deal,concept,1
contract,concept,full,concept,1
need,concept,talking,concept,1
made,concept,own,concept,1
open,concept,individual,concept,1
appreciate,concept,though,concept,1
taylor,agent,enron,concept,1
prices,concept,power,concept,2
steve,agent,then,concept,1
visit,concept,know,concept,1
total,concept,number,concept,1
immediately,concept,energy,concept,1
trades,concept,under,concept,2
own,concept,contract,concept,1
made,concept,available,concept,1
look,concept,info,concept,1
think,concept,call,concept,3
central,concept,longer,concept,1
room,concept,center,concept,1
bill,agent,state,concept,1
down,concept,west,concept,1
following,concept,agreement,concept,1
day,concept,trading,concept,1
regulatory,concept,against,concept,1
down,concept,traders,concept,1
want,concept,daily,concept,1
sell,concept,party,concept,1
enron,concept,products,concept,1
visit,concept,let,concept,1
mark,concept,work,concept,1
talked,concept,morning,concept,2
monday,concept,paso,concept,1
party,concept,take,concept,1
day,concept,october,concept,1
state,concept,july,concept,1
down,concept,physical,concept,1
picture,concept,independent,concept,12
mark,concept,through,concept,1
need,concept,terms,concept,1
power,concept,high,concept,1
still,concept,section,concept,1
plan,concept,total,concept,2
required,concept,proposed,concept,1
week,concept,know,concept,1
trade,concept,california,location,2
portland,concept,co,concept,1
under,concept,bank,concept,1
looks,concept,then,concept,1
email,concept,final,concept,1
smith,agent,last,concept,1
message,concept,anyone,concept,2
let,concept,october,concept,1
said,concept,texas,location,1
business,concept,visit,concept,1
appropriate,concept,direct,concept,1
work,concept,making,concept,1
good,concept,sale,concept,1
under,concept,rates,concept,1
make,concept,points,concept,1
deal,concept,business,concept,2
debra,agent,smith,agent,2
physical,concept,four,concept,1
working,concept,future,concept,1
call,concept,year,concept,1
department,concept,prices,concept,2
utility,concept,customers,concept,1
let,concept,game,concept,1
ask,concept,steve,agent,1
think,concept,let,concept,1
more,concept,points,concept,2
discussion,concept,meeting,concept,1
given,concept,following,concept,1
state,concept,utilities,concept,1
commercial,concept,last,concept,1
last,concept,meeting,concept,1
know,concept,list,concept,1
weeks,concept,signed,concept,1
bill,agent,senior,concept,1
dave,agent,send,concept,1
corporate,concept,requested,concept,1
session,concept,bill,agent,10
start,concept,events,concept,1
requested,concept,information,concept,1
session,concept,immediately,concept,1
houston,location,business,concept,1
work,concept,week,concept,1
yet,concept,everything,concept,1
thank,concept,today,concept,1
long-term,concept,more,concept,1
operating,concept,unit,concept,4
people,concept,copies,concept,2
pipeline,concept,sunday,concept,2
officials,concept,energy,concept,1
payment,concept,business,concept,2
some,concept,pretty,concept,1
notify,concept,email,concept,2
california,location,agency,concept,1
file,concept,need,concept,2
like,concept,leave,concept,1
know,concept,october,concept,1
least,concept,like,concept,1
elizabeth,agent,susan,agent,1
prices,concept,state,concept,1
more,concept,let,concept,1
included,concept,final,concept,1
weather,concept,curve,concept,1
know,concept,then,concept,1
week,concept,oct,concept,1
trading,concept,day,concept,3
payment,concept,cover,concept,1
charge,concept,co,concept,1
party,concept,sunday,concept,1
down,concept,four,concept,1
going,concept,down,concept,1
everyone,concept,make,concept,1
process,concept,took,concept,1
notify,concept,payment,concept,1
sales,concept,product,concept,1
pipeline,concept,california,location,2
big,concept,party,concept,1
effective,concept,immediately,concept,1
firm,concept,state,concept,1
through,concept,california,location,1
said,concept,bill,agent,2
yes,concept,went,concept,1
contact,concept,today,concept,1
questions,concept,let,concept,2
plants,concept,tomorrow,concept,1
under,concept,contracts,concept,2
net,concept,email,concept,1
edison,agent,oct,concept,2
did,concept,hear,concept,1
course,concept,level,concept,1
talked,concept,back,concept,1
week,concept,portland,concept,1
take,concept,room,concept,1
plan,concept,test,concept,1
information,concept,notice,concept,1
demand,concept,individual,concept,1
intended,concept,individual,concept,1
contracts,concept,off,concept,1
some,concept,long-term,concept,1
call,concept,filing,concept,1
trading,concept,gas,concept,1
then,concept,right,concept,1
right,concept,through,concept,1
status,concept,report,concept,1
questions,concept,comments,concept,1
east,concept,big,concept,1
jeff,agent,still,concept,1
suite,concept,texas,location,3
did,concept,like,concept,1
energy,concept,marketing,concept,1
some,concept,room,concept,1
back,concept,time,concept,1
big,concept,back,concept,1
let,concept,wholesale,concept,1
website,concept,reports,concept,1
yes,concept,give,concept,1
term,concept,trades,concept,1
good,concept,today,concept,1
energy,concept,commission,concept,3
plan,concept,board,concept,2
through,concept,down,concept,1
session,concept,prior,concept,1
discuss,concept,filing,concept,1
california,location,commission,concept,2
like,concept,oct,concept,1
public,concept,energy,concept,1
pretty,concept,week,concept,1
think,concept,discussed,concept,1
access,concept,east,concept,1
email,concept,let,concept,1
customers,concept,wholesale,concept,1
agreement,concept,power,concept,1
want,concept,services,concept,2
file,concept,then,concept,1
agency,concept,said,concept,1
use,concept,well,concept,1
email,concept,send,concept,1
money,concept,market,concept,1
information,concept,site,concept,1
wholesale,concept,east,concept,2
filed,concept,ferc,concept,2
pm,concept,lunch,concept,1
copy,concept,email,concept,1
year,concept,prices,concept,1
ferc,concept,making,concept,1
jim,agent,meeting,concept,1
took,concept,earlier,concept,1
like,concept,appropriate,concept,1
contract,concept,update,concept,2
bill,agent,west,concept,1
sure,concept,daily,concept,1
report,concept,following,concept,1
message,concept,email,concept,2
prices,concept,contracts,concept,2
long-term,concept,contracts,concept,4
give,concept,next,concept,1
under,concept,purchase,concept,1
document,concept,last,concept,1
application,concept,called,concept,1
groups,concept,california,location,1
going,concept,business,concept,1
area,concept,direct,concept,1
manager,concept,enron,concept,1
susan,agent,well,concept,1
some,concept,last,concept,2
through,concept,york,concept,1
add,concept,agreement,concept,1
off,concept,edison,agent,1
smith,agent,week,concept,2
story,concept,pretty,concept,1
immediately,concept,copies,concept,1
federal,concept,commission,concept,3
like,concept,list,concept,2
help,concept,state,concept,1
performance,concept,job,concept,2
received,concept,business,concept,1
october,concept,location,concept,1
more,concept,email,concept,1
did,concept,officials,concept,1
let,concept,trade,concept,1
know,concept,call,concept,1
deal,concept,order,concept,1
contact,concept,through,concept,2
provided,concept,corporate,concept,2
utilities,concept,public,concept,1
business,concept,unit,concept,5
some,concept,right,concept,3
high,concept,looks,concept,1
off,concept,filing,concept,1
dan,concept,agreement,concept,1
process,concept,enron,concept,1
next,concept,section,concept,1
every,concept,morning,concept,1
number,concept,texas,location,1
proposed,concept,site,concept,1
bob,agent,dave,agent,1
use,concept,copy,concept,1
notice,concept,paso,concept,1
real,concept,value,concept,2
contact,concept,delete,concept,2
off,concept,debt,concept,1
scheduled,concept,weeks,concept,1
know,concept,groups,concept,2
know,concept,early,concept,1
big,concept,line,concept,1
want,concept,purchase,concept,1
sorry,concept,deal,concept,1
said,concept,own,concept,1
final,concept,last,concept,1
far,concept,language,concept,1
add,concept,sheet,concept,2
people,concept,talked,concept,1
understand,concept,change,concept,2
houston,location,information,concept,2
provide,concept,utilities,concept,1
debt,concept,rates,concept,1
said,concept,department,concept,2
planning,concept,like,concept,2
october,concept,time,concept,2
off,concept,think,concept,1
ferc,concept,contracts,concept,1
energy,concept,contracts,concept,2
tell,concept,monday,concept,1
review,concept,gas,concept,2
questions,concept,west,concept,2
ever,concept,list,concept,1
customers,concept,electric,concept,1
good,concept,everyone,concept,1
prices,concept,last,concept,2
list,concept,items,concept,1
prices,concept,retail,concept,1
questions,concept,without,concept,1
events,concept,times,concept,1
enron,concept,turn,concept,1
last,concept,need,concept,1
review,concept,click,concept,1
contracts,concept,prices,concept,1
enron,concept,access,concept,1
commission,concept,energy,concept,2
yes,concept,blackberry,concept,1
price,concept,appropriate,concept,1
yet,concept,opportunity,concept,1
location,concept,details,concept,1
deal,concept,july,concept,1
volumes,concept,october,concept,1
review,concept,necessary,concept,1
agree,concept,payment,concept,1
anyone,concept,planning,concept,2
power,concept,signed,concept,1
received,concept,enron,concept,1
contracts,concept,power,concept,1
said,concept,water,concept,1
hours,concept,through,concept,2
problems,concept,issues,concept,2
then,concept,send,concept,4
market,concept,san,concept,2
going,concept,discuss,concept,2
like,concept,cash,concept,1
physical,concept,trading,concept,1
model,concept,energy,concept,1
questions,concept,real,concept,1
file,concept,application,concept,2
texas,location,services,concept,1
electric,concept,more,concept,1
units,concept,pipeline,concept,1
under,concept,said,concept,1
parties,concept,original,concept,1
some,concept,good,concept,1
still,concept,available,concept,1
next,concept,contract,concept,1
west,concept,last,concept,1
time,concept,more,concept,2
traders,concept,gas,concept,1
visit,concept,central,concept,1
load,concept,gas,concept,1
company,concept,electric,concept,2
agreed,concept,agreements,concept,1
visit,concept,time,concept,1
said,concept,full,concept,1
today,concept,never,concept,2
yes,concept,use,concept,1
working,concept,lunch,concept,1
work,concept,gas,concept,1
course,concept,coming,concept,2
customers,concept,long-term,concept,1
access,concept,agreement,concept,2
business,concept,taking,concept,2
use,concept,distribution,concept,2
back,concept,next,concept,3
sheet,concept,email,concept,1
business,concept,application,concept,1
good,concept,development,concept,1
october,concept,open,concept,1
four,concept,meeting,concept,2
trader,concept,book,concept,1
today,concept,bill,agent,1
eol,concept,working,concept,1
actually,concept,bad,concept,1
filing,concept,friday,concept,1
questions,concept,give,concept,1
long-term,concept,san,concept,1
jeff,agent,planning,concept,1
customers,concept,power,concept,1
central,concept,books,concept,2
issues,concept,real,concept,1
weeks,concept,back,concept,1
state,concept,prices,concept,1
total,concept,energy,concept,1
date,concept,paso,concept,1
monday,concept,issues,concept,1
made,concept,contract,concept,1
working,concept,comments,concept,1
time,concept,without,concept,2
know,concept,business,concept,4
made,concept,following,concept,1
week,concept,status,concept,2
customers,concept,energy,concept,1
said,concept,friday,concept,1
ready,concept,physical,concept,1
website,concept,under,concept,1
contact,concept,east,concept,1
several,concept,gas,concept,1
close,concept,board,concept,2
trade,concept,department,concept,2
portland,concept,power,concept,1
ok,concept,work,concept,1
issues,concept,give,concept,1
members,concept,california,location,2
next,concept,morning,concept,2
then,concept,customers,concept,1
cover,concept,long-term,concept,1
some,concept,later,concept,1
access,concept,under,concept,1
committee,concept,file,concept,2
least,concept,week,concept,1
gas,concept,pipeline,concept,1
look,concept,discussion,concept,1
high,concept,prices,concept,2
bill,agent,without,concept,2
direct,concept,think,concept,1
questions,concept,information,concept,2
long-term,concept,monday,concept,1
early,concept,week,concept,5
questions,concept,purchase,concept,1
said,concept,took,concept,1
north,concept,enron,concept,1
state,concept,resources,concept,1
found,concept,under,concept,1
zufferli,concept,phillip,agent,1
said,concept,against,concept,1
resources,concept,said,concept,1
thank,concept,wholesale,concept,1
decision,concept,process,concept,2
look,concept,contract,concept,1
points,concept,well,concept,1
immediately,concept,session,concept,1
session,concept,oct,concept,1
east,concept,texas,location,2
week,concept,day,concept,1
received,concept,error,concept,3
provide,concept,account,concept,1
down,concept,cover,concept,1
info,concept,payment,concept,1
well,concept,california,location,1
going,concept,meeting,concept,1
different,concept,copies,concept,2
items,concept,given,concept,2
information,concept,provide,concept,2
think,concept,make,concept,1
game,concept,oct,concept,1
number,concept,site,concept,1
today,concept,points,concept,1
send,concept,tomorrow,concept,1
need,concept,points,concept,1
need,concept,more,concept,1
down,concept,did,concept,1
through,concept,year,concept,2
yet,concept,ferc,concept,1
today,concept,back,concept,1
discussion,concept,portland,concept,1
retail,concept,wholesale,concept,1
products,concept,requested,concept,1
california,location,general,concept,2
agreement,concept,payment,concept,1
make,concept,sheet,concept,2
well,concept,services,concept,2
changes,concept,proposal,concept,1
looks,concept,going,concept,1
today,concept,day,concept,1
issue,concept,general,concept,1
planning,concept,pm,concept,1
effective,concept,energy,concept,1
information,concept,given,concept,1
need,concept,reply,concept,1
like,concept,guy,concept,1
delete,concept,original,concept,1
days,concept,demand,concept,3
received,concept,center,concept,1
back,concept,oct,concept,1
need,concept,changes,concept,1
think,concept,today,concept,1
need,concept,questions,concept,1
need,concept,leave,concept,1
some,concept,development,concept,1
still,concept,take,concept,1
review,concept,like,concept,1
market,concept,government,concept,1
michelle,agent,account,concept,1
past,concept,operating,concept,1
energy,concept,following,concept,1
want,concept,add,concept,2
scheduled,concept,october,concept,3
business,concept,location,concept,1
hour,concept,early,concept,1
deal,concept,price,concept,1
original,concept,need,concept,2
services,concept,importance,concept,1
plan,concept,take,concept,2
reports,concept,need,concept,1
like,concept,weather,concept,1
frank,agent,coming,concept,2
market,concept,least,concept,1
discussion,concept,make,concept,1
area,concept,pjm,concept,1
friday,concept,know,concept,1
senior,concept,west,concept,1
san,concept,suite,concept,1
test,concept,bring,concept,1
release,concept,went,concept,1
planning,concept,take,concept,1
taking,concept,pretty,concept,1
weather,concept,date,concept,1
visit,concept,afternoon,concept,1
did,concept,business,concept,2
send,concept,next,concept,1
week,concept,site,concept,1
said,concept,long-term,concept,1
hey,concept,people,concept,2
market,concept,contract,concept,1
next,concept,give,concept,1
retail,concept,said,concept,1
understand,concept,need,concept,1
long-term,concept,power,concept,3
going,concept,provide,concept,1
next,concept,back,concept,1
markets,concept,energy,concept,1
signed,concept,company,concept,1
deal,concept,addition,concept,1
look,concept,give,concept,1
intended,concept,delete,concept,3
message,concept,intended,concept,1
north,concept,smith,agent,2
frank,agent,smith,agent,1
like,concept,traders,concept,1
payment,concept,edison,agent,1
take,concept,down,concept,1
time,concept,questions,concept,1
trades,concept,way,concept,1
gas,concept,bring,concept,1
through,concept,following,concept,1
contract,concept,july,concept,1
city,concept,next,concept,1
prior,concept,session,concept,1
times,concept,events,concept,1
good,concept,sunday,concept,2
management,concept,process,concept,1
agreement,concept,bill,agent,1
email,concept,morning,concept,1
want,concept,still,concept,1
federal,concept,energy,concept,3
enron,concept,some,concept,1
power,concept,charge,concept,1
edison,agent,everyone,concept,2
big,concept,early,concept,2
prior,concept,events,concept,1
original,concept,agreement,concept,2
filing,concept,response,concept,1
taking,concept,information,concept,1
use,concept,load,concept,1
process,concept,load,concept,1
happy,concept,went,concept,1
think,concept,following,concept,1
mail,concept,message,concept,1
today,concept,different,concept,2
take,concept,chris,agent,1
customer,concept,business,concept,2
need,concept,ready,concept,1
desk,concept,send,concept,1
comments,concept,enron,concept,1
thank,concept,taking,concept,2
july,concept,enron,concept,1
section,concept,next,concept,1
co,concept,call,concept,1
oct,concept,still,concept,1
need,concept,made,concept,2
contract,concept,said,concept,2
november,concept,york,concept,1
contracts,concept,state,concept,1
working,concept,individual,concept,1
need,concept,turn,concept,1
today,concept,party,concept,1
mark,concept,last,concept,1
start,concept,working,concept,1
send,concept,back,concept,1
want,concept,make,concept,1
state,concept,good,concept,1
provide,concept,management,concept,1
taking,concept,visit,concept,1
department,concept,contracts,concept,2
energy,concept,though,concept,1
decision,concept,access,concept,2
phillip,agent,right,concept,2
need,concept,add,concept,2
own,concept,prices,concept,1
public,concept,section,concept,2
provided,concept,meeting,concept,1
steve,agent,changes,concept,1
right,concept,area,concept,1
think,concept,give,concept,2
deal,concept,enron,concept,1
power,concept,center,concept,1
help,concept,sara,agent,1
state,concept,level,concept,1
need,concept,central,concept,2
access,concept,enron,concept,1
july,concept,said,concept,1
delete,concept,system,concept,1
jim,agent,enron,concept,1
agreements,concept,required,concept,1
last,concept,fact,concept,1
like,concept,hr,concept,1
texas,location,revised,concept,1
meeting,concept,room,concept,1
know,concept,friend,concept,1
know,concept,friday,concept,1
took,concept,bit,concept,1
performance,concept,process,concept,1
delete,concept,copies,concept,2
several,concept,good,concept,1
application,concept,deal,concept,1
edison,agent,agreed,concept,1
more,concept,added,concept,2
why,concept,let,concept,1
hours,concept,monday,concept,2
agreement,concept,value,concept,1
tell,concept,story,concept,1
business,concept,under,concept,1
gas,concept,deal,concept,1
products,concept,board,concept,1
members,concept,trading,concept,1
review,concept,send,concept,1
did,concept,work,concept,1
want,concept,use,concept,1
addition,concept,amount,concept,1
days,concept,more,concept,1
deal,concept,marketing,concept,1
energy,concept,number,concept,1
james,agent,west,concept,1
work,concept,product,concept,1
application,concept,decision,concept,2
enron,concept,wholesale,concept,8
given,concept,state,concept,1
did,concept,week,concept,1
pretty,concept,high,concept,1
mark,concept,currently,concept,1
guy,concept,plants,concept,1
mail,concept,early,concept,1
trading,concept,year,concept,1
know,concept,following,concept,1
some,concept,mike,agent,1
deal,concept,company,concept,1
number,concept,following,concept,1
think,concept,off,concept,1
like,concept,east,concept,1
commission,concept,federal,concept,1
review,concept,email,concept,1
thing,concept,edison,agent,1
email,concept,copies,concept,1
report,concept,meeting,concept,1
still,concept,planning,concept,2
help,concept,today,concept,1
think,concept,game,concept,1
demand,concept,process,concept,1
independent,concept,picture,concept,1
smith,agent,suite,concept,5
state,concept,law,concept,2
company,concept,sure,concept,1
meeting,concept,lunch,concept,1
filed,concept,own,concept,1
let,concept,reports,concept,1
prices,concept,week,concept,2
october,concept,paso,concept,1
under,concept,time,concept,1
last,concept,mark,concept,1
according,concept,release,concept,2
corporate,concept,houston,location,1
agreement,concept,energy,concept,1
yet,concept,thank,concept,1
several,concept,application,concept,1
available,concept,prior,concept,1
power,concept,generators,concept,1
questions,concept,need,concept,3
morning,concept,next,concept,1
copy,concept,settlement,concept,1
day,concept,back,concept,1
once,concept,appropriate,concept,2
time,concept,added,concept,2
individual,concept,sender,concept,1
meeting,concept,pm,concept,1
office,concept,monday,concept,1
business,concept,sunday,concept,1
contact,concept,mark,concept,2
john,agent,issue,concept,1
west,concept,via,concept,2
signed,concept,generators,concept,1
