source,source_type,target,target_type,weight
operations,concept,prior,concept,1
talking,concept,firm,concept,1
amount,concept,required,concept,1
week,concept,filing,concept,1
looks,concept,every,concept,1
enron,concept,members,concept,1
texas,location,good,concept,1
although,concept,job,concept,1
story,concept,good,concept,1
customers,concept,changes,concept,1
enron,concept,desk,concept,1
bank,concept,start,concept,1
number,concept,issues,concept,1
energy,concept,discuss,concept,1
need,concept,meeting,concept,2
today,concept,back,concept,1
back,concept,let,concept,1
every,concept,power,concept,1
office,concept,next,concept,1
need,concept,changes,concept,1
final,concept,today,concept,1
need,concept,filing,concept,1
planning,concept,january,concept,1
going,concept,look,concept,2
planning,concept,some,concept,1
morning,concept,message,concept,1
state,concept,bank,concept,1
sell,concept,company,concept,1
central,concept,date,concept,1
gas,concept,prices,concept,1
think,concept,against,concept,1
day,concept,tomorrow,concept,1
bob,agent,bill,agent,1
included,concept,well,concept,1
enron,concept,like,concept,1
document,concept,changes,concept,1
know,concept,ken,agent,2
know,concept,off,concept,1
days,concept,notify,concept,1
went,concept,gas,concept,2
anyone,concept,let,concept,1
message,concept,friday,concept,1
number,concept,public,concept,1
did,concept,rates,concept,1
smith,agent,buying,concept,1
discuss,concept,enron,concept,1
given,concept,central,concept,2
enron,concept,north,concept,4
days,concept,tell,concept,1
email,concept,intended,concept,1
planning,concept,year,concept,1
contact,concept,info,concept,3
traders,concept,want,concept,1
individual,concept,want,concept,1
texas,location,subject,concept,1
call,concept,next,concept,1
mark,concept,opportunity,concept,1
call,concept,comments,concept,1
need,concept,monday,concept,1
information,concept,general,concept,1
week,concept,like,concept,1
know,concept,love,concept,1
staff,concept,work,concept,1
energy,concept,markets,concept,1
then,concept,general,concept,1
down,concept,working,concept,1
said,concept,send,concept,2
program,concept,well,concept,1
off,concept,list,concept,1
delete,concept,email,concept,2
number,concept,weeks,concept,1
going,concept,world,concept,1
working,concept,next,concept,1
email,concept,error,concept,1
gas,concept,america,concept,1
still,concept,sure,concept,2
never,concept,paid,concept,2
deal,concept,information,concept,1
found,concept,way,concept,1
some,concept,off,concept,1
update,concept,committee,concept,1
need,concept,use,concept,1
going,concept,know,concept,1
made,concept,business,concept,1
work,concept,some,concept,1
water,concept,well,concept,1
joe,agent,morning,concept,1
send,concept,original,concept,1
through,concept,love,concept,2
off,concept,system,concept,1
var,concept,against,concept,1
year,concept,hear,concept,1
complete,concept,information,concept,2
specific,concept,var,concept,1
transmission,concept,information,concept,1
texas,location,back,concept,1
happy,concept,lunch,concept,2
morning,concept,issues,concept,1
email,concept,meeting,concept,1
number,concept,several,concept,1
canada,concept,number,concept,1
texas,location,notify,concept,1
services,concept,suite,concept,1
demand,concept,charge,concept,1
good,concept,people,concept,1
last,concept,year,concept,4
did,concept,work,concept,3
office,concept,went,concept,1
nov,concept,questions,concept,1
addition,concept,york,concept,1
system,concept,power,concept,1
msn,concept,explorer,concept,10
trade,concept,date,concept,3
run,concept,look,concept,1
texas,location,books,concept,2
like,concept,need,concept,1
today,concept,make,concept,1
time,concept,market,concept,1
went,concept,books,concept,2
pipeline,concept,way,concept,1
books,concept,morning,concept,2
need,concept,going,concept,1
room,concept,think,concept,1
having,concept,take,concept,1
amount,concept,enron,concept,2
thing,concept,email,concept,1
special,concept,session,concept,1
well,concept,although,concept,1
system,concept,corp,concept,1
daily,concept,working,concept,1
send,concept,need,concept,1
through,concept,october,concept,1
trade,concept,through,concept,1
thing,concept,work,concept,1
times,concept,called,concept,1
correct,concept,information,concept,1
never,concept,enron,concept,1
regulatory,concept,world,concept,1
department,concept,commission,concept,1
enron,concept,america,concept,2
received,concept,capacity,concept,1
week,concept,discuss,concept,1
system,concept,discuss,concept,1
system,concept,hour,concept,1
units,concept,making,concept,1
time,concept,load,concept,1
think,concept,need,concept,1
reply,concept,questions,concept,1
provide,concept,available,concept,1
time,concept,click,concept,3
gary,agent,smith,agent,1
let,concept,system,concept,1
send,concept,last,concept,1
north,concept,corp,concept,1
why,concept,business,concept,1
then,concept,houston,location,1
water,concept,discuss,concept,1
through,concept,air,concept,1
use,concept,money,concept,6
provide,concept,via,concept,2
look,concept,think,concept,1
notice,concept,prior,concept,1
fuel,concept,gas,concept,1
still,concept,time,concept,1
four,concept,customer,concept,1
received,concept,morning,concept,1
work,concept,way,concept,1
agreement,concept,under,concept,2
time,concept,right,concept,1
smith,agent,houston,location,3
monday,concept,sunday,concept,1
york,concept,through,concept,1
information,concept,reply,concept,1
planning,concept,special,concept,1
power,concept,looks,concept,1
turn,concept,give,concept,1
given,concept,without,concept,1
north,concept,america,concept,3
world,concept,enron,concept,1
need,concept,last,concept,1
staff,concept,discuss,concept,1
email,concept,following,concept,1
without,concept,notice,concept,1
different,concept,customers,concept,1
going,concept,let,concept,1
list,concept,members,concept,1
take,concept,water,concept,1
password,concept,id,concept,3
kind,concept,ok,concept,1
work,concept,year,concept,1
provide,concept,ferc,concept,1
message,concept,did,concept,1
some,concept,people,concept,1
take,concept,some,concept,1
market,concept,information,concept,1
agree,concept,trade,concept,1
some,concept,lunch,concept,1
value,concept,energy,concept,1
know,concept,problem,concept,1
response,concept,required,concept,1
update,concept,hear,concept,1
bob,agent,message,concept,1
zufferli,concept,john,agent,3
although,concept,filing,concept,1
working,concept,market,concept,1
program,concept,gas,concept,1
number,concept,week,concept,1
then,concept,correct,concept,1
daily,concept,trading,concept,1
work,concept,always,concept,1
let,concept,traders,concept,1
market,concept,value,concept,1
general,concept,ken,agent,2
back,concept,run,concept,1
sure,concept,info,concept,1
let,concept,right,concept,1
york,concept,found,concept,1
world,concept,week,concept,1
tell,concept,issue,concept,1
options,concept,think,concept,1
office,concept,message,concept,1
future,concept,enron,concept,1
sender,concept,email,concept,2
immediately,concept,notify,concept,2
report,concept,next,concept,1
said,concept,program,concept,1
give,concept,cell,concept,1
agree,concept,jim,agent,1
problem,concept,leave,concept,1
demand,concept,fact,concept,1
think,concept,ok,concept,1
gas,concept,well,concept,2
phillip,agent,books,concept,2
run,concept,options,concept,1
sure,concept,people,concept,1
people,concept,traders,concept,1
work,concept,day,concept,1
give,concept,anyone,concept,1
daily,concept,days,concept,1
utilities,concept,want,concept,1
process,concept,enron,concept,1
went,concept,said,concept,2
need,concept,sheet,concept,1
back,concept,today,concept,1
today,concept,sure,concept,1
level,concept,customers,concept,1
number,concept,price,concept,1
know,concept,enron,concept,4
correct,concept,members,concept,1
days,concept,change,concept,1
send,concept,using,concept,1
page,concept,still,concept,1
under,concept,agreement,concept,2
anyone,concept,year,concept,2
following,concept,system,concept,1
work,concept,mark,concept,1
john,agent,least,concept,1
working,concept,options,concept,1
contracts,concept,then,concept,2
texas,location,send,concept,1
taking,concept,review,concept,1
west,concept,book,concept,1
call,concept,report,concept,1
power,concept,trader,concept,1
commission,concept,well,concept,1
want,concept,friend,concept,1
going,concept,least,concept,1
staff,concept,next,concept,1
back,concept,short,concept,1
contracts,concept,value,concept,1
website,concept,information,concept,1
area,concept,then,concept,1
job,concept,level,concept,1
date,concept,time,concept,1
more,concept,dow,concept,1
proposal,concept,leave,concept,1
demand,concept,then,concept,1
make,concept,bit,concept,1
always,concept,water,concept,1
business,concept,ken,agent,2
job,concept,today,concept,1
did,concept,under,concept,1
info,concept,effective,concept,1
discussed,concept,contact,concept,2
mark,concept,corporate,concept,1
know,concept,trades,concept,1
ferc,concept,received,concept,1
company,concept,down,concept,1
give,concept,like,concept,1
like,concept,demand,concept,1
then,concept,party,concept,1
pjm,concept,members,concept,2
let,concept,enron,concept,1
party,concept,game,concept,1
november,concept,purchase,concept,1
off,concept,hear,concept,1
people,concept,using,concept,1
individual,concept,well,concept,1
like,concept,ask,concept,1
pretty,concept,next,concept,1
turn,concept,some,concept,1
week,concept,call,concept,1
net,concept,bank,concept,1
last,concept,friday,concept,1
mail,concept,immediately,concept,1
enron,concept,houston,location,3
enron,concept,markets,concept,1
lunch,concept,next,concept,1
good,concept,job,concept,1
off,concept,ready,concept,1
take,concept,know,concept,1
enron,concept,number,concept,2
pretty,concept,last,concept,1
found,concept,energy,concept,1
like,concept,everyone,concept,1
still,concept,visit,concept,1
var,concept,days,concept,1
company,concept,tell,concept,1
ok,concept,enron,concept,1
bill,agent,complete,concept,1
hey,concept,give,concept,1
number,concept,last,concept,1
give,concept,day,concept,1
against,concept,var,concept,1
off,concept,people,concept,1
right,concept,look,concept,1
run,concept,curve,concept,1
john,agent,sure,concept,1
back,concept,original,concept,2
contact,concept,houston,location,1
meeting,concept,tomorrow,concept,1
add,concept,contract,concept,1
staff,concept,access,concept,1
some,concept,next,concept,1
system,concept,marketing,concept,1
going,concept,well,concept,4
date,concept,several,concept,1
available,concept,corporation,concept,1
enron,concept,services,concept,3
experience,concept,business,concept,1
jim,agent,mike,agent,1
discuss,concept,afternoon,concept,1
next,concept,four,concept,1
friend,concept,larry,concept,1
steve,agent,short,concept,1
book,concept,contact,concept,1
click,concept,information,concept,1
payment,concept,through,concept,1
energy,concept,afternoon,concept,1
change,concept,application,concept,1
think,concept,use,concept,1
everything,concept,need,concept,1
like,concept,provide,concept,1
available,concept,ferc,concept,1
day,concept,trade,concept,1
paid,concept,today,concept,1
review,concept,email,concept,1
information,concept,question,concept,1
email,concept,correct,concept,1
let,concept,send,concept,1
members,concept,back,concept,1
need,concept,next,concept,2
anyone,concept,help,concept,2
today,concept,book,concept,1
bad,concept,enron,concept,1
help,concept,let,concept,1
hey,concept,open,concept,1
customers,concept,still,concept,1
time,concept,trade,concept,1
appreciate,concept,options,concept,1
days,concept,message,concept,1
working,concept,list,concept,1
error,concept,email,concept,1
like,concept,issue,concept,1
business,concept,think,concept,1
run,concept,days,concept,2
energy,concept,under,concept,1
send,concept,today,concept,1
transmission,concept,agreement,concept,1
day,concept,enron,concept,1
job,concept,meeting,concept,1
bob,agent,list,concept,1
tom,agent,jim,agent,1
sender,concept,delete,concept,2
delete,concept,mail,concept,1
greg,agent,curve,concept,1
know,concept,meeting,concept,1
heard,concept,going,concept,1
call,concept,question,concept,1
game,concept,year,concept,1
energy,concept,experience,concept,1
question,concept,real,concept,1
like,concept,always,concept,1
last,concept,week,concept,1
release,concept,provide,concept,2
happy,concept,tomorrow,concept,1
customers,concept,utility,concept,1
did,concept,having,concept,1
business,concept,plan,concept,1
ken,agent,looks,concept,2
good,concept,year,concept,1
good,concept,morning,concept,4
manager,concept,commission,concept,1
call,concept,use,concept,1
questions,concept,give,concept,1
volume,concept,deal,concept,1
appreciate,concept,monday,concept,1
some,concept,north,concept,1
information,concept,provide,concept,1
independent,concept,energy,concept,1
public,concept,station,concept,1
ken,agent,books,concept,2
energy,concept,corporation,concept,1
still,concept,want,concept,1
time,concept,leave,concept,1
make,concept,senior,concept,1
time,concept,good,concept,1
cash,concept,plan,concept,2
pretty,concept,open,concept,1
contact,concept,corp,concept,1
fact,concept,well,concept,1
called,concept,friend,concept,2
copy,concept,via,concept,1
mail,concept,bit,concept,1
turn,concept,events,concept,1
far,concept,back,concept,1
government,concept,take,concept,1
wholesale,concept,management,concept,1
let,concept,coming,concept,1
open,concept,enron,concept,1
said,concept,demand,concept,1
email,concept,mail,concept,1
enron,concept,buying,concept,2
trader,concept,experience,concept,1
planning,concept,session,concept,1
error,concept,prior,concept,1
hey,concept,still,concept,2
today,concept,fact,concept,1
email,concept,program,concept,3
pjm,concept,committee,concept,3
daily,concept,trades,concept,1
off,concept,right,concept,1
work,concept,well,concept,1
appropriate,concept,system,concept,1
made,concept,work,concept,1
then,concept,revised,concept,1
still,concept,week,concept,1
day,concept,monday,concept,2
manager,concept,department,concept,1
going,concept,basis,concept,1
some,concept,intended,concept,1
provide,concept,like,concept,1
reply,concept,email,concept,3
energy,concept,requested,concept,1
response,concept,although,concept,1
bank,concept,look,concept,1
ask,concept,volume,concept,1
give,concept,well,concept,1
having,concept,tomorrow,concept,1
sure,concept,yet,concept,1
way,concept,paid,concept,1
utility,concept,city,concept,2
know,concept,business,concept,2
anyone,concept,business,concept,1
order,concept,required,concept,1
enron,concept,units,concept,1
work,concept,pretty,concept,1
send,concept,texas,location,1
contract,concept,time,concept,1
planning,concept,give,concept,1
enron,concept,thing,concept,2
ok,concept,back,concept,1
talked,concept,john,agent,1
later,concept,today,concept,2
california,location,utilities,concept,2
working,concept,james,agent,1
next,concept,several,concept,1
supply,concept,questions,concept,1
experience,concept,yet,concept,1
special,concept,senior,concept,2
curve,concept,need,concept,1
requested,concept,release,concept,2
some,concept,floor,concept,1
made,concept,through,concept,1
customers,concept,hours,concept,1
error,concept,made,concept,1
back,concept,yet,concept,1
like,concept,account,concept,2
monday,concept,week,concept,1
today,concept,day,concept,2
list,concept,job,concept,1
lunch,concept,tim,concept,1
email,concept,yet,concept,1
central,concept,west,concept,2
way,concept,options,concept,1
email,concept,system,concept,3
included,concept,contracts,concept,3
still,concept,received,concept,1
email,concept,received,concept,1
take,concept,books,concept,1
confidential,concept,morning,concept,1
director,concept,public,concept,1
office,concept,year,concept,1
time,concept,review,concept,1
gas,concept,old,concept,1
email,concept,said,concept,1
good,concept,story,concept,1
board,concept,scheduled,concept,1
pretty,concept,good,concept,1
some,concept,products,concept,1
company,concept,old,concept,1
comments,concept,book,concept,1
trade,concept,enron,concept,1
east,concept,book,concept,1
model,concept,trading,concept,1
electric,concept,station,concept,2
today,concept,november,concept,1
status,concept,commercial,concept,1
enron,concept,gas,concept,1
meeting,concept,members,concept,1
message,concept,filed,concept,1
business,concept,energy,concept,1
days,concept,though,concept,1
included,concept,original,concept,1
down,concept,next,concept,1
san,concept,ask,concept,1
people,concept,think,concept,1
full,concept,mail,concept,1
going,concept,immediately,concept,1
pick,concept,party,concept,1
although,concept,required,concept,1
like,concept,paid,concept,1
canada,concept,corp,concept,1
dow,concept,provide,concept,2
message,concept,error,concept,1
why,concept,system,concept,1
station,concept,department,concept,1
call,concept,people,concept,1
down,concept,friend,concept,1
wholesale,concept,fuel,concept,1
turn,concept,call,concept,1
sold,concept,volume,concept,2
delete,concept,system,concept,1
sign,concept,working,concept,1
system,concept,people,concept,1
future,concept,north,concept,1
north,concept,gas,concept,1
final,concept,purchase,concept,2
think,concept,copies,concept,1
did,concept,talking,concept,1
contact,concept,contracts,concept,1
make,concept,copy,concept,1
following,concept,energy,concept,1
still,concept,gas,concept,1
office,concept,days,concept,1
close,concept,use,concept,1
fact,concept,day,concept,2
energy,concept,co,concept,2
enron,concept,own,concept,2
books,concept,year,concept,2
going,concept,blackberry,concept,1
called,concept,good,concept,1
following,concept,info,concept,2
old,concept,charge,concept,2
send,concept,bad,concept,1
like,concept,general,concept,1
know,concept,subject,concept,1
correct,concept,value,concept,1
number,concept,san,concept,1
west,concept,books,concept,2
though,concept,city,concept,1
included,concept,review,concept,1
board,concept,meeting,concept,2
appreciate,concept,next,concept,1
did,concept,public,concept,1
business,concept,customer,concept,1
course,concept,looks,concept,1
well,concept,take,concept,2
company,concept,mail,concept,1
email,concept,texas,location,2
john,agent,trades,concept,1
chris,agent,services,concept,1
course,concept,business,concept,2
ok,concept,off,concept,1
well,concept,think,concept,1
think,concept,rates,concept,1
government,concept,ever,concept,1
following,concept,subject,concept,1
agree,concept,bob,agent,1
let,concept,way,concept,1
people,concept,daily,concept,1
lunch,concept,tomorrow,concept,3
weeks,concept,know,concept,1
send,concept,every,concept,1
process,concept,job,concept,1
committee,concept,back,concept,1
deal,concept,supply,concept,1
special,concept,members,concept,1
trading,concept,business,concept,2
texas,location,delivery,concept,1
through,concept,thing,concept,1
own,concept,some,concept,2
effective,concept,immediately,concept,1
contact,concept,work,concept,1
course,concept,everyone,concept,1
demand,concept,today,concept,1
pipeline,concept,found,concept,1
john,agent,mike,agent,1
let,concept,plan,concept,1
information,concept,like,concept,1
agreement,concept,problem,concept,1
following,concept,total,concept,1
job,concept,time,concept,1
work,concept,program,concept,1
some,concept,week,concept,1
call,concept,jim,agent,1
off,concept,desk,concept,1
going,concept,monday,concept,1
amount,concept,well,concept,4
well,concept,weeks,concept,1
prior,concept,without,concept,1
happy,concept,help,concept,2
discussed,concept,pjm,concept,1
points,concept,time,concept,1
took,concept,problem,concept,1
pretty,concept,enron,concept,2
notify,concept,change,concept,1
business,concept,people,concept,1
load,concept,system,concept,1
bob,agent,gas,concept,1
contracts,concept,work,concept,1
own,concept,business,concept,1
against,concept,several,concept,1
use,concept,need,concept,1
pjm,concept,de,concept,1
hours,concept,monday,concept,1
want,concept,look,concept,6
corporate,concept,development,concept,1
let,concept,hear,concept,1
thing,concept,leave,concept,1
transaction,concept,physical,concept,1
call,concept,cell,concept,1
var,concept,date,concept,1
contracts,concept,utilities,concept,1
well,concept,tell,concept,1
know,concept,time,concept,3
well,concept,back,concept,2
contract,concept,want,concept,1
power,concept,marketing,concept,2
job,concept,though,concept,1
hey,concept,anyone,concept,1
days,concept,company,concept,1
plan,concept,working,concept,2
sign,concept,supply,concept,1
discussed,concept,today,concept,3
why,concept,through,concept,1
having,concept,issue,concept,1
having,concept,good,concept,1
still,concept,daily,concept,1
call,concept,morning,concept,1
company,concept,prior,concept,2
people,concept,morning,concept,1
said,concept,call,concept,1
add,concept,next,concept,1
going,concept,traders,concept,1
water,concept,department,concept,1
right,concept,high,concept,1
agreement,concept,provide,concept,2
some,concept,included,concept,3
sunday,concept,through,concept,1
greg,agent,planning,concept,1
run,concept,back,concept,1
volume,concept,sold,concept,1
phillip,agent,information,concept,1
changes,concept,real,concept,1
early,concept,texas,location,1
station,concept,electric,concept,1
corporation,concept,energy,concept,1
password,concept,then,concept,1
hours,concept,times,concept,1
water,concept,daily,concept,1
review,concept,response,concept,1
understand,concept,book,concept,1
email,concept,subject,concept,2
year,concept,purchase,concept,1
email,concept,notify,concept,1
anyone,concept,down,concept,1
prior,concept,plan,concept,1
tom,agent,mike,agent,1
company,concept,open,concept,1
issue,concept,time,concept,2
need,concept,help,concept,1
eol,concept,price,concept,1
sheet,concept,deal,concept,1
going,concept,pretty,concept,1
take,concept,next,concept,2
call,concept,greg,agent,1
board,concept,contract,concept,1
page,concept,visit,concept,1
morning,concept,number,concept,1
some,concept,discussion,concept,1
subject,concept,following,concept,1
york,concept,director,concept,1
help,concept,book,concept,1
understand,concept,email,concept,1
marketing,concept,services,concept,1
senior,concept,work,concept,1
contact,concept,need,concept,1
know,concept,email,concept,2
tomorrow,concept,procedures,concept,2
info,concept,necessary,concept,1
texas,location,email,concept,2
customers,concept,make,concept,1
received,concept,list,concept,1
system,concept,load,concept,4
canada,concept,down,concept,1
later,concept,time,concept,1
every,concept,day,concept,1
different,concept,number,concept,1
sure,concept,jim,agent,1
course,concept,back,concept,1
provide,concept,help,concept,1
through,concept,corp,concept,1
market,concept,volumes,concept,1
under,concept,dow,concept,2
through,concept,account,concept,1
days,concept,back,concept,1
available,concept,did,concept,1
board,concept,session,concept,1
old,concept,marketing,concept,1
prior,concept,change,concept,1
management,concept,marketing,concept,1
call,concept,energy,concept,1
start,concept,game,concept,1
company,concept,going,concept,1
energy,concept,de,concept,1
id,concept,day,concept,1
energy,concept,trades,concept,1
trades,concept,friday,concept,1
basis,concept,contract,concept,2
book,concept,against,concept,1
game,concept,big,concept,1
next,concept,year,concept,3
frank,agent,access,concept,1
bank,concept,account,concept,1
included,concept,product,concept,1
issue,concept,payment,concept,2
email,concept,confidential,concept,1
own,concept,company,concept,2
know,concept,details,concept,1
bob,agent,jim,agent,1
next,concept,complete,concept,1
past,concept,update,concept,1
marketing,concept,work,concept,1
called,concept,number,concept,1
having,concept,lunch,concept,1
using,concept,did,concept,1
california,location,utility,concept,2
texas,location,far,concept,2
still,concept,gisb,concept,1
available,concept,think,concept,1
said,concept,charge,concept,1
operations,concept,without,concept,1
week,concept,prior,concept,1
enron,concept,longer,concept,1
high,concept,right,concept,1
back,concept,deal,concept,1
fact,concept,program,concept,1
send,concept,then,concept,2
market,concept,planning,concept,1
intended,concept,confidential,concept,1
let,concept,more,concept,2
course,concept,copies,concept,1
number,concept,call,concept,2
volumes,concept,rates,concept,1
friday,concept,effective,concept,1
reports,concept,several,concept,1
currently,concept,utility,concept,1
sunday,concept,time,concept,1
working,concept,information,concept,1
trades,concept,direct,concept,1
hey,concept,hear,concept,2
job,concept,least,concept,1
did,concept,change,concept,1
error,concept,contact,concept,1
hours,concept,pm,concept,1
west,concept,suite,concept,1
think,concept,number,concept,1
business,concept,copies,concept,1
procedures,concept,discussed,concept,2
pjm,concept,markets,concept,1
meetings,concept,more,concept,1
individual,concept,organization,concept,1
let,concept,planning,concept,1
work,concept,level,concept,1
think,concept,way,concept,1
discuss,concept,need,concept,1
tomorrow,concept,discussed,concept,2
pacific,concept,utility,concept,2
members,concept,hear,concept,1
know,concept,information,concept,4
dow,concept,enron,concept,2
event,concept,contact,concept,1
without,concept,prior,concept,1
specific,concept,several,concept,1
taking,concept,off,concept,1
members,concept,did,concept,1
still,concept,houston,location,1
currently,concept,public,concept,1
under,concept,id,concept,1
yet,concept,copy,concept,1
hr,concept,people,concept,1
texas,location,commission,concept,1
commission,concept,change,concept,1
copy,concept,director,concept,1
station,concept,requested,concept,1
john,agent,take,concept,1
company,concept,california,location,2
questions,concept,resources,concept,1
going,concept,staff,concept,1
water,concept,did,concept,1
let,concept,contract,concept,1
water,concept,utility,concept,1
still,concept,having,concept,1
send,concept,revised,concept,1
still,concept,some,concept,3
revised,concept,company,concept,2
customers,concept,notice,concept,1
electric,concept,services,concept,1
discuss,concept,direct,concept,1
gas,concept,utility,concept,2
contact,concept,questions,concept,1
texas,location,did,concept,1
future,concept,changes,concept,1
give,concept,need,concept,6
morning,concept,thank,concept,1
last,concept,said,concept,1
contact,concept,time,concept,1
date,concept,well,concept,2
trades,concept,book,concept,1
everything,concept,know,concept,1
language,concept,page,concept,1
work,concept,down,concept,1
provided,concept,last,concept,1
talked,concept,anyone,concept,1
provide,concept,copies,concept,3
system,concept,down,concept,1
frank,agent,week,concept,1
jim,agent,john,agent,1
filing,concept,electric,concept,2
enron,concept,canada,concept,1
days,concept,leave,concept,1
last,concept,take,concept,1
need,concept,id,concept,1
having,concept,load,concept,1
last,concept,enron,concept,8
give,concept,want,concept,1
then,concept,back,concept,1
visit,concept,information,concept,1
day,concept,sunday,concept,1
gas,concept,california,location,2
comments,concept,provide,concept,2
date,concept,var,concept,1
help,concept,week,concept,1
know,concept,received,concept,1
people,concept,take,concept,2
sure,concept,full,concept,1
having,concept,next,concept,1
need,concept,through,concept,2
having,concept,houston,location,1
management,concept,company,concept,2
days,concept,time,concept,1
having,concept,program,concept,1
market,concept,order,concept,2
sure,concept,following,concept,2
station,concept,discuss,concept,1
appreciate,concept,discuss,concept,1
james,agent,every,concept,1
going,concept,canada,concept,1
markets,concept,afternoon,concept,1
application,concept,approved,concept,1
mike,agent,deal,concept,1
number,concept,water,concept,2
days,concept,good,concept,1
enron,concept,back,concept,1
need,concept,tomorrow,concept,1
talking,concept,party,concept,1
take,concept,people,concept,2
account,concept,through,concept,2
guy,concept,regulatory,concept,1
made,concept,company,concept,2
city,concept,water,concept,2
having,concept,email,concept,1
utilities,concept,some,concept,1
still,concept,question,concept,2
next,concept,days,concept,4
did,concept,day,concept,2
supply,concept,then,concept,1
still,concept,total,concept,1
energy,concept,texas,location,1
net,concept,value,concept,1
course,concept,anyone,concept,1
city,concept,electric,concept,1
days,concept,like,concept,1
money,concept,four,concept,2
board,concept,planning,concept,1
hours,concept,power,concept,1
need,concept,make,concept,1
number,concept,ask,concept,1
going,concept,job,concept,2
company,concept,using,concept,1
time,concept,management,concept,1
some,concept,money,concept,2
talking,concept,cash,concept,2
time,concept,provided,concept,1
enron,concept,under,concept,2
taking,concept,some,concept,1
time,concept,work,concept,1
went,concept,ken,agent,2
talking,concept,issue,concept,1
well,concept,down,concept,1
time,concept,socal,concept,1
give,concept,later,concept,2
least,concept,marketing,concept,1
without,concept,well,concept,1
electric,concept,utility,concept,4
work,concept,then,concept,1
want,concept,process,concept,1
talked,concept,energy,concept,1
trades,concept,id,concept,1
take,concept,resources,concept,2
suite,concept,co,concept,2
call,concept,good,concept,1
york,concept,take,concept,1
going,concept,take,concept,1
bad,concept,good,concept,1
take,concept,date,concept,1
some,concept,sale,concept,6
called,concept,price,concept,1
against,concept,date,concept,1
back,concept,tomorrow,concept,2
big,concept,sure,concept,1
time,concept,area,concept,1
enron,concept,several,concept,1
future,concept,contact,concept,1
rates,concept,everyone,concept,1
think,concept,agree,concept,1
send,concept,update,concept,1
basis,concept,without,concept,1
click,concept,send,concept,1
need,concept,back,concept,2
today,concept,friday,concept,1
let,concept,details,concept,1
sale,concept,enron,concept,1
once,concept,pick,concept,1
statement,concept,meeting,concept,1
email,concept,agree,concept,1
opportunity,concept,know,concept,1
went,concept,found,concept,2
marketing,concept,pipeline,concept,1
know,concept,going,concept,2
some,concept,website,concept,1
well,concept,far,concept,1
looks,concept,account,concept,1
operating,concept,under,concept,1
station,concept,city,concept,1
comments,concept,response,concept,1
following,concept,planning,concept,1
elizabeth,agent,friend,concept,1
let,concept,access,concept,1
business,concept,game,concept,2
having,concept,staff,concept,1
more,concept,like,concept,1
think,concept,net,concept,1
ken,agent,power,concept,1
commission,concept,days,concept,1
customers,concept,pacific,concept,2
real,concept,power,concept,1
var,concept,reports,concept,1
discuss,concept,options,concept,1
going,concept,gary,agent,1
gas,concept,july,concept,2
joe,agent,correct,concept,1
gas,concept,november,concept,1
information,concept,bill,agent,1
total,concept,deal,concept,1
id,concept,password,concept,8
planning,concept,time,concept,1
meeting,concept,next,concept,1
suite,concept,houston,location,3
necessary,concept,email,concept,1
marketing,concept,energy,concept,1
members,concept,committee,concept,4
taking,concept,day,concept,1
good,concept,call,concept,1
prior,concept,load,concept,3
going,concept,copy,concept,1
sure,concept,close,concept,1
direct,concept,north,concept,1
specific,concept,different,concept,1
dow,concept,found,concept,2
thing,concept,need,concept,1
release,concept,prior,concept,2
people,concept,back,concept,1
talked,concept,last,concept,1
time,concept,contact,concept,1
session,concept,pm,concept,1
why,concept,off,concept,1
contact,concept,power,concept,1
monday,concept,delivery,concept,1
staff,concept,issue,concept,1
power,concept,number,concept,1
following,concept,books,concept,1
public,concept,daily,concept,1
net,concept,america,concept,1
added,concept,business,concept,1
page,concept,question,concept,1
following,concept,questions,concept,1
power,concept,procedures,concept,1
appreciate,concept,comments,concept,1
way,concept,good,concept,1
take,concept,january,concept,1
thank,concept,susan,agent,2
thank,concept,know,concept,1
office,concept,leave,concept,1
under,concept,enron,concept,1
status,concept,report,concept,1
sure,concept,back,concept,1
going,concept,down,concept,1
ole,concept,picture,concept,1
problem,concept,short,concept,1
love,concept,lunch,concept,1
market,concept,date,concept,1
dave,agent,down,concept,1
volume,concept,total,concept,1
report,concept,week,concept,1
days,concept,commission,concept,1
more,concept,firm,concept,1
water,concept,number,concept,1
gas,concept,trader,concept,2
kim,agent,several,concept,1
called,concept,cash,concept,1
think,concept,job,concept,1
call,concept,desk,concept,1
hours,concept,make,concept,1
comments,concept,monday,concept,1
prior,concept,today,concept,1
through,concept,year,concept,1
good,concept,law,concept,1
retail,concept,organization,concept,1
contact,concept,some,concept,1
issue,concept,area,concept,1
took,concept,gas,concept,1
today,concept,some,concept,1
system,concept,prior,concept,4
filing,concept,utility,concept,1
like,concept,volume,concept,1
mark,concept,development,concept,1
demand,concept,need,concept,1
people,concept,station,concept,1
down,concept,year,concept,1
time,concept,appropriate,concept,1
pjm,concept,enron,concept,1
delete,concept,longer,concept,1
deal,concept,work,concept,1
made,concept,plan,concept,1
calpine,concept,energy,concept,1
good,concept,hear,concept,1
think,concept,provide,concept,1
public,concept,water,concept,2
business,concept,making,concept,1
enron,concept,smith,agent,3
account,concept,enron,concept,1
bill,agent,provided,concept,1
think,concept,everyone,concept,1
date,concept,reports,concept,1
contract,concept,available,concept,1
back,concept,later,concept,1
